Interne-ID;Function-Head;Funktion-Hit;Head;ID-Head;ID-NZZ;ID-Token;Meta-Kopf;sentence;Oberkategorie;Unterkategorie;Status;Kommentar;externe Funktion;prozess;pFREQ;AuW;pure;agent;method;degree;proposition;KONJ;FRAME;SADV;extern;KAUS;TEMP;FREQ;BU;LOC;intern;INST;KOM;SH;iLOC
61;VVPP;ADJD;fertigstellen;10;NZZ_1995_02_01_a153_seg5_s1;9;Full|Psp;Die Stossrichtung des Masterplans, der Ende 1995 vollständig fertiggestellt sein soll, steht bereits fest : Als kurzfristiges Ziel empfehlen die Zürcher Fachleute den Bau einer ersten modernen Strassenbahnlinie auf der am stärksten belasteten Verkehrsachse .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
62;VVPP;ADJD;zurücknehmen;26;NZZ_1999_03_04_a203_seg9_s11;22;Full|Psp;Mit der im Gespräch stehenden Pistenverlängerung wird der Startlärm dank der höheren Steigleistung der Triebwerke und dem wesentlich verkleinerten Lärmteppich praktisch vollständig in das Flughafenareal zurückgenommen werden können .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
63;VVPP;ADJD;stellen;15;NZZ_1999_07_06_a97_seg3_s11;9;Full|Psp;Bisher hatte sich die Konzernleitung von Allied Domecq vollständig hinter die Offerte der Whitbread gestellt .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
64;VVFIN;ADJD;befinden;4;NZZ_1995_05_13_a26_seg10_s5;10;Full|3|Pl|Pres|Ind;Presse und Äther befinden sich in Tatarstan noch fast vollständig in Regierungskontrolle .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
65;VVPP;ADJD;wiedergeben;47;NZZ_1994_04_29_a150_seg7_s5;46;Full|Psp;Und nicht einmal das würde etwas nützen : Der Informationsfluss ist in den vergangenen 50 Jahren so viel breiter und reissender geworden, dass ein Agenturtext von dieser Länge ( den es heute schon gar nicht mehr gibt ) von den Zeitungen ohnehin nicht mehr vollständig wiedergegeben würde .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
66;VVINF;ADJD;einwirken;26;NZZ_1994_11_02_a68_seg3_s19;22;Full|-2;Unter Annahme eines Grundszenarios, wonach die Anbieter von Gütern nach Einführung der Mehrwertsteuer sämtliche steuerbedingten Kostensteigerungen und -entlastungen sofort und vollständig auf die Preise einwirken lassen, könnte der Landesindex im kommenden Jahr um weitere 3 Prozent ansteigen .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
67;VVPP;ADJD;umschlagen;10;NZZ_1996_07_08_a62_seg12_s3;9;Full|Psp;Am Ende der Woche hatte die Stimmung aber vollständig umgeschlagen, und die Befürchtung war aufgetreten, dass das geldpolitische Zögern des Fed die Kapitalmärkte um so stärker beeinträchtigen werde, je länger es anhalte .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
68;VVPP;ADJD;finanzieren;48;NZZ_1999_01_26_a164_seg5_s2;45;Full|Psp;Die Pläne der Zürcher Stadträte Elmar Ledergerber und Monika Weber sind ehrgeizig : Wie die beiden am Montag an einer Pressekonferenz ausführten, soll das Stadion multifunktional nutzbar sein, höchsten architektonischen und städtebaulichen Ansprüchen genügen, mit einem schiebbaren Dach versehen sein und vollständig durch Zusatznutzungen finanziert werden .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
69;VVPP;ADJD;auflösen;31;NZZ_1999_08_24_a21_seg10_s9;30;Full|Psp;Die Nato-Truppen in Albanien, die auf dem Höhepunkt der Flüchtlingskrise 8300 Mann umfassten, setzen sich heute noch aus rund 4500 Mann zusammen und sollen bis Ende August vollständig aufgelöst werden .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
70;VVFIN;ADJD;lassen;4;NZZ_1997_06_06_a208_seg6_s3;10;Full|3|Sg|Pres|Ind;Dank digitaler Speicherung lässt sich das bewegte Bild nun vollständig in Teile zerlegen und neu zusammenstellen .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
71;VVPP;ADJD;privatisieren;5;NZZ_1996_11_20_a96_seg1_s1;4;Full|Psp;Portugals Banco Totta vollständig privatisiert;nd;nd;not of interest;title, prädikativ;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
72;VVPP;ADJD;trennen;28;NZZ_1998_04_21_a212_seg7_s7;26;Full|Psp;Denn während sowohl bei Tissot als auch bei Seiko Schwungmasse und Generator untrennbar in ein bestimmtes Uhrwerk integriert sind, hat Mondaine die beiden Komponenten vollständig voneinander getrennt .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
73;VVINF;ADJD;greifen;44;NZZ_1999_11_23_a81_seg13_s5;18;Full|-2;Anderseits kann kein Zweifel daran bestehen, dass die Banken sich auch in Gansu noch längst nicht vollständig von ihrer Pflicht zur Vergabe « sozialer » Kredite haben befreien können und nach wie vor gehalten sind, maroden Firmen unter die Arme zu greifen .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
74;VVFIN;ADJD;brennen;4;NZZ_1994_03_21_a83_seg5_s13;12;Full|3|Sg|Past|Ind;Im August 1992 brannte sie nach einem Raketenbeschuss durch Serben fast vollständig nieder .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
75;VVPP;ADJD;teilen;9;NZZ_1997_02_25_a87_seg5_s2;8;Full|Psp;In Börsenkreisen wird dieser Optimismus allerdings nicht vollständig geteilt, wie der Börsenkurs zeigt, der zwar sprunghaft gestiegen ist, aber unter dem Angebotspreis liegt .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
76;VVPP;ADJD;weitergeben;32;NZZ_1995_02_17_a84_seg5_s8;31;Full|Psp;Zwar habe die Konjunkturforschungsstelle an der ETH ( KOF ) den preisdämpfenden Effekt des Wegfalls der « taxe occulte » auf die Inlandproduktion unter der Annahme, dass die Kostenreduktionen vollständig weitergegeben werden, auf insgesamt rund 8% veranschlagt .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
77;VVPP;ADJD;dahinschmelzen;11;NZZ_1998_09_03_a106_seg3_s15;10;Full|Psp;Vielfach seien sogar die bisher im Jahr aufgelaufenen Handelsgewinne vollständig dahingeschmolzen .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
78;VVFIN;ADJD;verschwinden;17;NZZ_1996_10_09_a172_seg3_s18;19;Full|3|Sg|Past|Ind;Die lediglich aus diesem Stürmer-Duo bestehende Offensive der Gäste wurde immer ideenloser auf dem Eis und verschwand schliesslich vollständig von der Bildfläche .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
79;VVFIN;ADJD;fallen;4;NZZ_1997_06_12_a48_seg24_s12;6;Full|3|Pl|Pres|Ind;Die externen Kosten fallen fast vollständig bei den Kantonen an .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
80;VVPP;ADJD;errichten;27;NZZ_1998_09_03_a157_seg3_s16;24;Full|Psp;Nicht wie sehr häufig aus Natur- und Kunststeinpartien setzt sich der monumentale Bau von Karl Moser zusammen - Kirche und Turm sind fast vollständig in Kunststein errichtet .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
81;VVPP;ADJD;entfernen;22;NZZ_1996_03_20_a190_seg2_s3;18;Full|Psp;Von derartigen Produkten ist zu fordern, dass sie zu keinen Störungen in Kläranlagen führen, möglichst vollständig aus dem Abwasser entfernt werden können und keine verschmutzten Klärschlämme zur Folge haben .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
82;VVINF;ADJD;übergehen;15;NZZ_1998_10_06_a49_seg4_s19;11;Full|-2;Es wird geprüft, ob die Kompetenz für den Nationalstrassenunterhalt vollständig an den Bund übergehen soll, der aber diese Aufgabe nicht selber ausführen würde .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
83;VVFIN;ADJD;fehlen;29;NZZ_1996_12_20_a65_seg5_s10;31;Full|3|Sg|Pres|Ind;Hingegen äussert sich der Bericht zurückhaltend kritisch zu der Tatsache, dass sich noch immer rund die Hälfte aller Schulabgänger ohne weitere Ausbildung - das Konzept der Lehre fehlt fast vollständig - in den Arbeitsmarkt eingliedern und deshalb den grössten Pool der Arbeitslosen darstellen .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
84;VVPP;ADJD;auflösen;12;NZZ_1994_12_07_a28_seg8_s14;11;Full|Psp;Institutionen aus der französischen Kolonialzeit waren von den Roten Khmer vollständig aufgelöst worden .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
85;VVINF;ADJD;beherrschen;23;NZZ_1994_04_25_a38_seg4_s4;21;Full|-2;Die neuen Hauptaktionäre, die ihre Kapitalanteile in den letzten Wochen über Börsenzukäufe sukzessive ausgeweitet hatten, scheinen die Lage vollständig zu beherrschen .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
86;VVPP;ADJD;abriegeln;28;NZZ_1995_01_10_a1_seg5_s2;27;Full|Psp;Die Nachrichtenagentur Interfax meldete am Vormittag unter Berufung auf die Pressestelle der Regierung in Moskau, der seit Tagen umkämpfte Präsidentenpalast sei von den russischen Truppen vollständig abgeriegelt worden .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
87;VVPP;ADJD;öffnen;10;NZZ_1994_10_07_a196_seg56_s13;9;Full|Psp;Durch Schiebeelemente aus Glas, die im Sommer vollständig geöffnet werden können, wird ein fliessender Übergang von innen nach aussen, von künstlich zu natürlich geschaffen .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
88;VVPP;ADJD;liberalisieren;16;NZZ_1995_06_09_a185_seg10_s13;15;Full|Psp;Mit der Revision des Fernmeldegesetzes werde das Infrastrukturmonopol der Post aufgehoben und der Telefondienst vollständig liberalisiert .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
89;VVFIN;ADJD;fehlen;22;NZZ_1994_05_25_a170_seg2_s20;21;Full|3|Sg|Past|Ind;Aus diesem Grunde schufen die Bostoner Wissenschafter zwei Stämme transgener Mäuse, bei denen das braune Fett bei der Geburt vollständig fehlte .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
90;VVPP;ADJD;eintreffen|eintriefen;25;NZZ_1993_12_07_a157_seg10_s9;24;Full|Psp;Spätestens am 12. Dezember, unmittelbar vor der Tagung des Ausschusses für Handelsverhandlungen ( TNC ) der Uruguay-Runde, müssen die Brüsseler Angebote vollständig eingetroffen sein .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
91;VVINF;ADJD;aufbauen;10;NZZ_1998_05_09_a126_seg8_s2;7;Full|-2;Tatsächlich werde die Möglichkeit, kostengünstig vollständig neue Handelsarchitekturen aufbauen zu können, zu einer Intensivierung des Wettbewerbs führen .;nd;nd;not of interest;ModADJ;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
92;VVINF;ADJD;überbauen;17;NZZ_1995_05_05_a212_seg10_s6;15;Full|-2;Dazu ist nicht etwa vorgesehen, das eingangs erwähnte Land zwischen See und Stadt vollständig zu überbauen .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
93;VVPP;ADJD;überrumpeln;17;NZZ_1994_02_11_a27_seg9_s2;16;Full|Psp;Das staatliche Fernsehen verschlief die neuen technischen Möglichkeiten und wurde vom Erfolg von Star TV vollständig überrumpelt .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
94;VVFIN;ADJD;fehlen;18;NZZ_1996_10_22_a72_seg3_s16;19;Full|3|Pl|Pres|Ind;Nur wenige europäische Häuser sind im globalen Geschäft mit einer nennenswerten Präsenz vertreten, und japanische Banken fehlen vollständig .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
95;VVINF;ADJD;verlieren;24;NZZ_1995_03_07_a203_seg2_s3;22;Full|-2;Schon im Grundstudium laufen die allermeisten Studierenden Gefahr, in den unzähligen Verästelungen der sich immer stärker ausdifferenzierenden Rechtsgebiete die Orientierung vollständig zu verlieren .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
96;VVFIN;ADJD;berichten;29;NZZ_1996_08_17_a26_seg12_s9;25;Full|3|Sg|Past|Ind;In einem späteren Gespräch mit dem damaligen Herausgeber der « New York Times » soll Präsident Kennedy bedauert haben, dass die Zeitung nicht vollständig über die Vorbereitungen berichtete, womit sie Amerika immerhin eine Erniedrigung hätte ersparen können .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
97;VVPP;ADJD;überwinden;47;NZZ_1996_10_23_a23_seg4_s1;46;Full|Psp;mo. Peking, 22. Oktober Der deutsche Aussenminister, Klaus Kinkel, hat am Dienstag in Peking erklärt, die im vergangenen Sommer durch die Tibet-Resolution des Bundestages entstandenen « Missverständnisse » seien jetzt restlos geklärt und die damals ausgelöste Verstimmung in der deutsch-chinesischen Beziehung vollständig überwunden .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
98;VVINF;ADJD;vermeiden;6;NZZ_1999_04_29_a186_seg2_s3;5;Full|-2;Um lärmige Nachtarbeiten fast vollständig vermeiden zu können, werden in dieser Zeit für die Abschnitte Zürich HB-Triemli und Triemli-Üetliberg separate Züge eingesetzt .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
99;VVPP;ADJD;delegieren;10;NZZ_1999_04_30_a43_seg6_s5;6;Full|Psp;Die jährliche Lohnanpassung wird neu vollständig in die Betriebe delegiert .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
100;VVPP;ADJD;anwenden;15;NZZ_1998_01_16_a124_seg3_s1;14;Full|Psp;Anfang 1999 sollen die vor fünfzehn Jahren verabschiedeten französischen Dezentralisierungsgesetze auch im Kulturbereich vollständig angewandt werden .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
101;VVINF;ADJD;vernichten;23;NZZ_1995_07_26_a13_seg6_s2;22;Full|-2;Er habe einen « hervorragend geplanten Anfall » auf Srebrenica ausgeführt und die niederländischen Blauhelme, die er ebensogut hätte « vollständig vernichten können », korrekt behandelt .;prozess;Gradadverbial;done;quotation;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
102;VVPP;ADJD;subventionieren;35;NZZ_1993_08_11_a147_seg7_s8;34;Full|Psp;Die restlichen Lohnkosten, die finanziellen Aufwendungen für das Personal, das für die Durchführung des Projekts zuständig ist, die Kosten für die Infrastruktur werden durch den kantonalen Arbeitslosenfonds und die Arbeitslosenversicherung vollständig subventioniert .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
103;VVFIN;ADJD;bringen;54;NZZ_1996_06_25_a71_seg6_s6;72;Full|3|Pl|Past|Ind;Dass aber auch die 17 neureichen chinesischen Multimillionäre, die bereits einen Ferrari gekauft haben, ihr teures Spielzeug kaum je gebührend ausfahren können, zeigte sich vor den Messetoren : Der Zustrom des Publikums und Tausende von in Ermangelung von Parkplätzen wild irgendwo auf den Fahrspuren stehengelassenen Autos, Taxis und Minibussen brachten am Samstag und Sonntag im ganzen Quartier und selbst auf der benachbarten Stadtautobahn während Stunden den Verkehr vollständig zum Erliegen .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
104;VVINF;ADJD;gewähren;22;NZZ_1995_10_27_a147_seg8_s11;20;Full|-2;Allerdings wird es auf Grund der Sparmassnahmen im Gegensatz zum Vorjahr nicht mehr möglich sein, Teuerungsausgleich und Stufenanstiege vollständig zu gewähren .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
105;VVPP;ADJD;erschöpfen;11;NZZ_1994_04_22_a48_seg3_s4;10;Full|Psp;Da spätestens Ende Juni die Kreditzusagen und das Aktienkapital vollständig erschöpft sein werden, ist die Gesellschaft gezwungen, erneut an ihre Aktionäre und Banken heranzutreten .;nd;nd;not of interest;ModPräd;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
106;VVPP;ADJD;erneuern;7;NZZ_1993_04_15_a177_seg2_s6;6;Full|Psp;Die südliche Verbreiterung soll nun vollständig erneuert werden .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
107;VVFIN;ADJD;decken;13;NZZ_1995_01_26_a221_seg5_s61;16;Full|3|Pl|Pres|Ind;Die Eignungskriterien für das Lernen im Lehrbetrieb sowie das Lernen im Berufsschulunterricht decken sich nicht vollständig .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
108;VVINF;ADJD;unterbrechen;12;NZZ_1994_10_15_a27_seg6_s10;10;Full|-2;Die Blockierung dieser Zugänge droht die Versorgung der Hauptstadt vollständig zu unterbrechen, nachdem die Strassen nach Gardez im Süden und nach Jalalabad im Osten in den Händen von Rabbanis Gegnern sind .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
109;VVPP;ADJD;produzieren;8;NZZ_1995_08_11_a166_seg2_s8;4;Full|Psp;Die PC-9 werden vollständig in den USA produziert .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
110;VVIZU;ADJD;ausklammern;28;NZZ_1993_12_15_a172_seg8_s5;19;Full|zu;In bezug auf die Audiovision einigten sich die USA und die EG schliesslich darauf, dass dieser Sektor vollständig aus dem Wirkungskreis des multilateralen Regelwerks im Dienstleistungsbereich auszuklammern sei und die verschiedenen Texte demgemäss anzupassen seien .;nd;nd;not of interest;ModPräd;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
111;VVPP;ADJD;ausbauen;37;NZZ_1998_04_30_a273_seg7_s14;36;Full|Psp;Karlsverein und Hilfsaktion sprechen den Mann auf der Strasse an und verzeichnen dabei seit Jahren Achtungserfolge : Mehr und mehr Bürger zeichnen Patenschaften für die Chorfenster, die eine Fläche von 1000 Quadratmetern bedecken und vollständig ausgebaut werden müssen .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
112;VVFIN;ADJD;abwickeln;25;NZZ_1996_02_14_a90_seg7_s7;21;Full|-2;Doch gibt es in den Vereinigten Staaten bereits Banken und Billig-Makler, welche die Transaktionen im Wertschriftenhandel zu ihrer Kundschaft vollständig auf elektronischem Weg abwickeln .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
113;VVPP;ADJD;ignorieren;19;NZZ_1996_04_13_a69_seg7_s2;18;Full|Psp;Es erstaunt mich, dass in der sonst interessanten « Rundschau » von TV DRS folgender Aspekt vollständig ignoriert wurde : Wenn eine Bank eine bestimmte Grössenordnung übersteigt, so wie es bei der SBG bestimmt der Fall ist, dann hat sie nicht nur privatwirtschaftliche, sondern auch volkswirtschaftliche Aufgaben zu erfüllen .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
114;VVPP;ADJD;beibringen;12;NZZ_1993_12_27_a148_seg2_s3;11;Full|Psp;Die mutmasslichen Täter konnten jedoch verhaftet und das Geld fast vollständig beigebracht werden .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
115;VVINF;ADJD;übernehmen;30;NZZ_1995_11_22_a177_seg12_s7;28;Full|-2;Dies bedeutet, dem Patienten die Alltagsverrichtungen wieder beizubringen, ihm zum Beispiel bei der Körperpflege nur Anleitungen und Hilfestellungen zu geben, die Pflege aber nicht vollständig zu übernehmen, sondern nur dort einzugreifen, wo es der Patient ( noch ) nicht selbst kann .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
116;VVPP;ADJD;konsolidieren;10;NZZ_1996_02_06_a83_seg4_s3;9;Full|Psp;Im Konzernabschluss des Berichtsjahres ist erstmals der MHB/Massa-Bereich vollständig konsolidiert, so dass der Vergleich mit den Vorjahreszahlen entsprechend vorsichtig zu interpretieren ist .;nd;nd;not of interest;ModPräd;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
117;VVPP;ADJD;verhindern;11;NZZ_1997_09_24_a189_seg2_s18;10;Full|Psp;Somit könnte das Absterben von Leberzellen teilweise oder sogar vollständig verhindert und eine bessere Überlebenschance für das eingepflanzte Organ erreicht werden .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
118;VVPP;ADJD;erhalten;18;NZZ_1997_04_09_a121_seg10_s10;17;Full|Psp;Zwar wurde das Straflager auf der Insel schon 1939 aufgelöst, doch hat sich seine Gestalt vollständig erhalten .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
119;VVINF;ADJD;vereinen;36;NZZ_1996_09_06_a120_seg3_s3;33;Full|-2;Zum einen kehrte mit der Wiederaufnahme von Donizettis « Linda di Chamounix » eine vielbeachtete Ausgrabung der letzten Jahre ins Repertoire zurück, wobei es gelungen ist, die ursprüngliche Besetzung fast vollständig wieder zu vereinen .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
120;VVPP;ADJD;kontrollieren;22;NZZ_1996_08_10_a17_seg1_s3;17;Full|Psp;In einer Faxmeldung der « Tschetschenischen Republik Itschkeria » aus Istanbul heisst es, Grosny werde vollständig von den eigenen Streitkräften kontrolliert .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
121;VVINF;ADJD;begleichen;12;NZZ_1998_01_07_a68_seg5_s4;10;Full|-2;Trotzdem sei es nicht gelungen, die ausstehenden Soldzahlungen vollständig zu begleichen .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
122;VVPP;ADJD;zusammenbrechen;45;NZZ_1996_03_26_a4_seg9_s2;44;Full|Psp;Die Regierung, so rief sie aus, habe ihre Lehren aus dem Debakel immer noch nicht gezogen und das Vertrauen in der Öffentlichkeit, das nach den Erklärungen der Minister von letzter Woche an einem dünnen Faden gehangen habe, sei nunmehr vollständig zusammengebrochen .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
123;VVPP;ADJD;auswerten;15;NZZ_1998_02_25_a146_seg8_s2;10;Full|Psp;Peinlich wirkt die Behauptung, er habe « erstmals vollständig » die Stuttgarter Prozessakten ausgewertet .;prozess;Gradadverbial;done;quotation;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
