Interne-ID;Function-Head;Funktion-Hit;Head;ID-Head;ID-NZZ;ID-Token;Meta-Kopf;sentence;Oberkategorie;Unterkategorie;Status;Kommentar;externe Funktion;prozess;pFREQ;AuW;pure;agent;method;degree;proposition;KONJ;FRAME;SADV;extern;KAUS;TEMP;FREQ;BU;LOC;intern;INST;KOM;SH;iLOC
66;VVPP;ADJD;verringern;18;NZZ_1994_11_09_a32_seg3_s3;17;Full|Psp;In absoluten Zahlen betrachtet, hat sich die Gruppe der Arbeitslosen in Westdeutschland im Berichtsmonat nur geringfügig verringert : Mit knapp 45 Mio. Personen machten die unfreiwillig Erwerbslosen Ende Oktober zwar rund 6000 Personen weniger aus als Ende September, aber immerhin fast 88 000 Leute mehr als vor einem Jahr .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
67;VVFIN;ADJD;steigen;7;NZZ_1998_01_10_a81_seg3_s10;9;Full|3|Pl|Past|Ind;Die durchschnittlichen Stundenlöhne in der Gesamtwirtschaft stiegen nur geringfügig um 1 Cent auf $ 12.48 .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
68;VVFIN;ADJD;erhöhen;40;NZZ_1994_05_24_a49_seg5_s3;29;Full|3|Sg|Past|Ind;Gemäss statistischen Angaben ist der Anstieg der erwerbstätigen Ausländer fast ausschliesslich auf schweizerische Grenzgänger zurückzuführen, weil sich die Zahl der ausländischen Erwerbstätigen mit Wohnsitz in Liechtenstein nur geringfügig um 6% auf 5430 ( i. V. 5396 ) Personen erhöhte, während der Bestand der Grenzgänger aus Österreich um 9% auf 4187 ( 4227 ) Personen zurückging .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
69;VVPP;ADJD;steigen;18;NZZ_1996_06_06_a71_seg4_s1;14;Full|Psp;Das reale Bruttoinlandprodukt Deutschlands ist im ersten Quartal des laufenden Jahres nur noch geringfügig über den Vorjahresstand gestiegen .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
70;VVPP;ADJD;verletzen;27;NZZ_1994_02_24_a125_seg18_s9;26;Full|Psp;Ein 37jähriger Schweizer aus der Region wurde durch Messerstiche schwer, aber nicht lebensgefährlich verletzt, seine 32jährige Frau durch einen Schlag auf den Kopf geringfügig verletzt .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
71;VVFIN;ADJD;weichen;26;NZZ_1998_04_24_a166_seg3_s4;32;Full|3|Sg|Pres|Subj;Mosse Adress ist es gelungen, mit einer totalen Überraschung aufzuwarten, obwohl der Zürcher Stadtpräsident Josef Estermann im Vorwort behauptet, die Ausgabe 1998 weiche von der vorigen Ausgabe nur geringfügig ab .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
72;VVPP;ADJD;behindern;19;NZZ_1996_06_27_a188_seg2_s49;18;Full|Psp;Der Super-G- und Riesenslalom-Spezialist wurde bereits operiert und dürfte in den Vorbereitungen auf die kommende Weltcup-Saison nur geringfügig behindert werden .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
73;VVFIN;ADJD;verbessern;18;NZZ_1996_06_05_a161_seg8_s6;20;Full|3|Pl|Past|Ind;Laut Bezirksanwaltschaft übernahmen sie deshalb das fremde Programm als Basis für ihr eigenes Projekt und veränderten und verbesserten es geringfügig .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
74;VVINF;ADJD;entlasten;24;NZZ_1998_12_30_a72_seg6_s7;23;Full|3|Pl|Pres|Ind;Anfang Dezember hat das Regierungslager unter dem Titel « Solidaritätsstärkungsgesetz » ein sogenanntes Vorschaltgesetz durch den Bundestag gebracht, das die Patienten geringfügig entlasten, Elemente der privaten Versicherungswirtschaft wieder eliminieren und für das Jahr 1999 im wesentlichen sicherstellen soll, dass die Ausgaben der gesetzlichen Krankenkassen nicht stärker steigen als die Beitragseinnahmen bei stabilen Beitragssätzen .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
75;VVPP;ADJD;verbessern;35;NZZ_1995_04_03_a10_seg7_s7;34;Full|Psp;Nach nichtamtlichen Berechnungen, die von der ÖVP veröffentlicht wurden, hat die SPÖ etwa 6 Prozentpunkte verloren und die FPÖ 5 Prozentpunkte dazugewonnen, während die ÖVP ihren Stand von 2 Prozent geringfügig verbessert hat .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
76;VVFIN;ADJD;avancieren;11;NZZ_1996_03_15_a78_seg3_s3;16;Full|3|Sg|Past|Ind;Ohne die beiden normalerweise stark schwankenden Komponenten Energie und Nahrungsmittel avancierte die « Kernrate » geringfügig um 1 ( Vormonat 1 ) %;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
77;VVPP;ADJD;zurückgehen;14;NZZ_1996_02_06_a83_seg4_s7;13;Full|Psp;Bezogen auf die bestehende Fläche, ist der Umsatz im Jahresvergleich zudem geringfügig zurückgegangen .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
78;VVINF;ADJD;sinken;22;NZZ_1996_09_14_a83_seg3_s9;15;Full|-2;Die hartnäckige Inflation hingegen soll auch 1997 gemessen an den Konsumentenpreisen im Jahresdurchschnitt nur geringfügig auf 6 ( 1 ) % sinken, während die Arbeitslosenquote mit 7 ( 2 ) % per Ende Jahr gering bleibt .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
79;VVFIN;ADJD;vergrößern;19;NZZ_1996_01_30_a225_seg6_s2;25;Full|3|Sg|Past|Ind;Obwohl die Performance der in der Schweiz vertriebenen Geldmarktfonds gegenüber anderen Kategorien 1995 insgesamt zu wünschen übrigliess, vergrösserte sich - wenn auch nur geringfügig - ihr Anteil am in Anlagefonds investierten Mittelbestand von 3% auf 7% .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
80;VVFIN;ADJD;schließen;3;NZZ_1996_12_07_a97_seg6_s5;5;Full|3|Sg|Past|Ind;Der Nasdaq-Index schloss nur geringfügig unter dem Vortagesstand .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
81;VVIMP;ADJD;skizzieren;18;NZZ_1997_11_15_a225_seg9_s52;21;Full|3|Sg|Pres|Ind;Wir müssen das Schnittmuster der « Toten Seelen », wie es Gogol im « Briefwechsel » skizziert, nur geringfügig ändern, um eine Massanfertigung für Tschitschikow zu erhalten : « So wurde es gemacht : ich nahm eine [ s ] einer schlechten Eigenschaften und versuchte sie [ ... ] Gestalt eines Todfeindes auszumalen . »;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
82;VVPP;ADJD;entlasten;20;NZZ_1995_12_02_a73_seg2_s4;19;Full|Psp;Walesa hatte bemängelt, die Neuregelung würde den Mittelstand erheblich belasten, während gleichzeitig die niedrigsten Einkommen nur geringfügig entlastet würden .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
83;VVPP;ADJD;orientieren;25;NZZ_1996_07_17_a166_seg2_s17;24;Full|Psp;Aus den sehr scharfen Spektren ging hervor, dass die Beta-Faltblätter zu 40% in der Faserachse orientiert sind, während der Rest nur geringfügig orientiert ist .;nd;nd;not of interest;ModPräd;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
84;VVINF;ADJD;fallen;22;NZZ_1998_11_24_a55_seg4_s8;20;Full|-2;Mit der Warmluftzufuhr aus Südosten ziehen Wolkenfelder auf, aus denen im Tessin, in Graubünden und am Alpenkamm geringfügig Schnee fallen kann .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
85;VVFIN;ADJD;bezeichnen;3;NZZ_1996_04_10_a82_seg4_s5;10;Full|3|Sg|Past|Ind;Finanzminister Åsbrink bezeichnete die noch nötigen Justierungen aber als geringfügig .;nd;nd;not of interest;vergleich;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
86;VVINF;ADJD;zunehmen;28;NZZ_1995_01_28_a171_seg7_s11;23;Full|-2;Ruedi Hotz, Projektleiter der Dezentralen Drogenhilfe im Bezirk Horgen, rechnet damit, dass mit der Lettenschliessung die Anzahl Unterstützungsbedürftiger nur geringfügig auf rund 60 Personen zunehmen wird .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
87;VVIZU;ADJD;zulassen;12;NZZ_1997_08_19_a27_seg4_s11;11;Full|zu;Sie machten geltend, dass Erhöhungen gar nicht oder nur geringfügig zuzulassen seien, solange die Kostentransparenz noch nicht erreicht sei .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
88;VVPP;ADJD;arrondieren;28;NZZ_1995_05_24_a109_seg3_s10;27;Full|Psp;Die zur Bellevue Holding gehörende Beteiligungsgesellschaft für Anlagen im Bereich der ( amerikanischen ) Biotechnologie hat gemäss einem Zwischenbericht in den ersten 4 Monaten das Portefeuille geringfügig arrondiert .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
89;VVFIN;ADJD;vergrößern;3;NZZ_1995_03_31_a104_seg4_s12;5;Full|3|Sg|Past|Ind;Die Bilanzsumme vergrösserte sich geringfügig um 6% auf 8 Mrd. Fr .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
90;VVFIN;ADJD;fallen;3;NZZ_1997_05_21_a92_seg7_s20;5;Full|3|Sg|Past|Ind;Das Ergebnis fiel nur geringfügig über jenem des Vorjahrs aus .;nd;nd;not of interest;ModPP;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
91;VVFIN;ADJD;erhöhen;26;NZZ_1993_02_10_a146_seg2_s12;25;Full|-2;Solche extremen psychischen Belastungen können ebenfalls, vor allem wenn sie mit Schlafentzug verbunden sind, bei diesbezüglich veranlagten Menschen das Risiko für Krampfanfälle geringfügig erhöhen .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
92;VVPP;ADJD;wachsen;9;NZZ_1994_02_08_a74_seg2_s2;8;Full|Psp;Obwohl der schweizerische PC-Markt 1993 wertmässig nur geringfügig gewachsen ist, kann die Firmengruppe der Also Holding AG, Hergiswil, eine Verdoppelung des Umsatzes von 9 Mio. Fr. auf 2 Mio. Fr. melden .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
93;VVPP;ADJD;reduzieren;13;NZZ_1996_01_25_a18_seg14_s3;12;Full|Psp;Gleichzeitig wird der Einfluss kleiner Länder nicht offensichtlich, sondern nur geringfügig reduziert .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
94;VVINF;ADJD;erhöhen;19;NZZ_1997_06_19_a54_seg39_s3;14;Full|-2;Er schlägt deshalb mit einer Kommissionsminderheit vor, die Mehrwertsteuer ( MWSt ) geringfügig um 1 Prozent zu erhöhen, was Mehreinnahmen von 200 Millionen Franken pro Jahr ergäbe .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
95;VVFIN;ADJD;ändern;25;NZZ_1995_02_21_a35_seg3_s3;32;Full|3|Sg|Past|Ind;Im Vergleich zum Ergebnis der ersten Lesung - es unterlag im Sommer und Herbst 1994 der sogenannten Volksdiskussion, einem allgemein zugänglichen Vernehmlassungsverfahren - änderte das Parlament den Text nur noch geringfügig .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
96;VVFIN;ADJD;erhöhen;3;NZZ_1996_06_21_a122_seg4_s12;6;Full|3|Sg|Past|Ind;Der Umsatz erhöhte sich nur geringfügig auf 9 ( 6 ) Mrd. DM .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
97;VVPP;ADJD;erhöhen;13;NZZ_1998_08_20_a73_seg4_s4;12;Full|Psp;Die Gewitter zum Wochenbeginn haben die Wassermengen in diesen Gewässern nur geringfügig erhöht .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
98;VVPP;ADJD;bezeichnen;23;NZZ_1995_02_02_a48_seg5_s5;22;Full|Psp;Dazu wurde festgehalten, es entspreche « durchaus der allgemeinen Lebenserfahrung, dass eine Auffahrkollision, die jedenfalls nicht als bloss geringfügig bezeichnet werden kann, bei den Insassen der darin verwickelten Fahrzeuge zu Gesundheitsschädigungen von der Art, wie sie die Klägerin erlitten hat, führen kann » .;nd;nd;not of interest;vergleich;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
99;VVPP;ADJD;verändern;14;;13;Full|Psp;, Tessin ) fest, denn die Leistungskapazität des CSCS wird nur geringfügig verändert .;prozess;Gradadverbial;done;unvollständig;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
100;VVFIN;ADJD;schlingern;9;NZZ_1997_03_19_a177_seg3_s10;13;Full|3|Sg|Pres|Ind;Kreist ein solcher Planet um seine Sonne, schlingert auch das Zentralgestirn geringfügig um den gemeinsamen Schwerpunkt .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
101;VVPP;ADJD;beeinflussen;28;NZZ_1995_02_17_a84_seg5_s7;27;Full|Psp;Wie das BFS in seiner Pressemitteilung weiter ausführt, dürfte der Produzenten- und Importpreisindex durch die auf Januar erfolgte Ablösung der Warenumsatzsteuer durch die Mehrwertsteuer nur geringfügig beeinflusst werden, da die Indizes die Preisentwicklung exklusive allfälliger indirekter Steuern messen .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
102;VVPP;ADJD;verschieben;4;NZZ_1994_04_08_a68_seg8_s8;8;Full|3|Pl|Past|Ind;Auch die Grossratswahlen verschoben die Gewichte nur geringfügig : trotz leichtem Linksrutsch - mit den Sozialdemokraten als Gewinnern und den Freisinnigen als Verlierern - wurde die bürgerliche Mehrheit bestätigt ( vgl. Kasten ) .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
103;VVFIN;ADJD;nehmen;18;NZZ_1996_03_20_a91_seg5_s17;19;Full|3|Sg|Past|Ind;Der Umsatz des Konzerns, der bis vor kurzem unter dem Namen Bowater bekannt gewesen war, nahm geringfügig auf 45 Mrd. £ zu .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
104;VVPP;ADJD;steigen;13;NZZ_1999_12_04_a87_seg5_s8;12;Full|Psp;"Trotz solchen Knappheitserscheinungen sind die Durchschnittslöhne im Monatsvergleich mit 1% nur geringfügig gestiegen ; seit Jahresbeginn kletterten sie um 6% .";prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
105;VVPP;ADJD;ändern;6;NZZ_1994_02_25_a224_seg2_s4;5;Full|Psp;Lediglich der Stempeltext ist geringfügig geändert worden, und die breite halbfette Schrift hat man durch eine normale Grotesk ersetzt .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
106;VVFIN;ADJD;expandieren;57;NZZ_1995_07_25_a91_seg7_s3;56;Full|3|Sg|Past|Ind;Dabei ergibt sich bei einer genaueren Analyse des Datenmaterials ein durchzogenes Bild : Der Mittelabfluss aus Obligationenfonds dauerte im allgemeinen bei allerdings abnehmender Geschwindigkeit bis zuletzt an, und auch für die Anlagezielfonds ergibt sich für das ganze Quartal noch ein geringer Mittelrückzug, obwohl im Juli zum erstenmal seit Februar das verwaltete Volumen wieder geringfügig expandierte .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
107;VVPP;ADJD;fallen|gefallen;17;NZZ_1996_09_20_a108_seg6_s3;16;Full|Psp;Zwar ist in der ersten Hälfte dieses Jahres die Gesamtexponierung der Pensionsfonds gegenüber Aktien nur geringfügig gefallen .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
108;VVFIN;ADJD;sinken;17;NZZ_1996_07_18_a70_seg8_s6;16;Full|3|Pl|Past|Ind;Weiter zeigt sich, dass die Import- und Exportpreise in der ersten Jahreshälfte nur noch geringfügig sanken .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
109;VVPP;ADJD;verschieben;8;NZZ_1995_11_18_a48_seg3_s9;6;Full|Psp;Der mediterrane Kaltlufttropfen hat sich geringfügig ostwärts verschoben .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
110;VVFIN;ADJD;kommen;30;NZZ_1999_09_11_a8_seg4_s11;27;Full|3|Sg|Past|Ind;Die Erklärung von Sirte hält sich in ihren Grundzügen stark an das Abuja-Abkommen, das bereits 1991 zur Schaffung einer afrikanischen Wirtschaftsgemeinschaft aufrief, jedoch nur geringfügig zur Anwendung kam .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
111;VVPP;ADJD;sinken;3;NZZ_1996_02_10_a36_seg3_s6;2;Full|Psp;Nur geringfügig gesunken ist mit 13 307 die Zahl der 1995 in der Schweiz geborenen Ausländer .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
112;VVFIN;ADJD;erhöhen;22;NZZ_1999_08_11_a202_seg2_s3;21;Full|3|Pl|Pres|Ind;Eine grossangelegte amerikanische Studie, die nahezu 40 000 Frauen einschloss, zeigt nun, dass Hormone das Risiko tatsächlich geringfügig erhöhen, an einem seltenen, langsam wachsenden und gut behandelbaren Krebs zu erkranken .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
113;VVFIN;ADJD;beschleunigen;3;NZZ_1994_10_19_a49_seg4_s10;8;Full|3|Sg|Past|Ind;Auf Jahresbasis beschleunigte sich die Inflationsrate ebenfalls geringfügig auf 3%, gegenüber 2% im Juli .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
114;VVPP;ADJD;zunehmen;13;NZZ_1998_06_05_a79_seg9_s5;12;Full|Psp;"Da die Bruttoeinkommen aus unselbständiger Arbeit in jüngerer Zeit hingegen nur geringfügig zugenommen haben, ist die erhöhte Arbeitsproduktivität weitgehend zur Verringerung der Lohnstückkosten genutzt worden ; gemäss den Angaben lagen sie im Berichtsquartal in Westdeutschland um 1% unter dem Vorjahreswert .";prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
115;VVFIN;ADJD;reagieren;13;NZZ_1999_10_11_a80_seg8_s4;12;Full|-2;"Zwei Argumente lassen die Hoffnung zu, dass die Kapitalmärkte nur geringfügig reagieren werden : In den letzten Monaten haben die Kapitalmarktzinsen als Antwort auf die Wachstumsüberraschungen bereits einen kräftigen Aufwärtstrend durchgemacht, d. h. die Bondmärkte haben zumindest einen Teil der Korrektur schon hinter sich ; zudem verfolgen die Notenbanken offensichtlich eine vorausschauende Politik, denn das Fed und die Bank von England haben erste Zinserhöhungen in diesem Zyklus durchgeführt .";prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
116;VVPP;ADJD;verfremden;6;NZZ_1994_11_01_a95_seg2_s4;5;Full|Psp;Abgebildet ist, nur geringfügig verfremdet, ein männlicher Körperteil .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
117;VVFIN;ADJD;erscheinen;16;NZZ_1997_05_31_a229_seg4_s23;9;Full|-2;Diese allerdings fallen manchmal dramatisch aus, so geringfügig die Verschiebungen vom äusseren Wortlaut her erscheinen !;nd;nd;not of interest;prädikativ;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
118;VVINF;ADJD;modifizieren;20;NZZ_1999_04_16_a245_seg6_s25;19;Full|-2;Bisher mussten selbst bedeutende Hardware-Partner von Microsoft froh sein, wenn sie auch nur den Aufstartprozess von Windows geringfügig modifizieren durften, um beispielsweise das eigene Firmenlogo einzublenden .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
119;VVPP;ADJD;verscheiden;17;NZZ_1995_08_09_a150_seg2_s21;16;Full|Psp;Lage und Verlauf der Sulci sind in der rechten und der linken Hälfte des Gehirns geringfügig verschieden, ein Unterschied, der wiederum von Mensch zu Mensch verschieden stark ausgeprägt sein kann .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
120;VVFIN;ADJD;nehmen;9;NZZ_1994_06_06_a38_seg3_s3;16;Full|3|Sg|Past|Ind;Wie das Institut der deutschen Wirtschaft mitteilte, nahm damit der Exportanteil am industriellen Gesamtumsatz geringfügig von 4 auf 2 Prozentpunkte ab .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
121;VVPP;ADJD;verlängern;25;NZZ_1993_02_16_a43_seg6_s7;24;Full|Psp;Der Clou liegt aber darin, dass die Telegabel über zwei Kugelgelenke beim Bremsen leicht nach vorne ausschwenkt, womit sich der Nachlauf geringfügig verlängert und damit die Stabilität erhöht .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
122;VVINF;ADJD;sinken;14;NZZ_1996_09_26_a95_seg2_s7;6;Full|-2;Die Arbeitslosenquote dürfte 1997 nur geringfügig auf 48% von voraussichtlich 54% dieses Jahr sinken .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
123;VVPP;ADJD;verletzen;3;NZZ_1998_04_06_a109_seg3_s6;2;Full|Psp;Nur geringfügig verletzt wurde der unschuldige Autofahrer .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
124;VVFIN;ADJD;verändern;39;NZZ_1995_08_04_a68_seg6_s4;38;Full|3|Pl|Past|Ind;Der « starke » Schweizerfranken führte in beiden Richtungen des Aussenhandels zu einem Rückgang der Güterpreise, der bei den ausgeführten Waren etwas markanter ausfiel als bei den Importgütern, so dass sich die Terms of trade geringfügig veränderten .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
125;VMFIN;ADJD;können;2;NZZ_1995_03_09_a233_seg3_s2;14;Mod|3|Pl|Past|Ind;So konnten 1994 in Deutschland mit 21 Mio. Stück ( 5% ) nur geringfügig mehr Personenwagen abgesetzt werden als im Vorjahr - jenem Rezessionsjahr also, in welchem die Neuzulassungen um fast einen Fünftel zurückgefallen waren .;nd;nd;not of interest;ModADV;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
126;VVPP;ADJD;erhöhen;21;NZZ_1996_08_28_a144_seg4_s7;20;Full|Psp;Dabei ist bei den neuen Wohnungen das Mietzinsniveau gesunken ( 9% ), während es sich bei den älteren geringfügig erhöht hat .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
