Interne-ID;Function-Head;Funktion-Hit;Head;ID-Head;ID-NZZ;ID-Token;Meta-Kopf;sentence;Oberkategorie;Unterkategorie;Status;Kommentar;externe Funktion;prozess;pFREQ;AuW;pure;agent;method;degree;proposition;KONJ;FRAME;SADV;extern;KAUS;TEMP;FREQ;BU;LOC;intern;INST;KOM;SH;iLOC
62;VVFIN;ADV;quellen;2;NZZ_1994_04_02_a221_seg5_s2;19;Full|3|Pl|Past|Ind;Tagtäglich quollen Sportseiten und TV-Nachrichten mit dem Allerneusten von der im warmen Frühlingswetter Floridas und Arizonas abgehaltenen Saisonvorbereitung beinahe über, machten Gerüchte die Runde, wurden Zitate dramatisiert und Hochrechnungen angestellt .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
63;VVPP;ADV;vergessen;19;NZZ_1995_11_13_a129_seg5_s1;18;Full|Psp;Tignes, 12. November Ob all der Diskussionen um die Misere der Schweizer Abfahrer und Slalomspezialisten ist beinahe vergessen worden, dass es auch unter den SSV-Herren noch hervorragende Skifahrer gibt .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
64;VVFIN;ADV;münden;20;NZZ_1994_03_15_a137_seg3_s21;16;Full|3|Sg|Past|Ind;In den sechs Hofheimer Jahren durchlief Nay eine gedrängte Entwicklung, die zum Ende hin beinahe in eine Sackgasse mündete .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
65;VVFIN;ADV;sehen;2;NZZ_1993_08_23_a121_seg3_s9;7;Full|3|Sg|Past|Ind;Er sah sich durch dieses Missgeschick beinahe noch von Chiappucci überholt, der sich im Gegensatz zu Fondriest umsonst bemüht hatte, die Spitzengruppe einzuholen .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
66;VVPP;ADV;verpassen;13;NZZ_1994_09_08_a151_seg1_s3;5;Full|Psp;Pat LaFontaine, der beinahe die gesamte letzte Saison wegen einer Verletzung verpasst hatte, unterschrieb mit den Buffalo Sabres einen Fünfjahrevertrag, der mit 5 Millionen Dollar dotiert ist .;nd;nd;not of interest;ModNP;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
67;VVINF;ADV;ausführen;23;NZZ_1994_02_26_a17_seg2_s2;19;Full|-2;Gut 27 Jahre nach seiner ersten Gebäudeverpackung, jener der Kunsthalle in Bern, kann Christo nun ein beinahe gleich altes Projekt ausführen, das sich inzwischen von der künstlerischen Bedeutung und der politischen Geschichte her selbst überlebt hat .;nd;nd;not of interest;ModADJ;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
68;VVFIN;ADV;zeigen;3;NZZ_1995_11_07_a25_seg8_s4;5;Full|3|Pl|Pres|Ind;Die Probleme zeigen sich beinahe in allen Bereichen, wie Erziehung, Sprache, Kultur usw. Kommunikationsschwierigkeiten müssen behoben und Stellen geschaffen werden, welche sich mit diesen Problemen befassen .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
69;VVPP;ADV;ersticken;22;NZZ_1998_06_26_a170_seg5_s7;21;Full|Psp;Dabei hat er das Mädchen zunächst mit dem Ellbogen und anschliessend mit beiden Händen stark gewürgt, so dass es beinahe erstickt wäre .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
70;VVPP;ADV;schaffen;35;NZZ_1999_04_17_a216_seg10_s3;31;Full|Psp;In diesem Glauben ist der 21jährige Habanero nicht allein : Mesa, Captain der « Industriales », war vor einigen Jahren erklärtes Ziel von Talentsuchern der Profiligen, und beinahe hätten sie es geschafft, ihn zum Absprung zu verlocken .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
71;VVPP;ADV;aufbrauchen|aufgebrauchen;8;NZZ_1995_06_03_a229_seg7_s19;7;Full|Psp;Ich habe die alte Büchse schon beinahe aufgebraucht . »;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
72;VVFIN;ADV;verdoppeln;18;NZZ_1997_03_26_a80_seg8_s5;20;Full|3|Sg|Past|Ind;Die konsolidierten Gesamteinnahmen stiegen auf 4 ( 7 ) Mio. Fr., und der ausgewiesene Cash flow verdoppelte sich beinahe .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
73;VVPP;ADV;verdoppeln;14;NZZ_1993_02_17_a181_seg5_s4;13;Full|Psp;Beim Heroin hat sich die Menge von 6 kg auf 9 kg beinahe verdoppelt .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
74;VVPP;ADV;wettmachen;19;NZZ_1996_03_23_a171_seg3_s13;18;Full|Psp;Nicht alle Darbietungen verliefen fehlerfrei, doch wurden mangelndes Können und unsichere Handgriffe durch Charme und Humor beinahe wettgemacht .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
75;VVPP;ADV;erschöpfen;48;NZZ_1995_09_20_a85_seg2_s3;47;Full|Psp;Aus Quellen des Aussenhandelsministeriums verlautete dazu, dass Kuba jedes Jahr allein 1 Mrd. $ für Ölimporte und 400 Mio. $ für den Import von Grundnahrungsmitteln ausgibt, womit sich die gesamte Importkapazität des Landes, die bei nur mehr rund 7 Mrd. $ liegt, beinahe erschöpft .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
76;VVPP;ADV;verhaften;14;NZZ_1996_07_13_a178_seg3_s21;13;Full|Psp;Tschechische Kanuten, die sich hier auf die Spiele vorbereiteten, wären beinahe verhaftet worden .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
77;VVPP;ADV;verdoppeln;30;NZZ_1995_03_07_a89_seg21_s1;29;Full|Psp;Dank einer Tariferhöhung zu Beginn des vergangenen Geschäftsjahres hat die Nordostschweizerische Kraftwerk AG ( NOK ) den Gewinn trotz stagnierendem Stromverbrauch in ihrem Versorgungsgebiet mit 5 Mio. Fr. beinahe verdoppelt .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
78;VVFIN;ADV;mutieren;4;NZZ_1998_06_08_a195_seg4_s17;5;Full|3|Sg|Past|Ind;Der dritte Satz mutierte beinahe zur Formsache, ehe Moya aus den Händen des Fussballstars Pelé den Pokal im Empfang nehmen durfte .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
79;VVPP;ADV;verleihen;21;NZZ_1999_07_19_a135_seg3_s6;18;Full|Psp;Die Slowaken, die in der Runde zuvor immerhin Titelhalter Schweden eliminiert hatten, hätten dem Vergleich beinahe eine Wende verliehen, indem Kucera und Hrbaty zuerst ein klarer Dreisatz-Erfolg im Doppel gegen Kafelnikow und Olchowski gelang, dann später Kucera Kafelnikow problemlos kontrollierte .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
80;VVPP;ADV;vergessen;41;NZZ_1999_12_29_a3_seg6_s10;40;Full|Psp;Im weiteren verlief alles gemäss dem vorgegebenen Drehbuch : Der Ministerpräsident äusserte den « Wunsch », der Kongress möge Schoigu als Chef der « Einheit » bestätigen, was die Delegierten dann auch einmütig taten, nachdem man beinahe vergessen hätte, sie darüber abstimmen zu lassen .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
81;VVINF;ADV;deuten;15;NZZ_1998_07_09_a103_seg7_s15;3;Full|3|Pl|Pres|Ind;Oder doch beinahe : die endlosen Schlangen vor dem spanischen und dem deutschen Quartier deuten an, woher die grössten Kontingente ausländischer Besucher stammen .;nd;nd;not of interest;unvollständiger Satz;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
82;VVPP;ADV;lynchen;36;NZZ_1998_08_26_a27_seg11_s3;35;Full|Psp;Die Stimmung hat sich seit der Zeit kurz nach dem Pariser Friedensvertrag von 1991 entscheidend verändert, als aus dem Dschungel zurückkehrende Exponenten der Roten Khmer wie beispielsweise Khieu Samphan von einem aufgebrachten Mob beinahe gelyncht wurden .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
83;VVINF;ADV;überfließen;36;NZZ_1997_10_15_a124_seg3_s9;35;Full|-2;Die Beschränkung auf drei Hauptmotive ( oder Erzählstränge ) des Romans bedeutet noch lange nicht, dass der auf - nur - neunzig Minuten Spieldauer bemessene Film nicht doch am Stoff und dessen Darstellung beinahe überfliessen würde .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
84;VVPP;ADV;verdoppeln;29;NZZ_1995_03_07_a105_seg4_s1;28;Full|Psp;Dank einer 12%igen Tariferhöhung zu Beginn des vergangenen Geschäftsjahres haben die Nordostschweizerischen Kraftwerke AG ( NOK ) - trotz stagnierendem Stromverbrauch in ihrem Versorgungsgebiet - den Gewinn beinahe verdoppelt .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
85;VVINF;ADV;verdoppeln;16;NZZ_1994_03_31_a23_seg5_s4;15;Full|-2;Die RP konnte ihren Stimmenanteil von 7 Prozent im Jahr 1989 auf 7 Prozent beinahe verdoppeln .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
86;VVFIN;ADV;retten;17;NZZ_1997_04_19_a206_seg10_s1;20;Full|3|Sg|Past|Ind;"« Guy de Maupassant, grosser Ruderer, leidenschaftlicher Segler ; einmal, am Meer, rettete er Swinburne beinahe das Leben, Swinburne liebte das Meer über alles, konnte aber sehr viel besser dichten als schwimmen ; über seine Mama geriet Maupassant dann an Flaubert, er lernte bei Flaubert Turgenjew kennen ; einen grossen Bewunderer hatte er in Henry James, nicht nur seiner Prosa wegen, sondern auch wegen seiner Manieren, seiner Affären, seines Adels ; und mit dem Ausdruck absoluter Bewunderung, schreibt Ford Maddox Ford ( ein Romancier, eine Klatschbase ), habe James ihm erzählt, wie Maupassant ihm, James, einmal die Tür geöffnet habe : nämlich mit einer herrlichen Frau am Arm, die nichts getragen habe als eine Maske . »";prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
87;VVPP;ADV;erzielen;30;NZZ_1997_12_23_a19_seg4_s2;27;Full|Psp;Prag, 22. Dezember Der 44jährige ehemalige Generalstaatsanwalt Arturas Paulauskas ist in der ersten Runde der litauischen Präsidentenwahlen am Sonntag seiner Favoritenrolle gerecht geworden und hätte beinahe einen Überraschungscoup erzielt .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
88;VVPP;ADV;produzieren;12;NZZ_1995_02_27_a140_seg6_s15;9;Full|Psp;In einem Loch im Mittelteil hätte der Italiener beinahe einen Vorwärtssalto produziert, konnte sich aber geschickt retten .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
89;VVFIN;ADV;sehen;25;NZZ_1999_08_30_a136_seg3_s11;27;Full|3|Sg|Past|Ind;"38.- ) verbanden sich grüne Curry-Paste, rote Chili, Kokosnussmilch, Kaffirzitronenblätter und süsses Basilikum zu einer Sauce von vollendetem Aroma ; da sah man beinahe darüber hinweg, dass die Hühnerbruststücke zu trocken geraten waren .";prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
90;VVPP;ADV;fallen|gefallen;39;NZZ_1999_12_14_a189_seg7_s11;36;Full|Psp;Als diese seiner mehrmals geäusserten Forderung nicht nachkam, riss der Angeklagte plötzlich an der Reitgerte der Geschädigten, die sie in der linken Hand gehalten hatte, und zwar so stark, dass sie beinahe vom Pferd gefallen wäre .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
91;VVPP;ADV;ertrinken;3;NZZ_1994_06_28_a129_seg2_s1;2;Full|Psp;Einbrecher beinahe ertrunken;nd;nd;not of interest;title;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
92;VVPP;ADV;zerstören;28;NZZ_1998_08_05_a25_seg4_s1;26;Full|Psp;Zu Beginn des ersten Golfkriegs geriet die strategisch bedeutende iranische Hafenstadt Khorramshahr für anderthalb Jahre unter irakische Besetzung und wurde im Laufe ihrer Rückeroberung 1982 beinahe völlig zerstört .;nd;nd;not of interest;ModADV;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
93;VVPP;ADV;erwischen;29;NZZ_1998_06_16_a224_seg3_s7;24;Full|Psp;Mit etwas Glück hätten die Maghrebiner sogar schon nach vier Minuten in Führung gehen können, nachdem ein abgelenkter Ball Souayahs Keeper Seaman beinahe auf dem falschen Fuss erwischt hatte .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
94;VVPP;ADV;lösen;12;NZZ_1999_11_23_a176_seg3_s4;11;Full|Psp;Grönemeyer läuft zur Höchstform auf und wirkt für kurze Zeit beinahe gelöst .;nd;nd;not of interest;ModPräd;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
95;VVINF;ADV;bersten;51;NZZ_1999_03_06_a241_seg8_s1;50;Full|3|Pl|Pres|Ind;"Und doch gelingt es der kraftvollen und mitreissenden Sprache, sie lebendig werden zu lassen ; vielleicht liegt dies auch an dem ironischen Dreh, mit dem Fuentes immer wieder Klischees - vom Latin Lover über die blonde Gringa bis zu kosmetisch operierten High-Society-Damen - aufbläst, bis sie beinahe bersten .";prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
96;VVINF;ADV;stacheln;25;NZZ_1994_06_06_a114_seg3_s6;18;Full|-2;Von den rund 600 Metern, welche die Aktiven und die Senioren/Veteranen zu bewältigen hatten, waren beinahe die Hälfte gegen den Strom zu stacheln - die Kampfrichter registrierten denn auch mehr Disqualifikationen als üblich .;nd;nd;not of interest;ModNumeral;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
97;VVFIN;ADV;überschlagen;13;NZZ_1994_11_14_a105_seg6_s4;15;Full|3|Sg|Past|Ind;Der Wagen Schumachers stieg über das linke Vorderrad des Williams hoch, überschlug sich beinahe und landete in einem Reifenstapel .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
98;VVFIN;ADV;bieten;3;NZZ_1995_02_14_a166_seg7_s5;8;Full|3|Sg|Pres|Ind;Im Fahrbetrieb bietet der stärkste C-Klasse- Diesel beinahe die gleichen ( guten ) Fahrleistungen wie das schwächste Benzinmodell C 180 ( 122 PS ) : Für die Beschleunigung aus dem Stand auf 100 km/h benötigt er 8 s, und auch die Höchstgeschwindigkeit von 190 km/h darf sich sehen lassen .;nd;nd;not of interest;ModNP;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
99;VVFIN;ADV;bewegen;26;NZZ_1996_02_13_a120_seg3_s12;28;Full|3|Pl|Pres|Ind;"Was er dabei zu sehen bekommt und was ihn auf vertrackte Weise gefangennimmt, sind zwei Lebensentwürfe im faschistischen Italien : die beiden jüdischen Verwandten bewegen sich beinahe traumtänzerisch durchs Leben ; der eine, ein Zahlengenie, als Angestellter mit komplizierter Liebe, der andere als Bonvivant .";nd;nd;not of interest;ModADV;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
100;VVPP;ADV;verdoppeln;28;NZZ_1997_01_22_a71_seg3_s2;27;Full|Psp;Dank guten Resultaten der Tochtergesellschaften Salomon Brothers ( Investment-Bank ) und Phibro ( Rohwarenhandel ) konnte der Konzerngewinn von 457 Mio. $ auf 907 Mio. $ beinahe verdoppelt werden .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
101;VVFIN;ADV;geben;20;NZZ_1996_09_09_a111_seg2_s13;26;Full|3|Sg|Past|Ind;Der St. Galler Adrian Oetiker griff seinerseits mit bewundernswert sicherer pianistischer Technik auf Brahms ' zweites Klavierkonzert zu, gab ihm mit starker Agogik etwas beinahe Romantisierendes .;nd;nd;not of interest;ModNP;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
102;VVFIN;ADV;aussehen;7;NZZ_1998_07_11_a254_seg7_s11;6;Full|3|Sg|Pres|Ind;Eine tiefblaue Graphik, die beinahe aussieht wie die Lichtkurve eines der flimmernd aufgehenden Sterne ...;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
103;VVPP;ADV;fixieren;48;NZZ_1997_05_30_a126_seg2_s4;44;Full|3|Sg|Pres|Ind;"Sie personifizieren wichtige Götter, sind Exponenten oder Sinnbilder verschiedenster Religionen oder Kulturen : die heilige Theresa, in der ekstatischen Pose einer vom Pfeil des Heiligen Geistes Getroffenen ; die Jungfrau Maria mit keusch niedergeschlagenem Blick ; der tanzende Shiva, der beinahe obsessiv einen Lichtkreis fixiert ; der ( aztekische ) Jaguar-Krieger mit seinen bleckenden Zähnen und knochigem Körperchen ; der ( neuguineanische ) Ureinwohner, der mit einer ungewohnten Pose, geblähten Backen und starrem Blick beeindruckt, und eine Geisha, die in einer Mischung von Verführung und Bescheidenheit den Blick abwendet .";nd;nd;not of interest;ModADV;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
104;VVPP;ADV;wegwischen;24;NZZ_1999_09_06_a154_seg3_s13;23;Full|Psp;Doch den beiden Kontrahenten im Schlussgang hätte sie lauter in den Ohren klingen müssen, dann wäre der gute Eindruck nicht noch beinahe weggewischt worden .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
105;VVFIN;ADV;gehen;5;NZZ_1997_07_29_a148_seg4_s16;7;Full|3|Pl|Past|Ind;Die Worte des Gesamtsiegers gingen allerdings beinahe im Gekreische von Mädchen unter, die Kartontafeln mit Sprüchen wie « Jan ist Spitze » oder « Jan, ich liebe dich » hochhielten .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
106;VVFIN;ADV;daherkommen;39;NZZ_1997_02_27_a132_seg3_s2;35;Full|3|Sg|Pres|Ind;Nach einer ( künstlerisch gescheiterten ) CD des populären Gitarristen John Scofield an der « spanischen Gitarre » liegt nun auch von seinem nicht weniger erfolgreichen Kollegen Pat Metheny eine Aufnahme vor, die beinahe « unplugged » daherkommt .;nd;nd;not of interest;ModADV;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
107;VVFIN;ADV;gewinnen;2;NZZ_1997_12_29_a135_seg5_s18;6;Full|3|Sg|Past|Ind;Er gewann mit seinen Vierbeinern beinahe alles, was es zu gewinnen gab, bereitete der Königin von England und den arabischen Scheichs manche bittere Niederlage .;nd;nd;not of interest;ModPron;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
108;VVPP;ADV;brauchen|gebrauchen;40;NZZ_1993_02_11_a37_seg2_s20;39;Full|Psp;"Da verstummt die Genese ; die kritischen Herausgeber werden brotlos, denn es gibt keine früheren Fassungen, keine Lesarten mehr ; und die Übersetzer erfahren nicht mehr, welches Wort der Verfasser an der und der Stelle beinahe gebraucht hätte - was oft ein Licht auf den Sinn des Wortes wirft, das er statt dessen gewählt hat .";prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
109;VVFIN;ADV;lassen;5;NZZ_1993_08_28_a193_seg2_s22;7;Full|3|Sg|Pres|Ind;Eine ganz besondere Entdeckung lässt sich beinahe am Ende der Ausstellung machen : Zum erstenmal öffentlich gezeigt wird ein Entwurf für ein sowjetisches Passagierschiff, ein Auftrag, den van de Velde im Zuge der ausführlich dargestellten Inneneinrichtung für das Schiff « Prince Baudouin » erhielt, der aber nie realisiert wurde .;nd;nd;not of interest;ModPP;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
110;VVFIN;ADV;klingen;46;NZZ_1999_07_30_a26_seg30_s14;47;Full|3|Sg|Pres|Ind;Ihr Kultusministerium sammelte bei Verbänden bereits Unterschriften für die « Bildungsoffensive » und verschickte eine Erklärung, die in den Schlusssatz mündet : « Die Unterzeichnenden rufen dazu auf, den Schulfrieden nicht mit zermürbenden und feindseligen Auseinandersetzungen um ein Volksbegehren zu gefährden » - klingt beinahe wie ein Schriftsatz aus dem Verteidigungsministerium .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
111;VVPP;ADV;umbringen;17;NZZ_1996_03_15_a12_seg3_s5;16;Full|Psp;Padilla und neun anderen Offizieren wird vorgeworfen, 1982 sechs Studenten entführt, gefoltert und beinahe umgebracht zu haben .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
112;VVPP;ADV;bestätigen;14;NZZ_1998_06_04_a215_seg4_s5;13;Full|Psp;1991, an einem Augustsamstag, hätten sich meine Vorurteile aufs erste beinahe bestätigt : Mittags, in der grössten Hitze, ist das Vermietungsbüro der Ferienwohnungsagentur geschlossen .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
113;VAFIN;ADV;haben;3;NZZ_1998_12_28_a39_seg9_s4;4;Haben|3|Pl|Pres|Ind;Die Promotoren haben beinahe freie Hand, denn die Bundesgesetzgebung zur künstlichen Beschneiung ist rudimentär .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
114;VVFIN;ADV;verstehen;2;NZZ_1997_08_22_a37_seg3_s2;4;Full|3|Sg|Pres|Ind;Es versteht sich beinahe von selbst, dass in einem derart weit abgesteckten Feld viele Fragen nur angetippt, nicht aber in der nötigen Breite und Tiefe debattiert werden konnten .;nd;nd;not of interest;ModPP;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
115;VVFIN;ADV;wähnen;18;NZZ_1999_01_30_a243_seg5_s4;17;Full|3|Sg|Pres|Ind;Freilich dürfte dieser im fernen Tirol, wo sich der Besucher angesichts der vielen architektonischen Epigonen beinahe wähnt, weit mehr interessieren als in Colorado selber .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
116;VAPP;ADV;haben;62;NZZ_1993_12_30_a102_seg7_s5;60;Haben|Psp;Das Bedürfnis, auch einmal mitzureden und mitzuzählen, der Drang, frei zu kommen von der Übermacht des andersgearteten Westens, sind nach wie vor so überragend, dass für die meisten Araber, auch der heutigen Zeit, vor allem zählt, dass dieser Mann aufstand, dass er einmal da war und mitredete, dass er beinahe Erfolg gehabt hätte, sogar wenn er am Ende doch nicht zum Durchbruch kam .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
117;VAFIN;ADV;haben;5;NZZ_1998_11_09_a94_seg3_s5;7;Haben|3|Sg|Past|Ind;Ach ja, sie hatte es beinahe vergessen .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
118;VVPP;ADV;schließen;28;NZZ_1998_02_03_a248_seg4_s6;27;Full|Psp;Dass die städtische Kulturförderung in den vergangenen Jahren unter dem Spardruck zu leiden hatte, steht ausser Zweifel : Subventionsbeiträge wurden gekürzt, das Theater Neumarkt beinahe geschlossen, die Juni-Festwochen abgeschafft .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
