;ID-NZZ;sentence;Funktion-Hit;Head;ID-Head;Meta-Kopf;Function-Head;ID-Token
1897142;NZZ_1994_11_18_a42_seg3_s1;Zwischen dem Frühjahr 1993 und dem Frühjahr 1994 ist die Zahl der Erwerbslosen in der Schweiz praktisch konstant geblieben .;ADJD;bleiben;19;Full|Psp;VVPP;18
1898970;NZZ_1994_11_18_a150_seg3_s2;Das Interesse am Tauchsport nimmt in der Schweiz konstant zu .;ADJD;nehmen;5;Full|3|Sg|Pres|Ind;VVFIN;9
1913030;NZZ_1994_11_21_a112_seg3_s4;Der Erfolg gegen die im europäischen Klubhandball weit höher eingestuften Spanier bestätigt , dass sich die Innerschweizer endgültig vom nationalen Mittelmass gelöst haben und zu einem erstaunlich konstant aufspielenden Spitzenteam gereift sind .;ADJD;aufspielend;29;Pos|Dat|Sg|Neut;ADJA;28
1917016;NZZ_1994_11_21_a187_seg6_s3;Im gleichen Zeitraum nahm der Anteil der mit « sehr gut » Ausgezeichneten konstant zu und erreichte 1993 die bemerkenswerte Quote von 32 Prozent .;ADJD;zu;15;Verb;PTKVZ;14
1918284;NZZ_1994_11_22_a28_seg11_s6;Lippuner räumte zwar ein , dass ein paar Positionen allenfalls umgestellt werden müssten , die Zahl der Beschäftigten werde jedoch konstant bleiben und langfristig wohl eher steigen .;ADJD;bleiben;22;Full|-2;VVINF;21
1924647;NZZ_1994_11_23_a92_seg2_s8;"Rückläufig waren die Zahlen erneut im Bau- und Holzgewerbe , bei den Zeichnerberufen und im Transportwesen ; konstant blieben sie in der Textil- und Graphikindustrie .";ADJD;bleiben;19;Full|3|Pl|Past|Ind;VVFIN;18
1931625;NZZ_1994_11_24_a141_seg3_s6;Sainz , Weltmeister von 1990 und 1992 , hielt sich dagegen konstant hinter Subaru-Teamkollege McRae auf Platz 2 , der dem Spanier zum dritten Titelgewinn nach 1990 und 1992 genügt hätte .;ADJD;halten;9;Full|3|Sg|Past|Ind;VVFIN;12
1955990;NZZ_1994_11_29_a63_seg2_s7;Während der öffentliche Schuldenberg auf dem letztjährigen Niveau von knapp 230 Mrd. $ einstweilen konstant blieb , erhöhten sich die daraus resultierenden Zinsverpflichtungen von 7 Mrd. $ 1993 auf 5 Mrd. $ .;ADJD;bleiben;16;Full|3|Sg|Past|Ind;VVFIN;15
1958300;NZZ_1994_11_29_a152_seg3_s4;Problemlos für die Viertelfinals qualifiziert , bot Guarani nicht nur konstant gute Leistungen , sondern wusste auch ein Talent in seinen Reihen , das die Medien schon mit Zico und sogar mit Pelé verglichen .;ADJD;bieten;7;Full|3|Sg|Past|Ind;VVFIN;11
1962524;NZZ_1994_10_31_a97_seg3_s3;Die konstant zuverlässige Abwehr sowie die Rückkehr des lange verletzt gewesenen Brasilianers Andrioli bildeten aber eine Basis , auf der ein weiterer Aufschwung möglich wurde .;ADJD;zuverlässig;3;Pos|Nom|Sg|Fem;ADJA;2
1984052;NZZ_1994_10_05_a8_seg6_s10;Wie es sich für den Exponenten der Partei gehört , die er jetzt « New Labour » nennt , spricht er seine Zuhörer konstant nicht als « Genossen » sondern als « Kollegen » an .;ADJD;sprechen;20;Full|3|Sg|Pres|Ind;VVFIN;24
1988827;NZZ_1994_10_05_a153_seg13_s15;Diese jederzeit verfügbare Stromquelle lieferte im Gegensatz zur Elektrisiermaschine niedrige Spannungen und beachtliche , konstant fliessende Ströme , wie man sie für chemische , physikalische und elektrophysiologische Experimente brauchte .;ADJD;fliessend;16;Pos|Acc|Pl|Masc;ADJA;15
2005908;NZZ_1994_10_08_a146_seg2_s4;Damit bleibe die hohe Zahl jener , die sich neu oder erneut melden , nach wie vor konstant .;ADJD;nach;15;--;APPR;18
2015307;NZZ_1994_10_11_a15_seg6_s4;"In Flandern schienen sie dagegen bereits an die Grenze ihres Wählerpotentials von rund 11 Prozent zu stossen ; denn verglichen mit den Europawahlen vom Juni verzeichneten sie einen leichten Rückgang , und verglichen mit den Parlamentswahlen von 1991 war ihr Anteil nahezu konstant .";ADJD;sein;39;Sein|3|Sg|Past|Ind;VAFIN;43
2024744;NZZ_1994_10_13_a23_seg6_s10;Zwar ist es der Regierung auch im Finanzjahr 1993/94 wieder gelungen , die Staatsrechnung mit einem Überschuss abzuschliessen , die Devisenreserven weiter aufzustocken , den Binnenwert der Währung Pula ( « Regen » ) einigermassen konstant zu halten und ein bescheidenes Wirtschaftswachstum zu erzielen .;ADJD;halten;38;Full|-2;VVINF;36
2025701;NZZ_1994_10_13_a69_seg3_s15;Bis 1990 hielten sich bei der Suva Freizeit- und Berufsunfälle relativ konstant die Waage .;ADJD;halten;3;Full|3|Pl|Past|Ind;VVFIN;12
2025702;NZZ_1994_10_13_a69_seg3_s16;Bei den übrigen Versicherern gab es ebenso konstant doppelt so viele Freizeit- wie Berufsunfälle .;ADJD;geben;5;Full|3|Sg|Past|Ind;VVFIN;8
2027368;NZZ_1994_10_13_a144_seg2_s10;Diese Mängel wurden - sosehr sie das Ganze eigentlich bis zum Schlusspfiff beeinträchtigten ( etwa die Zentrumsabwehr mit dem ausser Rand und Band geratenen Herr ) - letztlich verwischt unter dem Eindruck einer ruckartigen , aber keineswegs etwa konstant durchgehaltenen Steigerung nach der Pause .;ADJD;durchgehalten;40;Pos|Dat|Sg|Fem;ADJA;39
2048417;NZZ_1994_10_18_a45_seg12_s3;"Die neuartige Neigetechnik dieser Züge benutzt im Gegensatz zur Hydraulik der « Pendolini » platz- und gewichtsparende elektrische Stellantriebe aus der Militärtechnik ; sie wurden entwickelt , um das Geschütz des « Leopard » -Panzers bei der Fahrt im Gelände konstant auf das Ziel zu richten .";ADJD;richten;46;Full|-2;VVINF;41
2059604;NZZ_1994_10_20_a139_seg18_s19;Die Gesamtkriminalität in Zürich dürfte analog zu den vergangenen Jahren weiterhin relativ konstant bleiben , wobei ich mit einem weiteren Zuwachs von Gewaltverbrechen rechne .;ADJD;bleiben;14;Full|-2;VVINF;13
2087276;NZZ_1994_10_26_a106_seg10_s6;Im technischen und administrativen Bereich ist der Personalbestand demgegenüber praktisch konstant geblieben .;ADJD;bleiben;12;Full|Psp;VVPP;11
2093800;NZZ_1994_10_27_a159_seg3_s29;Nur Assis blieb mehr oder weniger konstant in der Sturmspitze .;ADJD;bleiben;3;Full|3|Sg|Past|Ind;VVFIN;7
2102632;NZZ_1994_10_29_a54_seg6_s7;Da die Kosten konstant gehalten werden konnten ( deutlich tiefere Treibstoffkosten halfen ) , verwandelte sich das Betriebsergebnis von einem Verlust von 4 Mrd. Yen im Vorjahr in einen Gewinn von 1 Mrd. Yen .;ADJD;halten;5;Full|Psp;VVPP;4
2108329;NZZ_1994_10_29_a204_seg16_s4;Demokratie kann sich auch indirekt auf das Wachstum auswirken , und zwar durch Einfluss auf einige jener Variablen , die in der statistischen Analyse konstant gehalten werden .;ADJD;halten;26;Full|Psp;VVPP;25
2108365;NZZ_1994_10_29_a204_seg24_s3;Wenn diese Variablen konstant gehalten werden , wirkt sich eine Zunahme der politischen Freiheiten leicht nachteilig auf das Wachstum aus .;ADJD;halten;5;Full|Psp;VVPP;4
2109717;NZZ_1994_09_30_a39_seg8_s1;Dennoch gilt das offizielle Regierungsziel , das BIP im ganzen laufenden Jahr zumindest konstant zu halten , auch bei unabhängigen Experten als realistisch .;ADJD;halten;16;Full|-2;VVINF;14
2136967;NZZ_1994_09_05_a118_seg3_s20;Neben den beiden Sturmspitzen Möller und Sahin im Zentrum sollten deshalb Waas ( rechts ) und Skoro ( links ) entlang den Seitenlinien zusätzlich Druck erzeugen und auf diese Weise die bisher wenig stabile Berner Abwehr konstant in Atem halten .;ADJD;halten;40;Full|-2;VVINF;37
2140705;NZZ_1994_09_06_a46_seg4_s7;Die Betriebsleistung des dominanten Bereichs Aufzüge und Fahrtreppen blieb währungsbereinigt praktisch konstant .;ADJD;bleiben;9;Full|3|Sg|Past|Ind;VVFIN;12
2150467;NZZ_1994_09_07_a157_seg3_s10;Beide wurden damit für zuletzt konstant gute Leistungen im Klub belohnt .;ADJD;gut;7;Pos|Nom|Pl|Fem;ADJA;6
2151931;NZZ_1994_09_07_a171_seg2_s14;"Baygrafit ist porenhaltig , aber nicht in Zellen aufgeteilt ; seine mechanischen Eigenschaften bleiben zwischen -100 ºC und +600 ºC weitgehend konstant .";ADJD;bleiben;14;Full|3|Pl|Pres|Ind;VVFIN;22
2164187;NZZ_1994_09_10_a33_seg4_s3;Dieser wäre allerdings keineswegs als Auftrag zur Durchführung der Sezession aufzufassen , da sich eine Mehrheit der Befragten ( und sogar ein Drittel der präsumtiven PQ-Wähler ) konstant gegen eine Trennung Quebecs von Kanada ausspricht .;ADJD;aussprechen;35;Full|3|Sg|Pres|Ind;VVFIN;28
2173509;NZZ_1994_09_12_a115_seg6_s5;Nach dem zweiten Sieg innerhalb eines Monats in Übersee ( Montreal ) gegen Graf und nach zwei Grand-Slam-Titeln 1994 ( inklusive Paris ) steht ausser Zweifel , dass Sanchez Graf jederzeit gefährden kann , ohne indes vorerst konstant das gleich hohe Niveau wie die Nummer eins aufzuweisen .;ADJD;aufweisen;47;Full|zu;VVIZU;38
2173534;NZZ_1994_09_12_a115_seg10_s10;Der 24jährige spielte deutlich und konstant über dem Wert einer ATP-Nummer 20 und liess mit auf Sicherheit und Druck konfektionierten Grundlinienspiel dem Halbfinal- und dem Endspiel-Gegner dank starken Returns und Passierbällen wenig Spielraum für die Offensivkraft .;ADJD;und;5;Coord|-2;KON;6
2178177;NZZ_1994_09_13_a31_seg4_s2;Während sich der wirtschaftliche Aufschwung in praktisch allen wichtigen Industrienationen gefestigt hat , ist der Preisauftrieb in den 24 Mitgliedstaaten der Organisation für wirtschaftliche Zusammenarbeit und Entwicklung ( OECD ) weiter konstant geblieben .;ADJD;bleiben;33;Full|Psp;VVPP;32
2178188;NZZ_1994_09_13_a31_seg8_s1;Auch in Deutschland scheint die Inflationsgefahr gebannt zu sein : im Juli stellte sich die Steigerung der Verbraucherpreise auf 1% , nach konstant 2% in den drei Vormonaten .;ADJD;No Head;24;No Head;No Head;23
2180422;NZZ_1994_09_13_a133_seg4_s3;Die Arbeitslosenquote dagegen blieb konstant bei 4 Prozent , wie die Kantonale Informationsstelle mitteilte .;ADJD;bei;6;Dat;APPR;5
2202160;NZZ_1994_09_17_a49_seg3_s6;Der Verteidigungssektor blieb mit Leistungen von 66 Mio. DM gegenüber dem Vorjahr konstant .;ADJD;bleiben;3;Full|3|Sg|Past|Ind;VVFIN;13
2220313;NZZ_1994_09_21_a69_seg2_s1;Angesichts der konstant hohen Defizite im Bundeshaushalt ist der Sparhebel in erster Linie auf der Ausgabenseite anzusetzen .;ADJD;hoch;4;Pos|Gen|Pl|Neut;ADJA;3
2225531;NZZ_1994_09_22_a46_seg10_s6;Unter anderem hielten die Zeitschriften den führenden Marktanteil im inländischen Anzeigenmarkt ( 17% ) etwa konstant .;ADJD;halten;3;Full|3|Pl|Past|Ind;VVFIN;16
2238017;NZZ_1994_09_24_a29_seg6_s15;Gemäss Weissbuch will die Regierung den Staatspersonalbestand zunächst konstant halten und später reduzieren .;ADJD;halten;10;Full|-2;VVINF;9
2238512;NZZ_1994_09_24_a45_seg11_s8;Zunächst einmal steht jede CI konstant im Spannungsfeld von Statik und Dynamik .;ADJD;stehen;3;Full|3|Sg|Pres|Ind;VVFIN;6
2247070;NZZ_1994_09_26_a95_seg7_s3;Das Zürchervolk teilt offensichtlich die von den Gegnern konstant verbreitete Meinung nicht , die Volksrechte würden mit der Annahme der Vorlage massiv abgebaut .;ADJD;verbreitet;10;Pos|Nom|Sg|Fem;ADJA;9
2261495;NZZ_1994_09_28_a179_seg2_s13;Die Abkühlung bis auf Raumtemperatur erfolgte unter konstant gehaltenem Druck .;ADJD;gehalten;9;Pos|Dat|Sg|Masc;ADJA;8
2261636;NZZ_1994_09_28_a182_seg9_s16;Weiter untermauert wird diese Annahme durch die Beobachtung , dass seit den 40er Jahren der Elektrizitätsverbrauch zwar um das 30fache gestiegen ist , die Krebsrate bei Kindern dagegen konstant geblieben ist .;ADJD;bleiben;30;Full|Psp;VVPP;29
2286572;NZZ_1995_04_03_a136_seg3_s7;Die Frage eines Radioreporters , ob das Spiel nun eine Serie von unterschiedlichen Aarauer Leistungen zur Folge habe , beantwortete der Trainer kühl mit der Bemerkung : « Keineswegs , bei uns ist die Inkonstanz konstant . »;ADJD;sein;33;Sein|3|Sg|Pres|Ind;VAFIN;36
2295103;NZZ_1995_04_04_a213_seg8_s12;Die Kosten blieben konstant hoch oder hatten gar noch steigende Tendenz .;ADJD;hoch;5;Pos;ADJD;4
2296370;NZZ_1995_04_05_a67_seg9_s3;Das Programm musste während der letzten Jahre immer wieder markant redimensioniert , also verkleinert werden , um die Kosten nur halbwegs konstant zu halten .;ADJD;halten;24;Full|-2;VVINF;22
2331407;NZZ_1995_04_11_a154_seg8_s9;Die einmal erreichte Betriebstemperatur wird je nach Belastung durch Heizen oder Kühlen über einen Ölkreislauf konstant gehalten .;ADJD;halten;17;Full|Psp;VVPP;16
2338381;NZZ_1995_04_13_a73_seg3_s2;Blieb der Erzeugerpreisindex im März zur Überraschung der meisten Beobachter konstant , so zeigt der Konsumentenpreisindex im Berichtsmonat saisonbereinigt einen Anstieg von nur 2% , verglichen mit 3% im Februar .;ADJD;No Head;1;No Head;No Head;11
2357008;NZZ_1995_04_18_a108_seg3_s2;September 1994 ) bei einer marginalen Abnahme von 2 GWh praktisch konstant geblieben ist .;ADJD;bleiben;13;Full|Psp;VVPP;12
2357016;NZZ_1995_04_18_a108_seg3_s10;Die Gesamtleistung fiel im abgelaufenen Geschäftsjahr um 2 Mio. Fr. ( 5% ) auf 9 Mio. Fr. , während der Betriebsaufwand mit 7 Mio. Fr. gegenüber dem Vorjahreswert ( 423 Mio. Fr. ) praktisch konstant geblieben ist .;ADJD;bleiben;36;Full|Psp;VVPP;35
2357026;NZZ_1995_04_18_a109_seg3_s5;Die Bevölkerung in den 23 Städten des Kantons - Gemeinden mit mehr als 10 000 Einwohnern - ist bei einer Zunahme von 1 Prozent oder 614 Personen annähernd konstant geblieben , während sie in den nichtstädtischen Gemeinden um 0 Prozent oder 4353 Personen gewachsen ist .;ADJD;bleiben;30;Full|Psp;VVPP;29
2359549;NZZ_1995_04_18_a184_seg4_s7;Die Erträge auf den 15 Seen sind konstant geblieben .;ADJD;bleiben;9;Full|Psp;VVPP;8
2384535;NZZ_1995_04_24_a13_seg1_s19;Bedrückend bei all dem bleibt der konstant hohe , diesmal sogar weiter gesteigerte Anteil an Stimmen , den der rechtsextreme Bewerber Le Pen wieder einmal für sich verbuchen kann .;ADJD;hoch;8;Pos|Nom|Sg|Masc;ADJA;7
2388022;NZZ_1995_04_24_a132_seg1_s5;Er führt jetzt genauso die Weltcup-Wertung an wie der konstant gewordene Fechter Olivier Jaquet , der sich erstmals den Besten der Welt vor die Nase setzte - ausgerechnet in Heidenheim , nicht nur aus Tradition der ersten Adresse der Degenfechter .;ADJD;geworden;11;Pos|Nom|Sg|Masc;ADJA;10
2401796;NZZ_1995_04_26_a187_seg16_s9;"Es zeigte sich , dass H im Lauf der Zeit immer nur abnehmen kann ; im thermodynamischen Gleichgewicht bleibt H konstant .";ADJD;bleiben;19;Full|3|Sg|Pres|Ind;VVFIN;21
2402319;NZZ_1995_04_26_a194_seg9_s14;So wurde der Ramsey-Resonator in einem homogenen Magnetfeld untergebracht , das mit einem eigenen Regelkreis konstant gehalten wird .;ADJD;halten;17;Full|Psp;VVPP;16
2402323;NZZ_1995_04_26_a194_seg11_s2;Schon beim alten Telefonsystem waren sehr stabile Frequenznormale erforderlich , denn beim Frequenzmultiplex mussten Frequenz und Bandbreite jedes Kanals streng konstant gehalten werden , um das Übersprechen zu verhindern .;ADJD;halten;22;Full|Psp;VVPP;21
2403152;NZZ_1995_04_27_a18_seg3_s1;Da die Sezessionsoption konstant nur von einer Minderheit der Bevölkerung Quebecs favorisiert wird , ist die separatistische Provinzregierung zur alten Formel der « Souveraineté- Association » zurückgekehrt , wobei allerdings zuerst die Unabhängigkeit Quebecs herbeigeführt und erst dann über eine Assoziation verhandelt werden soll .;ADJD;favorisieren;12;Full|Psp;VVPP;4
2422207;NZZ_1995_08_02_a29_seg4_s1;Prozentuale Rentenzahlung konstant;ADJD;--;2;Reg|Nom|Sg|Fem;NN;3
2436594;NZZ_1995_08_04_a164_seg3_s2;Während Pelletier nach dem Gewinn der Landesmeisterschaft bereits die nationale Spitze verkörpert , verläuft Forsters Entwicklung zwar konstant , aber doch weniger rapide nach oben .;ADJD;verlaufen;14;Full|3|Sg|Pres|Ind;VVFIN;18
2438997;NZZ_1995_08_05_a63_seg6_s5;Im Baugewerbe blieb die Beschäftigung konstant , während im Bergbau 5000 Stellen gestrichen wurden , davon 4000 in der Mineralölindustrie .;ADJD;bleiben;3;Full|3|Sg|Past|Ind;VVFIN;6
2443294;NZZ_1995_08_05_a151_seg3_s24;Die Klubs des alten Kontinents warten nicht mehr auf fertige Spieler , sondern nehmen bereits frühzeitig hoffnungsvolle Talente unter Vertrag und lassen Afrikas Fussball dadurch konstant zur Ader .;ADJD;lassen;22;Full|3|Pl|Pres|Ind;VVFIN;26
2445640;NZZ_1995_08_07_a60_seg3_s6;Die Auftragsbestände blieben mit einer Reichweite von 3 Monaten konstant .;ADJD;bleiben;3;Full|3|Pl|Past|Ind;VVFIN;10
2460808;NZZ_1995_08_10_a63_seg7_s6;Die Kernbesetzung der Band mit Garcia , Lesh , Weir und dem Schlagzeuger Bill Kreutzmann , dem Perkussionisten Mickey Hart und dem Songschreiber Bob Hunter indes war über ein Vierteljahrhundert konstant geblieben .;ADJD;bleiben;32;Full|Psp;VVPP;31
2465724;NZZ_1995_08_11_a41_seg1_s3;Und die schweizerischen Parteien klagen konstant über Geldnot .;ADJD;klagen;5;Full|3|Pl|Pres|Ind;VVFIN;6
2465928;NZZ_1995_08_11_a58_seg3_s3;Philip hält seit Jahren standhaft seine Position am unteren Ende der königlichen Beliebtheitsskala , die ebenso konstant von der Königinmutter Elisabeth angeführt wird .;ADJD;anführen;22;Full|Psp;VVPP;17
2466130;NZZ_1995_08_11_a68_seg2_s10;Während der Index für Rohmaterialpreise um 8 ( 7 ) % nachgab , blieben die Preise für Zwischenprodukte konstant .;ADJD;bleiben;14;Full|3|Pl|Past|Ind;VVFIN;19
2472640;NZZ_1995_08_12_a64_seg3_s6;Auch die Entwicklung des Erzeugerpreisindexes , der im Juni rückläufig war und im Juli konstant blieb , lässt den Schluss zu , dass der Inflationsdruck in jüngster Zeit abgenommen hat .;ADJD;bleiben;16;Full|3|Sg|Past|Ind;VVFIN;15
2473039;NZZ_1995_08_12_a82_seg14_s7;Würde das gegenwärtige Privileg der grossen Länder , je zwei Kommissare zu stellen , aufgehoben , könnte die Zahl der Kommissare bei einer nächsten Erweiterung noch annähernd konstant gehalten werden .;ADJD;halten;29;Full|Psp;VVPP;28
2477193;NZZ_1995_08_12_a154_seg9_s13;[ Hämoglobin ] konstant um 70% bei 2 Bluttransfusionen von 400 cm 3 . »;ADJD;Hämoglobin;2;Reg|Nom|Sg|Neut;NN;4
2481823;NZZ_1995_08_14_a117_seg5_s3;Kaum einer hält seinen Adrenalinspiegel so konstant wie dieser Südafrikaner , was er auch in Los Angeles wieder bewies .;ADJD;halten;3;Full|3|Sg|Pres|Ind;VVFIN;7
2482050;NZZ_1995_08_14_a126_seg3_s25;Denn nicht immer dürfte sich wiederholen , was die Fans am Samstag abend auf der Allmend in Entzücken geraten liess : Dass nämlich praktisch jeder Abschlussversuch zu einem Torerfolg führt und sich das Glück standhaft und konstant hinter die Zentralschweizer Equipe stellt .;ADJD;stellen;42;Full|3|Sg|Pres|Ind;VVFIN;37
2484144;NZZ_1995_08_15_a14_seg12_s20;Angesichts der bevorstehenden schweizerischen Präsidentschaft in der OSZE entstünde für das IKRK die heikle Situation , sich gegenüber lokalen Verhandlungspartnern konstant von den politischen Interessen der Eidgenossenschaft distanzieren zu müssen .;ADJD;distanzieren;28;Full|-2;VVINF;21
2501607;NZZ_1995_08_18_a58_seg7_s2;Auch die von der Regierung als Zielgrösse beobachtete Basisinflation war mit 8% konstant .;ADJD;sein;10;Sein|3|Sg|Past|Ind;VAFIN;13
2501723;NZZ_1995_08_18_a63_seg3_s2;Auch die von der Regierung Major genau beobachtete Basisinflation , bei der die Entwicklung der Hypothekarzinsen unberücksichtigt bleibt , ist mit einer Jahresrate von 8% konstant geblieben .;ADJD;bleiben;27;Full|Psp;VVPP;26
2503909;NZZ_1995_08_18_a110_seg9_s12;In etwa 15 Metern Tiefe misst das Wasser konstant 4 Grad .;ADJD;messen|missen;6;Full|3|Sg|Pres|Ind;VVFIN;9
2522088;NZZ_1995_08_22_a73_seg6_s4;Bemerkenswert konstant , namentlich auch im Vergleich mit Umfrageergebnissen aus der Vor- EU-Zeit , erwies sich die Einschätzung der Chancen und Risiken des EU-Beitritts für die Industrie .;ADJD;erweisen;15;Full|3|Sg|Past|Ind;VVFIN;2
2522277;NZZ_1995_08_22_a79_seg9_s2;( dpa ) In Tschechien ist auch im Juli eine konstant niedrige Arbeitslosenquote registriert worden .;ADJD;niedrig;12;Pos|Nom|Sg|Fem;ADJA;11
2530853;NZZ_1995_08_23_a162_seg5_s1;Es stellt sich natürlich die Frage , ob die Zufuhr von Staubteilchen über geologische Zeiträume konstant bleibt oder nicht .;ADJD;bleiben;17;Full|3|Sg|Pres|Ind;VVFIN;16
2530868;NZZ_1995_08_23_a162_seg7_s6;Um seine Dichte konstant zu halten , muss der Zodiakalring ständig mit etwa 10 Tonnen Staub pro Sekunde versorgt werden , denn die Verluste zur Sonne hin sind rund 10 000mal grösser als der auf die Erde niedergehende Teil .;ADJD;halten;6;Full|-2;VVINF;4
2536472;NZZ_1995_08_24_a180_seg3_s22;Trainer Michel Decastel verfügt zwar über zahlreiche Alternativen , bis jetzt konnte allerdings noch kein Angreifer konstant gute Leistungen zeigen .;ADJD;gut;18;Pos|Acc|Pl|Fem;ADJA;17
2538116;NZZ_1995_08_25_a68_seg9_s7;Bezeichnenderweise habe die Importdurchdringung der Schweiz in den letzten 14 Jahren stark abgenommen , während die Exportquote nahezu konstant geblieben ist .;ADJD;bleiben;20;Full|Psp;VVPP;19
2541012;NZZ_1995_08_25_a164_seg6_s8;In den rund 60 bis 80 km Training pro Woche wird also mit dem Ziel gearbeitet , die Zuglänge und Frequenz konstant mit hohem Schwimmtempo über 100 m zu halten .;ADJD;halten;30;Full|-2;VVINF;22
2549815;NZZ_1995_08_26_a187_seg7_s8;So würde Schumacher eine Portion Ehrlichkeit besser anstehen als irreführende Münchhausiaden , auch natürlichere Bewegungen anstelle von eingeübter Gestik , ein bisschen Lockerheit statt konstant manifestem Ehrgeiz , mehr Nähe zum Publikum als kühle Distanz , Disponibilität statt des Vorschiebens eines privaten Sprechers .;ADJD;manifest;26;Pos|Dat|Sg|Masc;ADJA;25
2554277;NZZ_1995_08_28_a91_seg6_s3;Seither hat das Zürchervolk entsprechende Vorlagen konstant abgelehnt , erstmals 1978 , dann wieder 1985 und 1988 , zuletzt am 6 .;ADJD;ablehnen;8;Full|Psp;VVPP;7
2576083;NZZ_1995_12_01_a69_seg7_s3;Die Bestellungen bei Investitionsgüterherstellern dürften nach der Jahresmitte kaum noch zugenommen haben , und die Kapazitätsauslastung ist von Juni bis September etwa konstant geblieben .;ADJD;bleiben;24;Full|Psp;VVPP;23
2589493;NZZ_1995_12_02_a208_seg17_s17;Vielmehr richten ihn die Absurditäten und Paradoxien seiner eigenen Erfahrungen konstant auf .;ADJD;Paradoxie;7;Reg|Nom|Pl|Fem;NN;11
2593622;NZZ_1995_12_04_a115_seg2_s2;Die von 154 Stimmberechtigten besuchte Gemeindeversammlung von Schwerzenbach hat an der Maxime der Behörden gerüttelt , den Gesamtsteuerfuss nach der für 1996 vorzunehmenden Erhöhung um 3 auf 98 Prozent gemäss Finanzplanung bis ins Jahr 2004 konstant zu halten .;ADJD;halten;38;Full|-2;VVINF;36
2612001;NZZ_1995_12_07_a70_seg16_s6;Auf dem Bachtel , der meist über der Sperrschicht liegt , ergab sich dagegen keine Veränderung , und auch der maximale Stundenwert des ganzen Monats blieb gegenüber dem Vorjahr an beiden Stationen praktisch konstant .;ADJD;bleiben;26;Full|3|Sg|Past|Ind;VVFIN;34
2612575;NZZ_1995_12_07_a99_seg7_s3;Diese Einbusse war vor allem auf einen Produktionsrückgang in Westdeutschland zurückzuführen , während die Erzeugung in den neuen Bundesländern etwa konstant blieb .;ADJD;bleiben;22;Full|3|Sg|Past|Ind;VVFIN;21
2626523;NZZ_1995_12_09_a96_seg12_s5;Selbst der Pariser Soziologe Michel Crozier , ein vehementer Kritiker des hiesigen Elitesystems , gesteht ein , dass dieses wahre Wunder vollbringen konnte , solange die Rahmenbedingungen konstant und berechenbar waren .;ADJD;und;29;Coord|-2;KON;28
2636450;NZZ_1995_12_11_a122_seg3_s7;Vor allem von jener jedoch , die sich durch die Mund-zu-Mund- « Propaganda » konstant auf der Tribüne hielt : der Ungewissheit nämlich , wie es denn - wegen der Ausserbetriebsetzung des Totomaten ( man hätte ihn durch den feuchten Schleier ohnehin kaum gesehen ) - auf den anderen drei Plätzen augenblicklich stehe .;ADJD;halten;19;Full|3|Sg|Past|Ind;VVFIN;15
2636921;NZZ_1995_12_11_a134_seg3_s27;Es hat noch nicht gelernt , konstant in der Rolle des Favoriten zu spielen .;ADJD;in;8;In;APPR;7
2637051;NZZ_1995_12_11_a139_seg5_s2;Unter konstant blauem Himmel konnten schliesslich Fahrerinnen und Fahrer aus vier verschiedenen Verbänden in die Sonne lachen : am Donnerstag eine Österreicherin ( Meissnitzer ) , am Freitag eine Deutsche ( Ertl ) , am Samstag ein Franzose ( Alphand ) , am Sonntag ein Norweger ( Skaardal ) .;ADJD;blau;3;Pos|Dat|Sg|Masc;ADJA;2
2640664;NZZ_1995_12_12_a71_seg6_s1;Die Energieträger Steinkohle , Braunkohle und die Kernenergie werden gemäss der Studie an Boden verlieren , während der Anteil der Mineralölprodukte etwa konstant bleiben dürfte .;ADJD;bleiben;24;Full|-2;VVINF;23
2649684;NZZ_1995_12_13_a163_seg3_s8;Nur einer spielte auf einem konstant hohen Niveau .;ADJD;hoch;7;Pos|Dat|Sg|Neut;ADJA;6
2651869;NZZ_1995_12_14_a31_seg7_s1;Der seit seiner Wahl in den Bundesrat im Parlament konstant populäre und regelmässig gut bis sehr gut bestätigte Jean-Pascal Delamuraz profitierte diesmal von einem zusätzlichen Sympathiebonus als moralische Unterstützung vor seiner Operation .;ADJD;populär;11;Pos|Nom|Sg|Masc;ADJA;10
2658557;NZZ_1995_12_15_a26_seg4_s3;In dieser Zeit liefern die konstant produzierenden Kernkraftwerke ( KKW ) reine Überschüsse .;ADJD;produzierend;7;Pos|Nom|Pl|Neut;ADJA;6
2677587;NZZ_1995_12_18_a134_seg4_s22;Die damalige Enttäuschung wich nun der Gewissheit , zwischen den Stangen zumindest zu konstant guten Leistungen fähig zu sein .;ADJD;gut;15;Pos|Acc|Pl|Fem;ADJA;14
2685998;NZZ_1995_12_20_a13_seg4_s6;Gaidars Partei verharrt konstant zwischen vier und fünf Prozent .;ADJD;verharren;3;Full|3|Sg|Pres|Ind;VVFIN;4
2706417;NZZ_1995_12_23_a90_seg4_s12;Die Post hielt indessen ihre Vergütung konstant bei 2% .;ADJD;halten;3;Full|3|Sg|Past|Ind;VVFIN;7
2736943;NZZ_1995_11_30_a185_seg2_s3;Für die Tourismusbranche bedeutet das , dass sie die Natur verkennt , wenn sie davon ausgeht , dass das Klima konstant sei .;ADJD;sein;22;Sein|3|Sg|Pres|Subj;VAFIN;21
