;ID-NZZ;sentence;Funktion-Hit;Head;ID-Head;Meta-Kopf;Function-Head;ID-Token
2260258;NZZ_1994_09_28_a167_seg3_s22;Es war zwar beileibe nicht so , dass Limassol die Sittener pausenlos in Atem gehalten hätte , die Gastspieler erreichten aber in der ersten Halbzeit mindestens gleich viele Torchancen wie der Gegner .;ADJD;halten;15;Full|Psp;VVPP;12
2304878;NZZ_1995_04_06_a178_seg5_s15;« Er besetzte mich pausenlos , gab mir neue Dreimonateverträge und jedesmal drei Sätze mehr ... » In der Folge entwickelte sich Gasser zum Idealfall eines Ensemblemitglieds : vielseitig , fleissig , verlässlich .;ADJD;besetzen;3;Full|1|Sg|Past|Ind;VVFIN;5
2335824;NZZ_1995_04_12_a147_seg3_s4;- Die « Hillbilly Headhunters » haben letzten Samstag ihr drittes Album namens « Grass Grows Greener » vorgestellt mit einem eindrücklichen , wenn auch nicht pausenlos überwältigenden Konzert im Palais X-tra .;ADJD;überwältigend;28;Pos|Dat|Sg|Neut;ADJA;27
2395632;NZZ_1995_04_26_a1_seg6_s6;Schlagstöcke und Wasserwerfer waren nachgerade pausenlos im Einsatz .;ADJD;sein;4;Sein|3|Pl|Past|Ind;VAFIN;6
2410253;NZZ_1995_04_28_a105_seg2_s20;Die Virtuosen unter den Stresskünstlern bringen es gar fertig , sich auch dann gestresst zu fühlen , wenn sie den ganzen Tag im Schaukelstuhl sitzen : Dann empfinden sie pausenlos all das als Stress , was sie nicht tun .;ADJD;empfinden;28;Full|3|Pl|Pres|Ind;VVFIN;30
2422250;NZZ_1995_08_02_a30_seg3_s16;Und so stand denn am offiziell arbeitsfreien Nationalfeiertag das ganze Führungspersonal pausenlos im Einsatz , unterstützt durch freiwillige Helfer aus den Parlamentsdiensten und Angehörige .;ADJD;stehen;3;Full|3|Sg|Past|Ind;VVFIN;12
2422509;NZZ_1995_08_02_a40_seg15_s22;Der pausenlos befragte Bürger wird zum launischen Tyrannen .;ADJD;befragt;3;Pos|Nom|Sg|Masc;ADJA;2
2464316;NZZ_1995_08_10_a143_seg2_s13;« Die Spieler verhalten sich manchmal noch etwas naiv und können innert fünf Minuten drei Treffer einfangen , aber sie lernen pausenlos dazu . »;ADJD;lernen;21;Full|3|Pl|Pres|Ind;VVINF;22
2512368;NZZ_1995_08_19_a154_seg3_s11;Angestachelt durch eine während des Aufenthalts hinter Gittern bis auf den Siedepunkt gesteigerte Wut , legt er pausenlos drohendes Gebaren an den Tag .;ADJD;legen;16;Full|3|Sg|Pres|Ind;VVFIN;18
2517985;NZZ_1995_08_21_a119_seg3_s12;Überhaupt darf sich das « Eidgenössische » mit Fug als die gesundheitsbewussteste Veranstaltung unseres Landes bezeichnen : Schliesslich wird in den Festzelten pausenlos « zum Wohl » und « santé » gerufen von stämmigen Männern , welche die Strapazierfähigkeit ihrer Körper offensichtlich zum Gegenstand von anspruchsvollen Langzeitstudien gemacht haben .;ADJD;werden;19;Aux|3|Sg|Pres|Ind;VAFIN;23
2569992;NZZ_1995_07_31_a85_seg3_s22;Dann wieder dient die mächtige Videowand dazu , dem ausufernden Stadionpublikum die Chronik der laufenden Ereignisse optisch näherzubringen : Ein halbes Dutzend pausenlos herumkriechende Kameraleute liefern intensive Bilder , die dem Live-Erlebnis eine zweite Dimension vermitteln , Momentaufnahmen des Bühnenlebens , die mitunter derart intim wirken , dass man sich absurderweise als Voyeur vorkommt .;ADJD;--;24;Pos|Acc|Pl|Neut;ADJA;23
2584590;NZZ_1995_12_02_a109_seg5_s7;Und irgendwie sind sie alle immerzu auf der Suche nach « der Liebe » , aber letztlich machen sie sich bloss pausenlos die Hölle heiss .;ADJD;Hölle;24;Reg|Acc|Sg|Fem;NN;22
2715254;NZZ_1995_12_27_a37_seg3_s6;Der Informationschef sagte , die Nato-Überflüge seien aber pausenlos weitergegangen und würden fortgesetzt .;ADJD;weitergehen;10;Full|Psp;VVPP;9
2720200;NZZ_1995_12_28_a29_seg7_s6;Um dies der Weltgesundheitsorganisation WHO gegenüber belegen zu können , sind die Gesundheitshelfer derzeit pausenlos im Einsatz .;ADJD;in;16;Dat|Sg|Masc;APPRART;15
2745471;NZZ_1995_02_02_a166_seg3_s13;Tatsächlich vermag diese geradlinige Musik mit hübschen Popmelodien und abwechslungsreichen Bläsersätzen gut zu unterhalten , selbst wenn sie nicht gerade pausenlos originell ist .;ADJD;originell;22;Pos;ADJD;21
2763216;NZZ_1995_02_06_a49_seg3_s8;Allein in New York waren 1850 Räumgeräte pausenlos im Einsatz , rund 3000 Arbeiter der Stadtreinigung versuchten , der Schneemassen Herr zu werden .;ADJD;sein;5;Sein|3|Pl|Past|Ind;VAFIN;8
2781536;NZZ_1995_02_09_a195_seg4_s2;Über Lautsprecher , die in Baumkronen angebracht sind , werden pausenlos Anweisungen zur Verhütung von Unfällen durchgegeben und Namen von Kindern ausgerufen , die im Gedränge ihre Eltern verloren .;ADJD;durchgeben;17;Full|Psp;VVPP;11
2843139;NZZ_1995_02_21_a150_seg2_s4;Doch auf das Musikalische reduziert , erwies sich das Stück als zu substanzarm , zu sehr beherrscht von einem kurzen rhythmischen Motiv , das - bei unterschiedlicher harmonischer Dichte und Instrumentation - fast pausenlos wiederholt wird .;ADJD;wiederholen;35;Full|Psp;VVPP;34
2849469;NZZ_1995_02_22_a177_seg5_s2;"Bereits 1980 bemerkte Günther Anders : « Früher hat es Bilder in der Welt gegeben , heute gibt es die &lt;Welt im Bild&gt; , die Welt als Bilderwand , die den Blick pausenlos besetzt und die Welt pausenlos abdeckt . »";ADJD;abdecken;39;Full|3|Sg|Pres|Ind;VVFIN;38
2857858;NZZ_1995_02_24_a130_seg3_s3;Der folgende Artikel versucht einen Überblick zu geben über die britische Version der « Techno-Welle » , welche allerdings ebenso pausenlos in Verwandlung begriffen ist wie ihre Pendants in Kontinentaleuropa .;ADJD;begreifen;24;Full|Psp;VVPP;21
2893378;NZZ_1995_01_05_a109_seg3_s8;Die « steirische Eiche » wurde pausenlos mit Siegerlaub bekränzt , zur machtvollsten Verkörperung des American Dream verklärt .;ADJD;bekränzen;10;Full|Psp;VVPP;7
2908849;NZZ_1995_01_09_a18_seg6_s12;Zu Fuss geht es zum grossen Lagertor , durch das pausenlos Mannschafts- und Zisternenwagen fahren und die Umstehenden mit einem feinen Dreckschleier überziehen .;ADJD;fahren;15;Full|-2;VVFIN;11
2929658;NZZ_1995_01_13_a19_seg8_s13;Kämpfer in Grosny erzählen ebenso wie unbescholtene russische Flüchtlinge in Nasran , dass die Truppen Moskaus anlässlich der später abgebrochenen ersten Invasion im Herbst 1991 Waffen in grossem Stil an die örtlichen Interessierten verkauften und dass später aus dem nordkaukasischen Wehrkreis fast pausenlos Kriegsgerät nach Tschetschenien gelangte .;ADJD;gelangen;47;Full|3|Sg|Past|Ind;VVFIN;43
2960484;NZZ_1995_01_19_a70_seg3_s1;Die Rettungsdienste sind am Mittwoch auf der Suche nach Überlebenden der Erdbebenkatastrophe pausenlos im Einsatz gestanden .;ADJD;gestehen|stehen;16;Full|Psp;VVPP;13
2968558;NZZ_1995_01_20_a155_seg7_s6;Davon vermochte weder eine befremdlich gleichgültige Regie abzulenken , die nicht einmal die einfachsten Regeln für Auftritte und Abgänge beachtete , noch ein Ballett , das über pausenlos wiederholte Grundfiguren nur wenig hinauskam und alle Gelegenheiten , die unterschiedlichen Szenen mitzugestalten , verschenkte .;ADJD;wiederholt;29;Pos|Acc|Pl|Fem;ADJA;28
2986727;NZZ_1995_01_24_a111_seg3_s9;Oder auch der alte Weisse , der oft an der Ecke des Broadway steht , genau da , wo er den Massen der mit grossen Einkaufstüten Beladenen ins Gesicht sehen kann , und der pausenlos ausruft , was sich auf seinem Pappschild auch noch nachlesen lässt : 74 years old and I don ' t have enough for food .;ADJD;und;33;Coord|-2;KON;35
3004246;NZZ_1995_01_27_a62_seg5_s12;Wieder zunehmend einsickerndes Grundwasser muss jetzt allerdings erneut pausenlos abgepumpt werden .;ADJD;abpumpen;10;Full|Psp;VVPP;9
3015380;NZZ_1995_01_28_a176_seg4_s8;Bis nach Mitternacht standen die rund 70 Mann der Berufsfeuerwehr , des Piketts Glattal und der beiden Milizfeuerwehr- Einheiten pausenlos im Einsatz .;ADJD;stehen;4;Full|3|Pl|Past|Ind;VVFIN;20
3018561;NZZ_1995_01_30_a53_seg6_s7;Eingebildete Kranke sind , so Wilhelmsen , darauf fixiert , sich pausenlos selber zu beobachten und schon geringfügige Beschwerden als Symptome einer schweren Erkrankung zu betrachten .;ADJD;beobachten;15;Full|-2;VVINF;12
3020373;NZZ_1995_01_30_a132_seg4_s4;Das tun sie denn auch reichlich , vor allem wenn es - wie zurzeit - fast pausenlos regnet und das Wetter nicht zu einem Stadtbummel einlädt .;ADJD;regnen;18;Full|3|Sg|Pres|Ind;VVFIN;17
3067109;NZZ_1995_07_08_a194_seg6_s3;Ihr Ehrgeiz war formidabel , aber die Erzählungen , die sie pausenlos verfasste und an Magazine wie « Vanity Fair » schickte , brachten nur ablehnende Reaktionen .;ADJD;verfassen;13;Full|3|Sg|Past|Ind;VVFIN;12
3068386;NZZ_1995_07_10_a25_seg10_s7;Das Gespräch in einem Hotel von Nagasaki kommt nur stockend voran , weil der alte Bürgermeister pausenlos Bücklinge erwidern muss .;ADJD;erwidern;19;Full|-2;VVINF;17
3106741;NZZ_1995_07_18_a2_seg2_s4;Sie waren am vergangenen Dienstag morgen von der früheren Uno-Schutzzone aufgebrochen und sechs Tage lang praktisch pausenlos marschiert , zum Teil bei Nacht durch gebirgiges Gelände .;ADJD;marschieren;18;Full|3|Sg|Pres|Ind;VVPP;17
3125862;NZZ_1995_07_21_a141_seg3_s19;Es muss deshalb angenommen werden , dass die mit der Datenverarbeitung ( Schiesskomptabilität ) beauftragte Firma von der immens grossen Zahl pausenlos eingehender Resultate förmlich überflutet und gleichermassen überrascht wurde .;ADJD;eingehend;23;Pos|Gen|Pl|Neut;ADJD;22
3158467;NZZ_1995_07_28_a128_seg5_s2;Otto Charles Bänningers Statue « Die Schreitende » , die 1943 vor dem Opernhaus aufgestellt wurde , ist in jüngster Zeit pausenlos Festbetrieben , Strassensanierungen und immer auch Verkehrslärm ausgesetzt .;ADJD;Festbetrieb;23;Reg|Dat|Pl|Masc;NN;22
3158658;NZZ_1995_07_28_a141_seg4_s34;Fast pausenlos wühlen seither spektakuläre Gastspiele den Boden auf .;ADJD;wühlen;3;Full|3|Pl|Pres|Ind;VVFIN;2
3179152;NZZ_1995_06_01_a160_seg3_s14;Der Marokkaner war bisher die einzige Figur in seiner eher handwerklich bis hausbacken ausgerichteten Mannschaft gewesen , dem das tückische , schnell an Fahrt gewinnende runde Objekt nicht pausenlos Kummer bereitete .;ADJD;bereiten;31;Full|3|Sg|Past|Ind;VVFIN;29
3190390;NZZ_1995_06_03_a125_seg3_s5;Reden , ums nackte Überleben , pausenlos reden , um am Leben zu bleiben - die Gänse haben es weiland vor dem Fuchs mit Beten versucht , Schéhérazade vor dem König von Samarkand mit Märchenerzählungen .;ADJD;reden;8;Full|-2;VVFIN;7
3196109;NZZ_1995_06_03_a228_seg8_s21;Während des Ramadans lösen sich leichte Unterhaltung , religiöse Gesänge und Koraninterpretationen pausenlos ab .;ADJD;ab;14;Verb;PTKVZ;13
3198175;NZZ_1995_06_06_a80_seg3_s34;Jagger versucht mit wechselndem Erfolg , die 35 000 Leute zu seinen Füssen pausenlos auf Trab zu halten .;ADJD;halten;18;Full|-2;VVINF;14
3201859;NZZ_1995_06_06_a154_seg3_s2;Das Klischee vom typischen Walliser Fussballfan sieht ungefähr so aus : Er ist praktisch pausenlos betrunken und versucht den Schiedsrichter 90 Minuten lang mit Pfeifen , Buhen und Johlen zu Pro-Sion-Penaltypfiffen zu forcieren .;ADJD;betrinken;16;Full|Psp;VVPP;15
3201862;NZZ_1995_06_06_a154_seg3_s5;Das Klischee vom typischen Cup-Fight sieht ungefähr so aus : Es wird praktisch pausenlos brutal vorwärts gespielt , es fallen andauernd Tore , Offensive total ohne Rücksicht auf Verluste jeglicher Art .;ADJD;brutal;15;Pos;ADJD;14
3255351;NZZ_1995_06_16_a67_seg3_s11;Griechische Rettungsmannschaften sind pausenlos im Einsatz .;ADJD;sein;3;Sein|3|Pl|Pres|Ind;VAFIN;4
3272781;NZZ_1995_06_19_a154_seg2_s29;Dass der Klub pausenlos investiert ( für die kommende Spielzeit sind für Berger aus Prag sowie Kohler von Juventus Turin bereits wieder Auslagen von sechs Millionen DM geplant , und der Anteil am Stadionausbau beträgt neun Millionen DM ) , hat indessen noch einen anderen Grund .;ADJD;investieren;5;Full|Psp;VVPP;4
3297265;NZZ_1995_06_23_a131_seg3_s5;1965 , also vor genau dreissig Jahren , haben sich an der Löwenstrasse tätige Geschäftsleute in einer Vereinigung zusammengefunden , die die bisherige Strasse , geprägt von Lärm , engen Trottoirs und pausenlos rollendem Verkehr , in eine gemütliche Flanierzone umwandeln wollte .;ADJD;rollend;34;Pos|Dat|Sg|Masc;ADJA;33
3307486;NZZ_1995_06_24_a210_seg3_s4;Sie fliegen pausenlos durch die Luft und krächzen so laut , dass sich der treue Johannes die Ohren zuhalten muss .;ADJD;fliegen;2;Full|3|Pl|Pres|Ind;VVFIN;3
3311819;NZZ_1995_06_26_a156_seg3_s3;In den ersten drei Akten wird fast pausenlos gehüpft , getanzt , gerannt , geturnt und geklettert - das allerdings streng choreographiert .;ADJD;hüpfen;9;Full|Psp;VVPP;8
3342568;NZZ_1995_05_02_a182_seg7_s6;Es wäre der erste Titel für diese Auswahl , die so beeindruckend offensiv ausgerichtet ist , deren Blöcke sich pausenlos bewegen und Gegner und Anhänger ( und manchmal auch die Mitspieler ) schwindlig kombinieren .;ADJD;bewegen;21;Full|3|Pl|Pres|Ind;VVINF;20
3353611;NZZ_1995_05_04_a186_seg3_s27;Die Gegebenheiten kennt ebenfalls Jablonski , der pausenlos zwischen erster Klasse und Farmteam hin- und hergeschoben wurde - und auch der Kanadier Corey Hirsch .;ADJD;.;25;Pun|Sent;$.;8
3355347;NZZ_1995_05_05_a19_seg4_s8;Itar-Tass meldete , aus im Nordosten gelegenen Gebieten der Stadt sei pausenlos das Grollen von Granatwerfern und schwerer Artillerie zu hören gewesen .;ADJD;sein;22;Sein|Psp;VAPP;12
3388356;NZZ_1995_05_10_a154_seg3_s3;- Und für die letzten paar Crow-Verächter , denen es inzwischen beim blossen Gedanken an die Zeilen « All I wanna do is have some fun ... » die Nak- kenhaare aufstellt , hat nun auch noch die PTT eine neue Dimension Sisyphusscher Qualen ersonnen : Im Raum Zürich ist auf der UKW-Frequenz 2 seit Ostern permanent Sheryl Crow zu hören , pausenlos , volle 24 Stunden am Tag .;ADJD;Stunde;67;Reg|Acc|Pl|Fem;NN;63
3424565;NZZ_1995_05_17_a107_seg7_s9;Hiervon boten die Euro-Pop-Days immense Anwendungsmöglichkeiten : Tagsüber fanden pausenlos Listening Sessions statt , deren « Experten-Moderation » allerdings vor allem die Beliebigkeit der meisten popmusikalischen Bewertungskriterien unterstrich .;ADJD;finden;9;Full|3|Pl|Past|Ind;VVFIN;10
3435894;NZZ_1995_05_19_a102_seg2_s10;Wer das Instrument der Direktzahlungen mit zu vielen « wenn und aber » versieht und pausenlos nach flankierenden Massnahmen - so berechtigt sie in jedem einzelnen Fall auch sein mögen - ruft , der öffnet der subventionspolitischen Willkür im Landwirtschaftsbereich erneut Tür und Tor .;ADJD;nach;17;Dat;APPR;16
3473770;NZZ_1995_05_26_a186_seg3_s4;Wendlinger mochte weder mit ansehen , wie sich sein Nachfolger auf einen Grand Prix vorbereitete , den er selber so gerne gefahren hätte , noch wollte er sich den Fragen stellen , die im wohl pausenlos gestellt worden wären .;ADJD;stellen;37;Full|Psp;VVPP;36
3476344;NZZ_1995_05_27_a29_seg8_s12;Diese in Friedenszeiten von 700 000 Menschen bevölkerten Stadtviertel wurden aus den umgebenden Hügeln durch die Truppen des Tadschiken Shah Masud , des afghanischen Verteidigungsministers , pausenlos unter Feuer genommen .;ADJD;nehmen;30;Full|Psp;VVPP;27
3488396;NZZ_1995_05_29_a140_seg3_s10;In der Folge erlebte man einen pausenlos auf Angriff gefahrenes Rennen auf höchster Ebene .;ADJD;--;10;Pos|Acc|Sg|Neut;ADJA;7
3491202;NZZ_1995_05_30_a62_seg5_s19;Über 500 Rettungskräfte waren pausenlos im Einsatz .;ADJD;sein;4;Sein|3|Pl|Past|Ind;VAFIN;5
3530530;NZZ_1995_03_07_a164_seg2_s10;"Zusammen gingen sie pausenlos auf Tournee und erreichten so ein Publikum , das sich nie in einen Tanzklub begeben hätte ; in den Tanzklubs selber traten sie mit einer kleinen Version der sonst zehnköpfigen Band auf oder liessen sich durch « Remixes » vertreten .";ADJD;gehen;2;Full|3|Pl|Past|Ind;VVFIN;4
3572597;NZZ_1995_03_14_a83_seg3_s4;Arbeitsminister Treu führt in dieser Woche pausenlos Verhandlungen mit den Gewerkschaften .;ADJD;führen;3;Full|3|Sg|Pres|Ind;VVFIN;7
3581937;NZZ_1995_03_15_a175_seg5_s3;"Kommt dazu der hektische Betrieb im Old Fort William , wo fast pausenlos irgendwelche WM-Parties gefeiert werden ; kommt dazu der Kalorienbedarf des 70köpfigen Fernsehteams von CTV/TSN ; kommt dazu das Catering für sämtliche WM-Anlagen , vom Lachsbrötchen in den VIP-Zelten bis zum Zaubertrank auf dem Sprungturm .";ADJD;feiern;16;Full|Psp;VVPP;13
3653876;NZZ_1995_03_29_a25_seg4_s16;Die Regierungsmitglieder pflegen zudem die seinerzeit von Frau Thatcher entwickelte Taktik , Fragen nicht sachbezogen zu beantworten , sondern mit einem rasant und pausenlos vorgetragenen Strom von statistischen Angaben beiseite zu wischen .;ADJD;vorgetragen;25;Pos|Dat|Sg|Masc;ADJA;24
3657614;NZZ_1995_03_29_a159_seg5_s10;Wir haben ein kleines Kind , da wollte ich nicht pausenlos auf Tournee sein .;ADJD;sein;14;Sein|-2;VAINF;11
3675043;NZZ_1995_11_02_a164_seg2_s3;... der « Blick » -Kolumnist Timo Konietzka von GC-Trainer Gross pausenlos imperativ die permanente Offensive fordert und ihm Angsthasenfussball vorwirft und dabei offensichtlich ein bisschen vergisst , dass er vor einigen Jährchen seinerseits als GC-Coach explizit wegen seines unansehnlichen Sicherheitsgekickes zum Teufel gejagt worden war .;ADJD;fordern;17;Full|3|Sg|Pres|Ind;VVFIN;12
3704908;NZZ_1995_11_08_a103_seg3_s26;Vor allem wird geredet , immer wieder und oft pausenlos , streitlustig und laut .;ADJD;und;8;Coord|-2;KON;10
3769141;NZZ_1995_11_20_a92_seg3_s30;"Die junge Frau lässt sich von einem Adonis entjungfern , träumt aber weiterhin vom Prinzen ; die Mittelalterliche verstösst ihren homosexuellen Sohn , wird von ihrem Ehemann pausenlos betrogen , geht aus Rache mit dem Stallburschen ins Heu , möchte aber ihren Goldesel-Gatten aus Bequemlichkeit behalten ; und die Alte ist durch und durch abgebrüht .";ADJD;betrügen;29;Full|Psp;VVPP;28
3796569;NZZ_1995_11_24_a181_seg7_s1;* Verpasste Pässe wie diesen gibt es im Fussball allerdings pausenlos .;ADJD;geben;6;Full|3|Sg|Pres|Ind;VVFIN;11
3805130;NZZ_1995_11_25_a186_seg5_s2;Als Folge des Rhythmuswechsels der Olympischen Winterspiele wurden im Skisport zuletzt pausenlos irgendwo irgendwelche Welttitelkämpfe abgehalten .;ADJD;abhalten;16;Full|Psp;VVPP;12
3841023;NZZ_1995_10_03_a113_seg3_s10;"Der österreichische Autor Bodo Hell auf die pausenlos in uns eindringenden Sprachklischees , die zeichenhaften Appelle aus Werbung und Verkehr , den permanenten Übertext , der von Hinweisschildern und Plakatwänden sowie aus den uns umzingelnden Medien quillt ; der deutsche Filmemacher und Theaterregisseur Christoph Schlingensief auf die fortgesetzte Dominanz der Religion in einer scheinbar säkularisierten Welt und auf die durch Bischofs-Outing ( Österreich ) und Kreuz-Debatte ( Bayern ) verunsicherte katholische Kirchengemeinde .";ADJD;in;9;In;APPR;8
3852137;; , Genf ) fragt sich , ob tatsächlich grundsätzliche Überzeugungen pausenlos Referendumsdrohungen geopfert werden müssen .;ADJD;müssen;15;Mod|3|Pl|Pres|Ind;VMFIN;11
3857499;NZZ_1995_10_06_a12_seg8_s8;Um das Konsortium und die Politiker für die türkische Version zu gewinnen , ist Professor Emre Gönensay , Berater der türkischen Regierungschefin in Wirtschaftsfragen und zuständig für die Verhandlungen um die Pipelines , seit dem Frühsommer pausenlos zwischen Washington , London , Baku und Tbilissi gereist .;ADJD;seit;34;Dat;APPR;37
3870317;NZZ_1995_10_07_a155_seg10_s4;Denn sonst mutieren die künstlerischen Möglichkeiten solcher Zusammenarbeit plötzlich zum Zwang , pausenlos passende Koproduzenten zu finden . »;ADJD;passend;14;Pos|Acc|Pl|Masc;ADJA;13
3957814;NZZ_1995_10_24_a18_seg4_s21;Die PDS jubelt , die Grünen geben pausenlos Ratschläge , und die CDU denkt über die Machterhaltung nach .;ADJD;geben;7;Full|3|Pl|Pres|Ind;VVFIN;8
3988454;NZZ_1995_10_28_a176_seg4_s24;Zum ersten : Irgendwann ist man es als Leser leid , pausenlos über Marlowes erotomane Eskapaden informiert zu werden .;ADJD;informieren;17;Full|Psp;VVPP;12
4003008;NZZ_1995_09_02_a27_seg4_s21;Es gab in der Presse und im Radio pausenlos Gerüchte und Schlagzeilen über angebliche geheime Nachrichten aus der Swiss Legation .;ADJD;No Head;0;No Head;No Head;9
4011642;NZZ_1995_09_04_a59_seg5_s22;Und danach herrschte in den pausenlos geöffneten Beizen eine gelöste Stimmung .;ADJD;geöffnet;7;Pos|Dat|Pl|Fem;ADJA;6
4033356;NZZ_1995_09_08_a10_seg3_s9;Die Gegner der Sezession werden pausenlos darauf hinweisen , dass man über eine neue Partnerschaft mit dem Rest Kanadas nicht in der Provinz allein entscheiden könne .;ADJD;hinweisen;8;Full|-2;VVINF;6
4041641;NZZ_1995_09_09_a61_seg5_s8;Während des Tages kreisten die Helikopter der Fernsehstationen pausenlos über den drei Ausgrabungsstätten , als ob es eine archäologische Weltsensation zu berichten gäbe .;ADJD;kreisen;4;Full|3|Pl|Past|Ind;VVFIN;9
4052064;NZZ_1995_09_11_a137_seg6_s6;Der Favorit schuf sich Chance um Chance , spielte 90 Minuten fast pausenlos nach vorne und baute auch tempomässig erst nach einer Stunde etwas ab .;ADJD;spielen;9;Full|3|Sg|Past|Ind;VVFIN;13
4119621;NZZ_1995_09_23_a7_seg3_s3;Den Vorwurf , dass eine solche Haltung undemokratisch sei , parierte der Regierungschef mit dem Hinweis auf die pausenlos deklarierte Absicht der Sezessionisten , sich niemals mit einem « negativen » Ergebnis der Volksbefragung abzufinden .;ADJD;deklariert;20;Pos|Acc|Sg|Fem;ADJA;19
4154865;NZZ_1995_09_28_a199_seg4_s4;Ein « Abstauber » Zamoranos in der 69. Minute reichte einem mässigen , aber immerhin fast pausenlos tendenziell überlegenen Real-Team schliesslich zur Matchentscheidung .;ADJD;überlegen;19;Pos|Dat|Sg|Neut;ADJA;17
4205430;NZZ_1996_04_06_a234_seg3_s109;Und obwohl am Himmel pausenlos Polizeihubschrauber rotieren , herrscht hier jetzt eine sonderbare Stille , wie man sie sonst nur von Vorstadtbahnhöfen kennt .;ADJD;rotieren;7;Full|3|Pl|Pres|Ind;VVFIN;5
4229047;NZZ_1996_04_12_a156_seg4_s25;Und dort siedelte er später auch seinen ersten Romanhelden Kemal Kayankaya an , einen typischen Zweitgeneratiönler , der zwar türkisch aussieht , aber ausschliesslich auf deutsch kalauert - und so im Zuge seiner Detektivarbeit in der multikulturellen Main-Metropole pausenlos zwischen die Fronten gerät .;ADJD;geraten;43;Full|3|Sg|Pres|Ind;VVFIN;39
4254670;NZZ_1996_04_17_a116_seg4_s8;Zwischen diese in dichter Folge pausenlos aneinandergereihten Fakten wird Henri Guisan eingeschleust .;ADJD;aneinandergereiht;7;Pos|Gen|Pl|Neut;ADJA;6
4291698;NZZ_1996_04_23_a141_seg5_s3;Zumal alle diese Begriffe selbst schon pausenlos zersetzt werden und nur noch Punkte eines mehrdimensionalen Koordinatensystems bilden , die beliebig miteinander verknüpft werden .;ADJD;zersetzen;8;Full|Psp;VVPP;7
4291704;NZZ_1996_04_23_a141_seg5_s9;Besonders das Rap-Quartett Assassin beschoss einen pausenlos mit erzieherischen Lyrics .;ADJD;mit;8;Verb;APPR;7
4294654;NZZ_1996_04_23_a204_seg2_s1;Es ist erfreulich , dass sich die NZZ von den pausenlos publizierten « repräsentativen Umfragen » distanziert und sie mit Skepsis kommentiert , sogar zutreffend als « Datenmüll » bezeichnet ( NZZ 11 .;ADJD;publiziert;12;Pos|Dat|Pl|Fem;ADJA;11
4313862;NZZ_1996_04_26_a172_seg3_s20;Grösster Lehrmeister ist aber selbstverständlich das Meer selbst , was uns die unerträgliche Musik pausenlos in die Ohren reibt .;ADJD;reiben;19;Full|3|Sg|Pres|Ind;VVFIN;15
4344375;NZZ_1996_08_02_a170_seg3_s8;Hätte er eine Kasse , so wäre sie fast pausenlos am Klingeln .;ADJD;sein;7;Sein|3|Sg|Past|Subj;VAFIN;10
4471170;NZZ_1996_08_27_a74_seg1_s3;Die Helfer waren auch am Montag pausenlos im Einsatz , um verletzte Personen aus dem Hochgebirge in tiefergelegene Orte zu bringen .;ADJD;sein;3;Sein|3|Pl|Past|Ind;VAFIN;7
4491925;NZZ_1996_08_30_a175_seg3_s6;Die Ereignisse überschlagen sich pausenlos , die zum Teil mit Masken ausgestatteten Akteure schaffen in rasendem Tempo als Requisiteure Geräte , Seile und Trapeze herbei , um Sekunden später als Artisten durch die Luft zu sausen oder sich Dutzende von Keulen , die auch Waffen sind , zuzuwirbeln .;ADJD;überschlagen;3;Full|3|Pl|Pres|Ind;VVFIN;5
4546371;NZZ_1996_12_09_a103_seg3_s12;Wie schon letztes Jahr spielten die bewährten Orchester Peacock Party Band und This Masquerade pausenlos zum Tanz auf .;ADJD;auf;18;Verb;PTKVZ;15
4562085;NZZ_1996_12_11_a190_seg4_s99;Es stört mich beispielsweise , wenn im Zug oder im Restaurant pausenlos herumtelefoniert wird .;ADJD;--;13;Full|Psp;VVPP;12
4572128;NZZ_1996_12_13_a136_seg3_s20;Vor solchem Hintergrund ist « Extreme Measures » allerdings ein missglücktes Lehrstück , weil der Film einen ethischen Diskurs bloss pausenlos mit aller Drastik behauptet , wo ethisch nach Dr. Mengele eigentlich nichts mehr zur Debatte steht .;ADJD;behaupten;25;Full|Psp;VVPP;21
4626181;NZZ_1996_12_23_a92_seg3_s26;Das Häuflein der ( vom Verfall ) « Gezeichneten » oder wenigstens schon « Vorgezeichneten » , drei Damen und vier Herren im Schmink- , Toupier- und gediegenen Kostümstil der bürgerlichen Sechziger , die im übrigen pausenlos rauchen werden , erntet natürlich erst einmal das kalkulierte Schmunzeln und Kichern aus zeitlicher Distanz .;ADJD;rauchen;38;Full|-2;VVINF;37
4630671;NZZ_1996_12_24_a27_seg7_s3;Die Telefonlinie der beiden Auskunftspersonen ist jedenfalls in der Vorweihnachtszeit pausenlos besetzt .;ADJD;besetzen;12;Full|Psp;VVPP;11
4659844;NZZ_1996_02_01_a121_seg4_s15;Denn mittlerweile war er mehrfacher Onkel geworden , und seine zahlreichen Neffen und Nichten kleben pausenlos an ihm .;ADJD;kleben;15;Full|3|Pl|Pres|Ind;VVFIN;16
4698355;NZZ_1996_02_09_a47_seg3_s13;Feuerwehr und andere Rettungskräfte standen pausenlos im Einsatz .;ADJD;stehen;5;Full|3|Pl|Past|Ind;VVFIN;6
