;ID-NZZ;sentence;Funktion-Hit;Head;ID-Head;Meta-Kopf;Function-Head;ID-Token
1443592;NZZ_1994_06_16_a70_seg4_s19;Die Mehrheit hielt es aber mit der simplen Feststellung des Sozialdemokraten Piller aus dem zweisprachigen Kanton Freiburg , wonach der Rat nicht unter dem Titel der Verständigung mit einem Projekt in eine Abstimmung gehen könne , das die lateinische Minderheit vehement ablehne .;ADJD;ablehnen;42;Full|3|Sg|Pres|Subj;VVFIN;41
1456272;NZZ_1994_06_18_a54_seg4_s3;Um die Rückschläge abzufangen , will die Konzernführung die « Diversifizierung rund um die Kohle » vehement vorantreiben .;ADJD;vorantreiben;18;Full|-2;VVINF;17
1468058;NZZ_1994_06_21_a46_seg8_s19;Der Bauernverband protestierte nämlich 1907 vehement gegen die internationalisierungsfeindliche Haltung dieses Amtes .;ADJD;.;13;Pun|Sent;$.;6
1471040;NZZ_1994_06_21_a132_seg10_s3;Den Anfängen einer solchen Verfilzung ist vehement entgegenzutreten .;ADJD;entgegentreten;8;Full|zu;VVIZU;7
1472002;NZZ_1994_06_21_a180_seg4_s22;Überraschend war in diesem Zusammenhang allerdings doch , dass die Mannschaft des Leaders nach einiger Zeit vehement dem Sextett nachjagte - obwohl in der Person von Alberto Elli ein Teamgefährte vorne lag .;ADJD;nachjagen;20;Full|3|Sg|Past|Subj;VVFIN;17
1472352;NZZ_1994_06_21_a193_seg7_s3;Der mit Durchzugskraft besonders üppig dotierte Passat ist in dieser Beziehung noch souveräner als der Mondeo , indem er schon aus wenig mehr als der Leerlaufdrehzahl vehement davonzieht .;ADJD;davonziehen;28;Full|3|Sg|Pres|Ind;VVFIN;27
1477714;NZZ_1994_06_23_a2_seg8_s2;Vor allem die Darstellung des an dieser Veranstaltung in endgültige Form gegossenen Wahlprogramms der SPD zeigte ganz deutlich , dass der Mittelkurs , auf den Scharping so vehement dringt , gegenüber der CDU nur wenig Profilierungsmöglichkeiten lässt .;ADJD;dringen;29;Full|3|Sg|Pres|Ind;VVFIN;28
1478077;NZZ_1994_06_23_a27_seg5_s10;Die von ihm verdächtigten Personen bestreiten dies vehement .;ADJD;bestreiten;6;Full|3|Pl|Pres|Ind;VVFIN;8
1485124;NZZ_1994_06_24_a49_seg8_s6;Die meisten ihrer Exponenten wehren sich jedenfalls immer noch vehement gegen die Liberalisierung des Rohrleitungstransportes im Rahmen der EU mit der Begründung , dass ein solcher « Gas-zu-Gas- Wettbewerb » den künftigen Zugriff auf weiter entfernte , ohnehin kostspielige neue Lieferquellen nochmals beträchtlich erschwerte .;ADJD;wehren;5;Full|3|Pl|Pres|Ind;VVFIN;10
1488652;NZZ_1994_06_24_a182_seg3_s3;Sie verhalf dem technisch hochüberlegenen Team wieder zur Demonstration bekannter Stärken , denen die brave Norweger Mannschaft ausser einem wie gegen die Mexikaner vehement inszenierten Finish nichts Nennenswertes entgegenzusetzen vermochte .;ADJD;inszeniert;25;Pos|Acc|Sg|Masc;ADJA;24
1503227;NZZ_1994_06_28_a39_seg13_s4;Der linke Flügel der Laborpartei befürchtet vor allem eine Privatisierung der Telecom , obwohl dies vom Premierminister und von zahlreichen anderen Ministern vehement dementiert wird .;ADJD;dementieren;24;Full|Psp;VVPP;23
1508024;NZZ_1994_06_29_a24_seg3_s9;Bekanntlich haben sich die ÖVP und andere namhafte politische Kräfte vehement gegen den Einstieg der CS Holding gewandt und bereits damit gedroht , die Entscheidung zur Koalitionsfrage machen zu wollen .;ADJD;wenden;18;Full|Psp;VVPP;11
1513186;NZZ_1994_05_31_a26_seg6_s5;Später überwarf er sich jedoch mit dem Sektengründer Elijah Muhammad , dessen militante Doktrin eine totale Trennung der Schwarzen von der weissen Mehrheit in Amerika predigte und daher die Integrationsbestrebungen eines Martin Luther King vehement ablehnte .;ADJD;ablehnen;36;Full|3|Sg|Past|Ind;VVFIN;35
1526013;NZZ_1994_05_03_a95_seg2_s12;1964 kämpfte er vehement für die intensive Mitarbeit und Anteilnahme der deutschen Schweiz an der Expo 64 in Lausanne .;ADJD;kämpfen;2;Full|3|Sg|Past|Ind;VVFIN;4
1530779;NZZ_1994_05_04_a99_seg1_s2;Das Zentralkomitee der schweizerischen Vereinigung der Alten , Invaliden , Witwen und Waisen ( Avivo ) wendet sich vehement gegen die Erhöhung des Rentenalters der Frauen von 62 auf 64 Jahre .;ADJD;wenden;17;Full|3|Sg|Pres|Ind;VVIMP;19
1531677;NZZ_1994_05_04_a145_seg7_s3;Wurde nach dem Todesfall von Ulrike Maier im Skirennsport noch vehement eine Debatte um versicherungstechnische Aspekte von Skirennen geführt , scheint das Wort « Versicherungsschutz » in der heutigen Formel 1 schon gar keinen Platz mehr zu haben .;ADJD;führen;19;Full|Psp;VVPP;11
1536221;NZZ_1994_05_05_a131_seg4_s9;"Einerseits setzt er sich vehement für gesetzgeberische Erlasse ein , die rassistische Äusserungen und Handlungen unter Strafe stellen ; entsprechend ist er sehr gut über den Stand der bevorstehenden Abstimmung zur Antirassismuskonvention in der Schweiz informiert .";ADJD;setzen;2;Full|3|Sg|Pres|Ind;VVFIN;5
1546413;NZZ_1994_05_07_a20_seg4_s1;R. M. Washington , 6. Mai Präsident Clinton hat sich im vehement geführten Kampf um ein beschränktes Waffenverbot persönlich intensiv auf die Seite der Befürworter in die Kampagne eingeschaltet .;ADJD;geführt;13;Pos|Dat|Sg|Masc;ADJA;12
1549393;NZZ_1994_05_07_a135_seg9_s2;Ästhetischer Mentor dieses Kreises war Wladimir Stasow , ein umfassend gebildeter Kulturhistoriker , der in jenen Jahren die Petersburger Kunststudenten in ihrem Widerstand gegen die veralteten Lehrpläne der Kunstakademie unterstützte und der vor diesem Hintergrund vehement für eine freie , nicht akademisch institutionalisierte Komponistenausbildung plädierte .;ADJD;plädieren;45;Full|3|Sg|Past|Ind;VVFIN;36
1549414;NZZ_1994_05_07_a135_seg9_s23;Die « Lohengrin » -Premiere führte in der Petersburger Presse zu der auf den ersten Blick überraschenden Konstellation , dass konservative Kritiker Wagner zu einem vorbildlichen , zukunftweisenden Komponisten erklärten , während der Kreis um Stasow , der den Fortschritt in der Musik für sich reklamierte , Wagner vehement und unsachlich argumentierend ablehnte .;ADJD;und;50;Coord|-2;KON;49
1553411;NZZ_1994_05_09_a10_seg7_s4;Bei jener ganz Amerika aufwühlenden Auseinandersetzung hatte sich das liberale Establishment nahezu geschlossen mit der Anklägerin solidarisiert , die ihrem ehemaligen schwarzen Vorgesetzten Thomas der sexuellen Belästigung beschuldigt hatte , was dieser jedoch vehement bestritt .;ADJD;bestreiten;35;Full|3|Sg|Past|Ind;VVFIN;34
1559960;NZZ_1994_05_10_a59_seg5_s6;Der Chef der Bawag hat den Vorwurf , dass es sich um riskante Spekulationsgeschäfte gehandelt habe , vehement bestritten .;ADJD;bestreiten;19;Full|Psp;VVPP;18
1563410;NZZ_1994_05_10_a179_seg7_s8;Die beiden Nissin-Vierkolben-Bremszangen im Vorderrad verkrallen sich vehement , aber mit exakt definierbarem Druckpunkt in die 310 mm grossen Bremsscheiben .;ADJD;verkrallen;6;Full|3|Pl|Pres|Ind;VVFIN;8
1577326;NZZ_1994_05_14_a30_seg14_s2;Die meisten aber fühlen sich vehement als Simbabwer .;ADJD;fühlen;4;Full|3|Pl|Pres|Ind;VVFIN;6
1584566;NZZ_1994_05_16_a16_seg7_s9;Demgegenüber sprechen sich die Verantwortlichen in Thailand vehement gegen ausländische Waffenlieferungen an die Regierung in Phnom Penh aus , und zwar mit dem Argument , dadurch würde lediglich der Krieg in die Länge gezogen , ohne dass sich am Kräfteverhältnis zwischen den verfeindeten Armeen etwas ändere .;ADJD;sprechen;2;Full|3|Pl|Pres|Ind;VVFIN;8
1590502;NZZ_1994_05_17_a37_seg3_s1;Die spanische Kartellkommission tritt vehement für die unverzügliche , weitgehende Liberalisierung des Fernmeldesektors ein .;ADJD;treten;4;Full|3|Sg|Pres|Ind;VVFIN;5
1592481;NZZ_1994_05_17_a131_seg6_s4;In « The Peeler » verteilt Amos Pinhasi Kartoffeln in mythischen Zirkeln , um sie dann vehement zu zerhacken .;ADJD;zerhacken;19;Full|-2;VVINF;17
1602198;NZZ_1994_05_19_a129_seg3_s2;Ganz so vehement sollte sich der doppeldeutsche Dichter nicht wehren müssen - offensichtlich wird er , spät noch aus der DDR ausgereist , immer wieder darauf angesprochen , hatte dem , in seinem letzten Gedichtband , « Vaterlandkanal » ( 1990 ) , auch Vorschub geleistet .;ADJD;müssen;11;Mod|-2;VMINF;3
1605811;NZZ_1994_05_20_a25_seg6_s9;Ressentiments gegen Daliths ( Niedergetrampelte ) , wie sich die politisch aktiveren Kastenlosen heute selbst nennen , sind in der indischen Politik häufig anzutreffen , obwohl das früher vehement bekämpfte Quotensystem für Unberührbare und niedrige Kasten inzwischen etablierte Praxis ist und in Uttar Pradesh neuerdings selbst die BJP um diese Bevölkerungsgruppen wirbt .;ADJD;bekämpft;30;Pos|Nom|Sg|Neut;ADJA;29
1606188;NZZ_1994_05_20_a39_seg2_s4;Hilmar Kopper kritisierte als Vorstandssprecher der Deutschen Bank vehement die Kritik an den Banken und legte dem Publikum dar , dass den drohenden Verlusten aus dem Fall Schneiders mit einer Wertberichtigung von ungefähr 500 Mio. DM genügend Rechnung getragen sein dürfte .;ADJD;kritisieren;3;Full|3|Sg|Past|Ind;VVFIN;9
1614473;NZZ_1994_05_21_a114_seg5_s5;"1914 bringt die « NRF » den Vorabdruck von Gides « Caves du Vatican » , an denen Claudel so vehement Anstoss nehmen sollte ; Schlumberger zeigt Roger Martin du Gards Roman « Jean Barois » an , dessen Manuskript er dem Verlag empfohlen hatte , und bespricht die eindrucksvolle Aufführung von Shakespeares « Was ihr wollt » an Copeaus Théâtre du Vieux-Colombier .";ADJD;sollen;24;Mod|3|Sg|Past|Ind;VMFIN;21
1614998;NZZ_1994_05_21_a120_seg4_s13;Wohlwollend bis vehement überschauten sie das heimische und europäische Kunstgeschehen ihrer Zeit von der Nachromantik über Realismus , Symbolismus und Kubismus bis zur Kenntnisnahme des Suprematismus .;ADJD;bis;2;Bis;KON;3
1643014;NZZ_1994_05_28_a73_seg7_s4;Gerüchtebehaftete Unterstellungen , wonach das « süddeutsche » Konsortium hinsichtlich Fachkenntnis oder Investitionskraft unterlegen sein könnte , wiesen die Viag-Verantwortlichen vehement von sich .;ADJD;weisen;18;Full|3|Pl|Past|Ind;VVFIN;21
1654071;NZZ_1994_03_01_a21_seg6_s13;In der Moldau kolportierte Berichte über Behinderungen durch die Behörden weist Frau Efimowa vehement als « Lügen » zurück .;ADJD;weisen;11;Full|3|Sg|Pres|Ind;VVFIN;14
1656637;NZZ_1994_03_01_a138_seg3_s2;Der Stadtrat hat sich diesem Ansinnen vehement widersetzt und den Rechtsweg beschritten .;ADJD;widersetzen;8;Full|Psp;VVPP;7
1656656;NZZ_1994_03_01_a138_seg7_s4;Ein daraufhin von der Kommission ausgearbeiteter Beschlussesantrag wurde im Februar 1992 im Parlament vom Stadtrat - insbesondere von Stadtpräsident Estermann und Stadträtin Koch - vehement bekämpft .;ADJD;bekämpfen;26;Full|Psp;VVPP;25
1664542;NZZ_1994_03_03_a30_seg3_s2;Der vom Demokraten Paul Simon eingebrachte und von Präsident Clinton vehement bekämpfte Zusatz fand zwar die Zustimmung von 63 Abgeordneten , blieb aber unter der nötigen Zweidrittelmehrheit .;ADJD;bekämpft;12;Pos|Nom|Sg|Masc;ADJA;11
1667489;NZZ_1994_03_03_a155_seg2_s15;Sowohl Hugo Steinegger als auch Claude Jacquat haben sich verbal bisher vehement gegen die Zulassung von « gemischten » Teams gestemmt .;ADJD;stemmen;21;Full|Psp;VVPP;12
1669835;NZZ_1994_03_04_a21_seg8_s8;Der für israelische Fragen zuständige Berater Arafats , Ahmad Tibi , sprach sich ebenfalls vehement gegen den Eintritt von Tsomet in die Regierung aus .;ADJD;aus;24;Verb;PTKVZ;15
1669939;NZZ_1994_03_04_a26_seg5_s8;Die Forderung der IAEO nach Spezialinspektionen an zwei weiteren Standorten wird dagegen von Nordkorea weiter vehement zurückgewiesen .;ADJD;zurückweisen;17;Full|Psp;VVPP;16
1671980;NZZ_1994_03_04_a135_seg3_s9;Dass « die Stadt » gar nicht eindeutig zu bestimmen sei , erklärt vehement Jean Nouvel , einer der Stararchitekten , die am Ende der Ausstellungen mit « Nouvelles de la mégapole » am Bildschirm aufwarten .;ADJD;erklären;13;Full|3|Sg|Pres|Ind;VVFIN;14
1675447;NZZ_1994_03_04_a207_seg3_s8;Der Verband privater Rundfunk und Telekommunikation ( VPRT ) hatte gegen diese Regelung vehement opponiert , da sie eine Minderung der Werbeeinnahmen zur Folge habe .;ADJD;opponieren;15;Full|Psp;VVPP;14
1679524;NZZ_1994_03_05_a140_seg3_s1;Er wehrte sich stets vehement gegen die Etikettierung als « Impressionist » , und deren Obsession , in der freien Natur zu malen , überzog er mehr als einmal mit Hohn und Spott .;ADJD;wehren;2;Full|3|Sg|Past|Ind;VVFIN;5
1684223;NZZ_1994_03_07_a1_seg5_s9;Wie erwartet , sprach sich die Opposition vehement gegen die Entfernung der Siedler aus Hebron aus .;ADJD;sprechen;4;Full|3|Sg|Past|Ind;VVFIN;8
1695613;NZZ_1994_03_09_a3_seg4_s8;Clinton hat am Montag bei einer Pressekonferenz im Weissen Haus mit dem georgischen Präsidenten Schewardnadse die nun überall angestellten Vergleiche zur Whitewater-Affäre mit dem Watergate-Skandal vehement als gegenstandslos zurückgewiesen .;ADJD;zurückweisen;29;Full|Psp;VVPP;26
1695639;NZZ_1994_03_09_a4_seg6_s6;Eine Beibehaltung der alten Sperrminorität von 23 Stimmen , für die in der Regel zwei grosse und ein kleines EU-Land erforderlich sind , würde dagegen einer Schwächung der Entscheidungskraft der Europäischen Union gleichkommen und wird deshalb vom Parlament vehement abgelehnt .;ADJD;ablehnen;40;Full|Psp;VVPP;39
1709113;NZZ_1994_03_11_a28_seg6_s10;zuletzt gegen eine vermutete Überkompensierung der Arbeitgeberbeiträge hatte sich die SPD bis zuletzt vehement gewehrt , aber letztlich wollte sie nicht die Verantwortung für ein Scheitern des Projekts übernehmen , schon gar nicht im Superwahljahr 1994 .;ADJD;wehren;15;Full|Psp;VVPP;14
1722561;NZZ_1994_03_14_a44_seg4_s7;Die Aussage kommt überraschend , weiss man doch , dass der Schweizerische Nutzfahrzeugverband ( Astag ) das Begehren vehement bekämpft hatte .;ADJD;bekämpfen;20;Full|Psp;VVPP;19
1737056;NZZ_1994_03_16_a127_seg3_s10;Obwohl das Sparen in der Stadt Zürich weiterhin den Ton angeben werde , werde der Quartierverein vehement dafür eintreten , dass die Barrieren , die den Bewohnerinnen und Bewohnern nächtlich Schutz vor Lärm bieten , auch künftig erhalten werden .;ADJD;eintreten;19;Full|-2;VVINF;17
1740263;NZZ_1994_03_17_a28_seg6_s3;Johansson wehrt sich vehement gegen eine vorgezogene Behandlung der EU-Frage im Reichstag , weil damit das Establishment einem Volksentscheid vorgreife .;ADJD;wehren;2;Full|3|Sg|Pres|Ind;VVFIN;4
1741949;; , Bern ) setzt sich vehement für das volle Kreditbegehren von 66 Millionen ein , unterbreitet jedoch einen Zusatz zum Antrag der Kommissionsminderheit Columberg , um diesem grössere Chancen zu verschaffen .;ADJD;setzen;4;Full|3|Sg|Pres|Ind;VVFIN;6
1750257;NZZ_1994_03_18_a171_seg7_s5;Mit Brachialgewalt warf Rapperswil-Jona nun alles nach vorn : Kossmann , von Naef bedient , verkürzte auf 3 : 2 , und 146 Sekunden vor Schluss gelang dem früheren Bülacher ein Tor , das von Publikum und Lausanner Spielern gleichermassen vehement bestritten wurde .;ADJD;bestritten;42;Pos;VVPP;41
1768488;NZZ_1994_03_22_a113_seg3_s11;In der Debatte meldeten sich recht vehement der Stellvertretende Direktor der Zürcher Handelskammer , Briner ( fdp .;ADJD;melden;4;Full|3|Pl|Past|Ind;VVFIN;7
1771266;NZZ_1994_03_23_a14_seg6_s2;Ortega , der bereits unter der früheren sandinistischen Regierung seines Bruders Daniel als Armeechef fungierte , hat sich bisher seiner Absetzung als Armeechef vehement widersetzt .;ADJD;widersetzen;25;Full|Psp;VVPP;24
1776201;NZZ_1994_03_24_a28_seg5_s1;Hué , Ende Februar Obwohl Vietnams herrschende Kommunistische Partei eigentlich nie einen vehement atheistischen oder antikirchlichen Kurs gesteuert hat , waren die Genossen in Hanoi in ihrem Machtbereich stets darauf bedacht , sowohl die buddhistische Hierarchie wie auch die katholische Kirche streng zu kontrollieren .;ADJD;atheistisch;14;Pos|Acc|Sg|Masc;ADJA;13
1812666;NZZ_1994_11_01_a92_seg2_s5;Die Wissenschaft , aber auch die Medien müssen sich vehement gegen diese Tendenz wehren , indem sie aus dem Elfenbeinturm herauskommen und in aggressiver Weise den differenzierten Standpunkt vertreten und die Vernetzungen aufzeigen .;ADJD;wehren;14;Full|-2;VVINF;10
1822537;NZZ_1994_11_03_a81_seg4_s3;Dabei wirkt sein weibliches Pendant nicht minder vehement mit derselben Aufforderung , allerdings in grün .;ADJD;wirken;2;Full|3|Sg|Pres|Ind;VVFIN;8
1826769;NZZ_1994_11_04_a19_seg6_s2;Er widersetzte sich jeder Form des Sozialismus und trat vehement für die freie Marktwirtschaft und die « vergessenen Leute » ein .;ADJD;treten;9;Full|3|Sg|Past|Ind;VVFIN;10
1830737;NZZ_1994_11_04_a177_seg2_s12;Neue Erkenntnisse aus der soziologischen Solidaritätsforschung verneinen diese Fragen vehement .;ADJD;verneinen;7;Full|3|Pl|Pres|Ind;VVFIN;10
1848644;NZZ_1994_11_08_a152_seg2_s18;In die Schusslinie geraten ist der Trainer Sebastião Lazaroni , dessen taktische Optionen die Besucher im « São Januário » vehement kritisieren .;ADJD;in;16;Dat|Sg|*3;APPRART;21
1852543;NZZ_1994_11_09_a101_seg3_s9;"Doch die Entwicklung zum Ehemann und praktizierenden Vater muss gegen den geballten Widerstand aller involvierten Frauen durchgesetzt werden : der eigenen Mutter ( Catherine Samie ) , die vehement für Abtreibung plädiert , weil sie doch , als Autorin von « La vie qui tue » , einen Kreuzzug gegen die Übervölkerung der Erde führt und in ihrer bereits leergeräumten Villa nur noch eine letzte Ming-Vase « für die nächste Dürre in Äthiopien » hat ; der geschiedenen Ehefrau und Möchtegern-Mutter ( Sabine Haudepin ) , die alles daransetzt , die neue Liaison zu hintertreiben ; und besonders der Mutter des Kindes ( Isabelle Townsend ) , das er irgendwie gezeugt hat , und die nichts von einem Mann wissen will , den sie ja gar nicht kennt ... Wenn der Film mit wohlwollender Ironie den Reifeprozess des Helden beobachtet und zuletzt zum unverstellten Plädoyer für Ehe und Familie geworden sein wird , so hat er zuvor doch gekonnt die Dinge auf die Spitze getrieben , lässt die Figuren - von denen einige eine heimliche Liebe zu Katzen nähren - in ihrem beruflichen Umfeld zur grotesken Hundemeute mutieren .";ADJD;plädieren;32;Full|3|Sg|Pres|Ind;VVFIN;29
1856155;NZZ_1994_11_10_a35_seg12_s2;Hier - wie bereits bei der Frage nach Steuerentlastungen - setzte sich der Finanzminister einer drohenden Erosion der Einnahmenseite vehement entgegen .;ADJD;setzen;11;Full|3|Sg|Past|Ind;VVFIN;20
1861435;NZZ_1994_11_11_a25_seg8_s4;Bonn , dessen Minderheitenpolitik gegenüber traditionellen Volksgruppen wie Sorben und Dänen als vorbildlich gilt und seinerseits einen ähnlichen Schutz für die Russlanddeutschen erreichen möchte , wehrte sich vehement gegen diese einseitige Festlegung und drohte , unterstützt von Österreich und Luxemburg , nun seinerseits mit einer Blockade der Vorlage .;ADJD;wehren;26;Full|3|Sg|Past|Ind;VVFIN;28
1863890;NZZ_1994_11_11_a149_seg6_s1;Ulrico Hess , der sich stets vehement für einen Ausbau des Instruktorenkorps einsetzte , damit den Truppen professionelle Unterstützung geboten werden kann , begegnet dem Mangel mit kreativem Handeln .;ADJD;einsetzen;13;Full|3|Sg|Past|Ind;VVFIN;7
1869054;NZZ_1994_11_12_a68_seg3_s19;Sie wandte sich aber vehement gegen einen Anspruch auf Exklusivität der Erfahrungsmedizin , wie sie ihn aus verschiedenen Voten zu hören meinte .;ADJD;wenden;2;Full|3|Sg|Past|Ind;VVFIN;5
1882768;NZZ_1994_11_15_a102_seg9_s1;"Da Huber , der sich in seiner Musik einst vehement für die « Erniedrigten » , « Geknechteten » , « Verlassenen » und « Verachteten » eingesetzt hat , in seinen jüngeren Werken auffallend still geworden ist , wurde ihm und einigen Kollegen die Frage gestellt , ob sich die « Musik am Ende des &lt;Engagements&gt; » befinde .";ADJD;--;22;--;ADJA;10
1886007;NZZ_1994_11_16_a30_seg5_s5;Die polnischen Journalisten protestieren vehement und geben zu bedenken , dass Warschau die Osterweiterungsdebatte statt auf der Basis von schöntönenden Konzepten lieber unter Berücksichtigung der realen Machtpolitik Russlands geführt sähe .;ADJD;und;6;Coord|-2;KON;5
1898344;NZZ_1994_11_18_a118_seg3_s5;Die SBG hätte ihrer Idee viel eleganter zum Durchbruch verhelfen können : Anstatt vehement auf ihrem Standpunkt zu beharren , hätte sie den Namenaktionären eine Prämie von 10% zugestehen können .;ADJD;beharren;19;Full|-2;VVINF;14
1902833;NZZ_1994_11_19_a12_seg6_s1;Gratschow beschwerte sich vor der Duma vehement darüber , dass den Streitkräften nicht genügend Mittel zuflössen .;ADJD;beschweren;2;Full|3|Sg|Past|Ind;VVFIN;7
1906626;NZZ_1994_11_19_a140_seg8_s1;Die Palette ihrer Artikel ist vielseitig : Sie tritt vehement für die Zigeuner ein , gräbt « wissenschaftliche » Machwerke über das fahrende Volk aus , begibt sich Jahre nach ihrer eigenen Inhaftierung in Hindelbank als Reporterin in diese Anstalt , wendet sich satirisch gegen die etablierte männliche Literaturkritik und setzt sich bissig mit Hermann Burger und Jürg Federspiel - « Vom Schweinigeln im Vorzimmer des literarischen Olymps » - auseinander .;ADJD;treten;9;Full|3|Sg|Pres|Ind;VVFIN;10
1907433;NZZ_1994_11_19_a178_seg3_s14;Dass die Equipe zurzeit kaum Anstalten trifft , sich vehement gegen den Abstieg zu sperren , hat indessen noch andere Gründe .;ADJD;sperren;15;Full|-2;VVINF;10
1917787;NZZ_1994_11_22_a2_seg6_s9;Die selbsternannte Führung der Krajina hat bisher vehement bestritten , dass sich ihre Soldaten an den Kämpfen in der Region von Bihac beteiligen .;ADJD;bestreiten;9;Full|Psp;VVPP;8
1919398;NZZ_1994_11_22_a90_seg3_s2;Die aus vergangenen Enttäuschungen stammende Trotzhaltung vieler Komplementärmediziner hat als Konsequenz den Weiterbestand des gegenwärtigen Gesetzes , welches genau das schon enthält , was am neuen Gesetz nun so vehement bekämpft wird .;ADJD;bekämpfen;31;Full|Psp;VVPP;30
1923218;NZZ_1994_11_23_a22_seg7_s1;Dieser seit den siebziger Jahren von der Provinzregierung vorangetriebene Ausbau der Wasserkraft war von den dort beheimateten Cree- Indianern vehement bekämpft worden .;ADJD;bekämpfen;21;Full|Psp;VVPP;20
1933640;NZZ_1994_11_24_a171_seg9_s10;Enorme Probleme stellte offenbar die Ausbildung der Lehrkräfte , die - ganz im Gegensatz zu den Eltern - vielerorts vehement dem vorgezogenen Fremdsprachenunterricht opponiert hatten .;ADJD;opponieren;24;Full|Psp;VVPP;20
1936359;NZZ_1994_11_25_a109_seg7_s16;Statt dessen erarbeitete die grossrätliche Appio-Kommission ein alternatives « Gemeindemodell » , das jedoch von der Regierung ebenso vehement zurückgewiesen wurde und nun in der parlamentarischen Endausmarchung deutlich durchfiel .;ADJD;zurückweisen;20;Full|Psp;VVPP;19
1936487;NZZ_1994_11_25_a117_seg8_s1;Weshalb Dr. Bihrer sich als Arzt vehement gegen das neue KVG ausspricht ( NZZ Nr. 264 ) , liegt auf der Hand : Am alten KUVG kann ein Arzt , der nach dem Grundsatz der Mengenausweitung arbeitet , wesentlich mehr verdienen .;ADJD;aussprechen;12;Full|3|Sg|Pres|Ind;VVFIN;7
1941376;NZZ_1994_11_26_a9_seg6_s13;Der Kritik der Gewerkschaften haben sich die Pensionisten , die Familienverbände ebenso wie namhafte Kirchenkreise angeschlossen , die sich vehement dagegen wehren , dass die Budgetsanierung vornehmlich auf dem Rücken der sozial Schwächsten ausgetragen werden soll .;ADJD;wehren;22;Full|3|Pl|Pres|Ind;VVFIN;20
1962528;NZZ_1994_10_31_a97_seg3_s7;Doch stets reagierte Lugano vehement und erzielte schliesslich Sekunden vor dem Abpfiff noch das 2 : 2 , ein Resultat indessen , das den Verlauf weitgehend korrekt spiegelt .;ADJD;reagieren;3;Full|3|Sg|Past|Ind;VVFIN;5
1987154;NZZ_1994_10_05_a134_seg3_s14;Trainer Paul- André Cadieux wehrte sich zuletzt vehement für sein sportliches Ressort , nachdem die eisfremden Einflüsse seinen Betrieb empfindlich störten .;ADJD;wehren;5;Full|3|Sg|Past|Ind;VVFIN;8
1995418;NZZ_1994_10_07_a36_seg3_s4;Es seien viele Ideen auf dem Tisch , sagte Camdessus , und er bestritt vehement , dass er seinen Vorschlag über eine Allokation von 36 Mrd. SZR nach dem Eklat vom letzten Sonntag zurückgezogen habe .;ADJD;bestreiten;14;Full|3|Sg|Past|Ind;VVFIN;15
1997243;NZZ_1994_10_07_a101_seg15_s11;Ein Mitarbeiter wehrt sich vehement : « Wir verdienen keinen Rappen dabei . »;ADJD;wehren;3;Full|3|Sg|Pres|Ind;VVFIN;5
2006189;NZZ_1994_10_08_a164_seg7_s8;Kurt Bürgi verteidigt diese späte Talenterfassung vehement .;ADJD;verteidigen;3;Full|3|Sg|Pres|Ind;VVFIN;7
2009606;NZZ_1994_10_10_a16_seg2_s10;Radikale Kannada-Befürworter kämpfen bereits seit Jahren vehement gegen den Gebrauch des Englischen , das als Hinterlassenschaft der britischen Kolonialherrschaft in vielen indischen Unionsstaaten Amtssprache ist .;ADJD;kämpfen;3;Full|3|Pl|Pres|Ind;VVFIN;7
2026385;NZZ_1994_10_13_a93_seg7_s19;Ortheils vehement selbstkritische Äusserungen über seinen Erstling stellen alles in den Schatten , was man an Verrissen aus den Federn der Imperatoren der Literaturkritik kennt .;ADJD;selbstkritisch;3;Pos|Nom|Pl|Fem;ADJA;2
2026461;NZZ_1994_10_13_a94_seg8_s21;Neun führende Köpfe aus Wissenschaft und Literatur meldeten sich kurze Zeit später wiederum in der gleichen Zeitschrift zu Wort , die alle - mehr oder weniger vehement - gegen Harich antraten , um für die Bedeutung Nietzsches offen einzustehen .;ADJD;antreten;31;Full|3|Pl|Past|Ind;VVFIN;27
2029632;NZZ_1994_10_14_a26_seg10_s11;Der oft geschmähte « Kapitalismus » - der in Wahrheit erst rudimentär existiert - hat ohne Zweifel auch für jene seine Reize , die ihn verbal vehement ablehnen .;ADJD;ablehnen;28;Full|3|Pl|Pres|Ind;VVFIN;27
2037639;NZZ_1994_10_15_a113_seg2_s3;"In seiner Heimat in Slowenien gilt er als einer der bedeutendsten lebenden Schriftsteller ; auch deshalb , weil er sich vehement - aber ohne nationalistisches Pathos - für die Unabhängigkeit des Landes eingesetzt hat : der 1948 in Maribor geborene Dramatiker , Erzähler und Essayist Drago Jancar .";ADJD;einsetzen;33;Full|Psp;VVPP;21
2048375;NZZ_1994_10_18_a45_seg4_s3;Nachdem die deutsche Bahnindustrie 1992 vehement das Verhalten der französischen und italienischen Bahnen angeprangert hatte , die eigenen Märkte durch Aufträge und Optionen langfristig zu sättigen und damit gegen ausländische Anbieter bis ins nächste Jahrhundert abzuschotten , sind sie nun selbst Nutzniesser einer Vergabe auf der Grundlage von Optionen geworden .;ADJD;anprangern;14;Full|Psp;VVPP;6
2048431;NZZ_1994_10_18_a46_seg3_s5;Die Unternehmensleitung weist diese Vorwürfe vehement zurück .;ADJD;weisen;3;Full|3|Sg|Pres|Ind;VVFIN;6
