Interne-ID;Function-Head;Funktion-Hit;Head;ID-Head;ID-NZZ;ID-Token;Meta-Kopf;sentence;Oberkategorie;Unterkategorie;Status;Kommentar;externe Funktion;prozess;pFREQ;AuW;pure;agent;method;degree;proposition;KONJ;FRAME;SADV;extern;KAUS;TEMP;FREQ;BU;LOC;intern;INST;KOM;SH;iLOC
61;VVIZU;ADJD;eindämmen;3;NZZ_1998_07_25_a34_seg13_s14;2;Full|zu;Sie politisch einzudämmen , sich zugleich jedoch auch militärisch gegen ihre Folgen zu schützen ist nur im Rahmen transatlantischer Zusammenarbeit möglich .;prozess;methodenorientiert;done;ambig F/M;frei;+;nd;+;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
62;VVFIN;ADJD;herrschen;5;NZZ_1995_06_12_a89_seg13_s12;6;Full|3|Sg|Past|Ind;In den siebziger Jahren herrschte politisch der « Als-ob-Status » in Namibia .;proposition;Frameadverbial;done;;frei;nd;nd;nd;nd;nd;nd;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
63;VAFIN;ADJD;haben;33;NZZ_1995_09_12_a7_seg8_s4;35;Haben|3|Pl|Pres|Ind;Der Aussenminister wies diese verzerrte Darstellung des äusserst heiklen Staatsbesuchs zurück , leugnete aber nicht , dass die Niederlande wirtschaftlich auf einigen Gebieten ein grösseres Gewicht in die internationale Waagschale zu werfen haben als politisch .;nd;nd;not of interest;Vergleich;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
64;VVPP;ADJD;motivieren;6;NZZ_1996_11_28_a192_seg3_s14;5;Full|Psp;Die Transfers waren oft politisch motiviert .;nd;nd;not of interest;ModPräd;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
65;VVINF;ADJD;rechtfertigen;19;NZZ_1999_04_24_a41_seg8_s10;17;Full|-2;Während für Maria Luisa Cesoni von der Universität Genf die Repression juristisch nicht begründbar und allein politisch zu rechtfertigen ist , würde nach Ansicht des Vizepräsidenten des Bezirksgerichts Zürich , Gustav Hug- Beeli , eine Konsumfreigabe die gesamte Drogenprävention torpedieren .;prozess;methodenorientiert;done;;frei;+;nd;+;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
66;VVPP;ADJD;spalten;29;NZZ_1996_10_18_a18_seg3_s1;26;Full|Psp;Am Ende des vierten Jahrs ihrer staatlichen Selbständigkeit erscheint die Slowakei als ein Land , das die wirtschaftlichen Herausforderungen bisher unerwartet gut gemeistert hat , politisch jedoch zutiefst gespalten ist .;nd;nd;not of interest;ModPräd;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
67;VVFIN;ADJD;gehören|hören;26;NZZ_1998_10_01_a221_seg5_s28;25;Full|Psp;« Die Bewirtschaftung des landwirtschaftlichen Kulturlandes in Quinten ist heute nicht mehr gewährleistet » , stellte der Gemeinderat Quarten ( zu dessen Gebiet Quinten politisch gehört ) schon 1974 fest und erteilte den Auftrag zu einem Gutachten über die landwirtschaftliche Entwicklungsplanung in Quinten .;proposition;Frameadverbial;done;;frei;nd;nd;nd;nd;nd;nd;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
68;VVFIN;ADJD;engagieren;5;NZZ_1999_10_19_a146_seg11_s1;4;Full|-2;Warum sich Junge politisch engagieren Vor allem unter den Jungen gibt es einen grossen Anteil von Wahlverweigerern und Politikverdrossenen .;prozess;methodenorientiert;done;ambig F/M;frei;+;nd;+;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
69;VVINF;ADJD;blockieren;27;NZZ_1997_09_27_a61_seg2_s38;25;Full|-2;In einer eher politökonomischen Optik können Entschädigungen für Verlierer von Reformen durchaus sinnvoll sein , wenn die Geschädigten in der Lage sind , Veränderungen politisch zu blockieren , und wenn die Kompensation die einzige Methode ist , den Weg für Reformen freizumachen .;prozess;methodenorientiert;done;ambig F/M;frei;+;nd;+;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
70;VVINF;ADJD;geben;27;NZZ_1996_06_05_a19_seg2_s5;24;Full|-2;Das meiste , was die Aussenminister der Nato an ihrem Treffen in Berlin diskutierten , diente unverhohlen dem Zweck , dieser französischen Neuausrichtung politisch Rückendeckung zu geben und einer institutionellen Stärkung des europäischen Pfeilers in der Allianz die Reverenz zu erweisen .;prozess;methodenorientiert;done;ambig F/M;frei;+;nd;+;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
71;VVINF;ADJD;engagieren;11;NZZ_1997_04_04_a144_seg17_s3;10;Full|-2;Wie alle Künstler in totalitären Staaten musste er sich politisch engagieren , sich mit dem Widerstand gegen die Kommunistische Partei auseinanderzusetzen .;prozess;methodenorientiert;done;;frei;+;nd;+;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
72;VVFIN;ADJD;fordern;4;NZZ_1998_02_27_a81_seg2_s1;5;Full|3|Sg|Pres|Ind;« Wien » fordert politisch bedingte Transitabgaben;nd;nd;not of interest;ModADJ;frei;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
73;VVINF;ADJD;lesen;16;NZZ_1996_09_20_a136_seg3_s3;14;Full|-2;Denn wenn man überhaupt gewillt ist , das Supergau-Spektakel vom Untergang der Welt politisch zu lesen , dann gibt es nur eine Schlussfolgerung : Die kläglichen Restposten der Menschheit , die den Angriff der allerbösesten Aliens aller bösen Zeiten überleben , werden nur eine Chance haben , wenn sie sich nicht hinter ihren nationalen Bossis zwei- und mehrteilen , sondern hinter einem supranationalen Präsidenten vereinigen .;prozess;methodenorientiert;done;;frei;+;nd;+;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
74;VVIZU;ADJD;wahrnehmen;34;NZZ_1999_11_16_a66_seg1_s13;33;Full|zu;So muss damit gerechnet werden , dass es künftig im WTO-Gebälk noch mehr knirschen wird , zumal aller Voraussicht nach die Machthaber in Peking ihre Rolle im Schosse der WTO vor allem politisch wahrzunehmen gedenken .;prozess;methodenorientiert;done;;frei;+;nd;+;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
75;VVFIN;ADJD;gehören;16;NZZ_1999_04_28_a77_seg4_s3;13;Full|3|Sg|Pres|Ind;Astra und Aurora sind zwei Opernhäuser auf der Mittelmeerinsel Gozo , die politisch zu Malta gehört , 67 Quadratkilometer gross ist und 25 000 Einwohner zählt .;proposition;Frameadverbial;done;;frei;nd;nd;nd;nd;nd;nd;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
76;VVINF;ADJD;verankern;20;NZZ_1994_09_03_a20_seg11_s2;17;Full|-2;Hier eine traditionelle Monarchie , dort eine Volksrepublik , hier ein König , der sein Land politisch im Westen verankern will - ohne deswegen auf feudale Vorrechte zu verzichten - , dort Offiziere , die sich lange im Osten den Rückhalt und mit dem Erdöl das Geld verschafften , um als Führer der angeblich Blockfreien aufzutreten : tiefe Gräben , mehr zwischen zwei Regimen als zwei Ländern , die physisch am Mittelmeer nur der anderweitig unspektakuläre Oued Kiss trennt , weiter südlich endlose Wüste , in der bei Millionen von Steinen ungewiss ist , ob sie algerisch oder marokkanisch sind .;proposition;Frameadverbial;done;Stellung;frei;nd;nd;nd;nd;nd;nd;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
77;VVINF;ADJD;lösen;22;NZZ_1994_10_08_a16_seg3_s12;20;Full|-2;Die Regierungen der Schweiz und anderer europäischer Staaten werden aufgefordert , Druck auf die Türkei auszuüben , die Kurdenfrage politisch zu lösen .;prozess;methodenorientiert;done;;frei;+;nd;+;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
78;VVPP;ADJD;motivieren;13;NZZ_1999_06_11_a20_seg2_s8;12;Full|Psp;Nach Überzeugung von Angehörigen und Freunden war das Verfahren gegen Fang politisch motiviert .;nd;nd;not of interest;ModPräd;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
79;VVINF;ADJD;unterstützen;19;NZZ_1995_06_07_a86_seg11_s6;18;Full|-2;Das Kapital kann bei einem breiteren Publikum gestreut werden , das durch seine Beteiligung die Privatisierung auch politisch unterstützen wird .;prozess;methodenorientiert;done;ambig F/M;frei;+;nd;+;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
80;VMFIN;ADJD;können;3;NZZ_1999_09_08_a41_seg11_s11;4;Mod|3|Sg|Past|Subj;Dem NFA könnte politisch keine gute Prognose gestellt werden .;proposition;Frameadverbial;done;;frei;nd;nd;nd;nd;nd;nd;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
81;VVIZU;ADJD;umsetzen;12;NZZ_1997_01_16_a26_seg5_s7;11;Full|zu;Hinweise auf Drohungen und die Möglichkeiten des WJC , diese politisch umzusetzen , fanden sich auch in den Depeschen der in den USA stationierten Schweizer Diplomaten .;proposition;Frameadverbial;done;;frei;nd;nd;nd;nd;nd;nd;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
82;VVINF;ADJD;ausschlachten;20;NZZ_1998_11_25_a198_seg7_s1;19;Full|-2;Die Partei , die 1999 in New South Wales an die Macht kommt , wird die Olympischen Spiele politisch ausschlachten .;proposition;Frameadverbial;done;;frei;nd;nd;nd;nd;nd;nd;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
83;VVPP;ADJD;binden;18;NZZ_1997_04_11_a77_seg3_s4;15;Full|Psp;Selbst wenn Clarke dieser Einschätzung folgen würde , wären ihm angesichts der bevorstehenden Parlamentswahlen politisch die Hände gebunden .;proposition;Frameadverbial;done;;frei;nd;nd;nd;nd;nd;nd;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
84;VVPP;ADJD;dominieren;22;NZZ_1994_12_27_a28_seg8_s9;21;Full|3|Sg|Pres|Ind;Dazu zählt etwa Hocine Aït-Ahmed , der exilierte Chef des Front des forces socialistes , der die Region der Kabylei politisch dominiert .;proposition;Frameadverbial;done;;frei;nd;nd;nd;nd;nd;nd;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
85;VVPP;ADJD;begründen;17;NZZ_1997_03_14_a15_seg6_s6;16;Full|Psp;Die Führung der « Solidarität » wies zur Stützung ihres Standpunkts , die Schliessung sei politisch begründet , darauf hin , dass die Regierung anderen Unternehmen in ähnlichen Schwierigkeiten weiterhin Hilfe zukommen lasse .;nd;nd;not of interest;ModPräd;frei;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
86;VVINF;ADJD;durchsetzen;8;NZZ_1996_08_16_a190_seg3_s9;7;Full|-2;Dass sich die kontrollierte Abgabe auch politisch durchsetzen lässt - noch vor zehn Jahren völlig undenkbar - , hat nichts mit Verharmlosung zu tun , sondern eher mit der Tatsache , dass es auch Politikern nicht verboten ist , mit zunehmendem Alter gescheiter zu werden , und die Fakten wohl auch eine klare Sprache sprechen .;proposition;Frameadverbial;done;;frei;nd;nd;nd;nd;nd;nd;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
87;VVINF;ADJD;machen;22;NZZ_1995_06_06_a107_seg5_s13;20;Full|-2;Kommt hinzu , dass die Herstellung einer zwischen den Kantonen einheitlichen Schiffssteuer kein Postulat ist , mit dem sich politisch Staat machen liesse .;prozess;methodenorientiert;done;;frei;+;nd;+;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
88;VVINF;ADJD;durchsetzen;21;NZZ_1994_10_08_a73_seg10_s9;20;Full|-2;In einer Intervention forderte Regierungsrat Siegrist , dass man Betroffenheit schaffen müsse , wenn man als richtig erkannte Ziele politisch durchsetzen wolle .;proposition;Frameadverbial;done;;frei;nd;nd;nd;nd;nd;nd;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
89;VVPP;ADJD;unterstützen;11;NZZ_1997_01_22_a16_seg8_s1;7;Full|Psp;Präsident Ulmanis , der Skele bisher politisch in jeder Weise unterstützt hat , ging nach dieser Rede etwas auf Distanz zum Premier .;proposition;Frameadverbial;done;;frei;nd;nd;nd;nd;nd;nd;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
90;VVINF;ADJD;ziehen;25;NZZ_1998_09_21_a2_seg4_s4;21;Full|-2;Er stellte die Vorwürfe kategorisch in Abrede und warf dem Regierungschef vor , ihn mit einer « Gestapo-ähnlichen Schmutzkampagne » politisch aus dem Verkehr ziehen zu wollen .;proposition;Frameadverbial;done;;frei;nd;nd;nd;nd;nd;nd;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
91;VVFIN;ADJD;unterstützen;7;NZZ_1997_01_31_a19_seg4_s4;9;Full|3|Sg|Pres|Subj;Präsident Rafsanjani erklärte , sein Land unterstütze Khartum politisch und moralisch in dessen Kampf gegen die Aufständischen .;proposition;Frameadverbial;done;;frei;nd;nd;nd;nd;nd;nd;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
92;VVPP;ADJD;zugetrauen|zutrauen;28;NZZ_1998_03_09_a25_seg6_s6;26;Full|Psp;Abdurrahman Wahid , der der Muslimorganisation Nahdlatul Ulama ( NU ) vorsteht und der bis vor kurzem ebenfalls zu jenen Bürgern gehört hat , denen politisch einiges zugetraut wird , hat aus gesundheitlichen Gründen einen Rückschlag in Kauf nehmen müssen .;proposition;Frameadverbial;done;;frei;nd;nd;nd;nd;nd;nd;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
93;VVPP;ADJD;verfolgen;32;NZZ_1997_03_05_a127_seg17_s5;31;Full|Psp;Als überzeugter Kommunist wurde Eisler von den deutschen Nationalsozialisten , dann später im Jahre 1948 in den USA vom Ausschuss für « Unamerican Activities » und schliesslich in der DDR politisch verfolgt und angefeindet .;prozess;methodenorientiert;done;;frei;+;nd;+;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
94;VVINF;ADJD;aushandeln;5;NZZ_1999_01_28_a261_seg4_s95;3;Full|-2;Wir müssen politisch neu aushandeln , welche Nachteile wir aus solchen Situationen zu akzeptieren gewillt sind .;proposition;Frameadverbial;done;;frei;nd;nd;nd;nd;nd;nd;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
95;VVPP;ADJD;engagieren;16;NZZ_1995_02_09_a215_seg3_s9;15;Full|Psp;Die Bamberger Dissertation von Annette Schleinzer bringt die Einsätze dieser Frau , die stärker politisch engagiert war , als man bisher annahm , in einer Weise zur Darstellung , die den Lebensvollzügen ihrer Persönlichkeit und ihrem Schrifttum gerecht wird und , eher ungewöhnlich für eine Dissertation , sich auch noch durch Lesbarkeit auszeichnet .;nd;nd;not of interest;ModPräd;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
96;VVPP;ADJD;führen;22;NZZ_1998_06_08_a37_seg8_s10;20;Full|Psp;Der Souverän habe klar gemacht , dass er eine präventive Polizei für nötig halte und befürworte , sofern diese politisch straff geführt und kontrolliert werde .;nd;nd;done;;frei;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
97;VVINF;ADJD;näherbringen;17;NZZ_1998_11_14_a35_seg6_s9;15;Full|-2;Autobahnen dürften aber nicht bloss Mobilität fördern , sondern sie sollten die Schweizer auch politisch einander näherbringen .;proposition;Frameadverbial;done;Stellung;frei;nd;nd;nd;nd;nd;nd;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
98;VVINF;ADJD;passen;3;NZZ_1995_12_01_a34_seg2_s2;4;Full|1|Pl|Pres|Subj;« Wir passen politisch nicht zusammen » , erklärte Nationalrat Jürg Scherrer am Donnerstag nach dem einstimmigen Fraktionsbeschluss .;proposition;Frameadverbial;done;Stellung;frei;nd;nd;nd;nd;nd;nd;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
99;VVINF;ADJD;entscheiden;10;NZZ_1995_03_23_a48_seg11_s12;9;Full|-2;entgegnet , es werde rechtlich argumentiert , um politisch entscheiden zu können .;prozess;methodenorientiert;done;;frei;+;nd;+;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
100;VVINF;ADJD;erklären;23;NZZ_1999_10_16_a46_seg12_s17;22;Full|-2;Hier , sur place , sei das kaum einem Kollegen zu vermitteln , und die Sache lasse sich ja auch nur politisch erklären .;prozess;methodenorientiert;done;;frei;+;nd;+;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
101;VVPP;ADJD;sehen;8;NZZ_1996_10_01_a82_seg3_s3;7;Full|Psp;"Zunächst soll das Betriebsanlagerecht , das politisch gesehen eher einen Nebenschauplatz der Gewerberechtsreform darstellt und nicht auf denselben Widerstand stossen dürfte wie etwa die Handwerksordnung , möglichst schnell vereinfacht werden ; ein entsprechender Entwurf wurde vom Wirtschaftsminister vorgestellt und geht noch diese Woche in die Vernehmlassung .";prozess;rein;done;;notwendig;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
102;VVPP;ADJD;motivieren;40;NZZ_1999_06_12_a66_seg12_s1;39;Full|Psp;Die Revisionisten pauschal als « Rechtsextreme » zu diffamieren , hat weder mit einer sachlichen Bewertung ihrer Arbeit noch mit einer notwendigen und kritischen Auseinandersetzung innerhalb der Wissenschaft und Forschung zu tun , sondern ist meines Erachtens ausschliesslich politisch motiviert .;nd;nd;not of interest;ModPräd;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
103;VVINF;ADJD;lösen;15;NZZ_1999_11_04_a7_seg7_s3;13;Full|-2;Nach Angaben der USA drängte Clinton Putin , den Konflikt um Tschetschenien politisch zu lösen .;prozess;methodenorientiert;done;;frei;+;nd;+;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
104;VVPP;ADJD;motivieren;16;NZZ_1994_07_07_a6_seg6_s11;15;Full|Psp;Klar befürwortet Blair die Währungsunion , unterstreicht jedoch , dass sie wirtschaftlich und nicht politisch motiviert sein müsse .;nd;nd;not of interest;ModPräd;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
105;VVPP;ADJD;isolieren;11;NZZ_1999_08_25_a19_seg4_s1;10;Full|Psp;C. Sr. Serbien ist nach der Intervention der Nato politisch isoliert , stigmatisiert und ohne einen Machtwechsel von der westlichen Wiederaufbauhilfe ausgeschlossen .;nd;nd;not of interest;ModPräd;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
106;VVINF;ADJD;festhalten;26;NZZ_1999_10_04_a181_seg11_s14;25;Full|-2;Suchte man früher in Situationen rasanter Veränderung Bindungen in der Religion , so wollen sich heute manche an der Nation oder an der Region politisch festhalten . );prozess;methodenorientiert;done;;frei;+;nd;+;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
107;VVPP;ADJD;steuern;21;NZZ_1994_11_11_a94_seg11_s14;20;Full|Psp;Gleichzeitig hat diese Gruppe Varianten zu entwickeln , mit welchen Massnahmen der interkantonale Finanz- und Ressourcenausgleich auf einfache Weise politisch gesteuert werden könnte .;prozess;methodenorientiert;done;;frei;+;nd;+;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
108;VVFIN;ADJD;setzen;26;NZZ_1994_12_10_a133_seg5_s12;27;Full|3|Sg|Pres|Ind;Dieser sehr lange Weg zur Anerkennung der Unschuld und Wiederherstellung der Ehre des jüdischen Hauptmanns bildet den eigentlichen Inhalt der « Affäre Dreyfus » und setzt politisch , als eine Art « Révolution Dreyfusienne » ( Georges Sorel ) , die Wendemarke im Machtkampf zwischen den traditionalistisch-konservativen und den modern-liberalen Kräften des Landes .;prozess;methodenorientiert;done;ambig F/M;frei;+;nd;+;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
109;VVFIN;ADJD;beziehen;24;NZZ_1996_04_03_a1_seg10_s1;22;Full|3|Sg|Pres|Subj;Mit grosser Spannung wartete die Nation drei Wochen vor dem Wahltag darauf , dass der frühere Mailänder Staatsanwalt Antonio Di Pietro politisch Stellung beziehe .;prozess;methodenorientiert;done;;frei;+;nd;+;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
110;VVFIN;ADJD;korrespondieren;13;NZZ_1996_10_19_a200_seg7_s9;15;Full|3|Sg|Pres|Ind;Im Zeitalter des Historismus ist dies zunächst nicht verwunderlich , und es korrespondiert überdies politisch mit der Bildung von Nationalstaaten in Europa , die überall , in Frankreich so gut wie in Deutschland , Italien , Polen , Ungarn oder der Tschechei , voranschritt und im Musiktheater einen historisierenden « nationalen Ton » verlangte .;prozess;methodenorientiert;done;;frei;+;nd;+;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
111;VVPP;ADJD;durchleuchten;13;NZZ_1994_09_03_a140_seg5_s1;12;Full|Psp;Die Zürcher Beizenbestechungsaffäre um den ehemaligen Chefbeamten Raphael Huber soll doch politisch durchleuchtet werden .;proposition;Frameadverbial;done;;frei;nd;nd;nd;nd;nd;nd;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
112;VVINF;ADJD;geschehen;38;NZZ_1995_07_07_a21_seg8_s12;36;Full|-2;Auch wenn nun der Verfassungsschutz den extremistischen Gruppen in der PDS genaue Aufmerksamkeit zu widmen gedenkt , wies Kanther jeden Gedanken an ein Verbot dieser Partei mit dem Hinweis von sich , die Auseinandersetzung habe politisch zu geschehen und es dürften keine Märtyrer geschaffen werden .;prozess;methodenorientiert;done;;frei;+;nd;+;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
113;VVPP;ADJD;ausschlachten;26;NZZ_1998_10_12_a71_seg3_s2;25;Full|Psp;Während sich die republikanische Kongressführung und das Weisse Haus über eine Vielzahl von Ausgabenpositionen nicht einigen können , wird vor allem das Thema Erziehung politisch ausgeschlachtet .;prozess;methodenorientiert;done;ambig F/M;frei;+;nd;+;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
114;VVINF;ADJD;retten;13;NZZ_1993_02_20_a158_seg2_s29;12;Full|-2;Es war der Anspruch der Holländer , ihr längst verlorengegangenes Kolonialreich politisch retten zu wollen .;prozess;methodenorientiert;done;ambig F/M;frei;+;nd;+;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
115;VVPP;ADJD;zusammenarbeiten;33;NZZ_1997_02_27_a152_seg3_s8;32;Full|Psp;Sie , Christine Goll , sei deshalb in Bern stets einsam gewesen und habe mit « kompetenten Fachfrauen » der SP , der Grünen und vereinzelt der CVP und der FDP politisch zusammengearbeitet .;proposition;Frameadverbial;done;;frei;nd;nd;nd;nd;nd;nd;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
116;VVFIN;ADJD;auszahlen;30;NZZ_1998_02_18_a50_seg6_s8;29;Full|3|Sg|Pres|Ind;Erst nach diesem Treffen wird sich erweisen , ob die bewusst eng geknüpfte Verbindung eines bilateralen Abkommens zwischen der Schweiz und der Europäischen Union mit der LSVA sich politisch auszahlt .;proposition;Frameadverbial;done;;frei;nd;nd;nd;nd;nd;nd;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
117;VVPP;ADJD;unterstreichen;21;NZZ_1995_05_29_a92_seg3_s10;20;Full|Psp;Dies ist keine Frage der Ästhetik mehr : mit seinem Engagement in Sarajewo hat Goytisolo seinen Widerspruch unlängst auch politisch unterstrichen .;prozess;methodenorientiert;done;ambig F/M;frei;+;nd;+;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
118;VVPP;ADJD;isolieren;20;NZZ_1995_12_28_a101_seg5_s9;19;Full|Psp;Zwar vermag er seinen Kopf zu retten , doch findet er sich später , von Thérèse verlassen und politisch isoliert , auf dem Weg nach ganz unten wieder .;nd;nd;not of interest;ModADV;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
119;VVINF;ADJD;auftreten;28;NZZ_1997_01_25_a124_seg8_s3;26;Full|-2;Dass « der Staat » auch im Zeitalter seiner weltanschaulichen Unparteilichkeit religiös anlehnungsbedürftig werden und dass « die Kirche » im Zeitalter ihrer politischen Enthaltsamkeit politisch machtbeflissen auftreten kann : der bayrische Ministerpräsident , ein katholischer Kardinal und der evangelische Landesbischof haben es vor sechzehn Monaten sinnfällig bewiesen - durch das gemeinsame und öffentliche Singen der bayrischen Landeshymne .;nd;nd;not of interest;ModADV;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
120;VVFIN;ADJD;machen;13;NZZ_1994_08_26_a71_seg4_s7;15;Full|3|Sg|Pres|Ind;"Sie operiert zwar unabhängig von St. Gallen ; aber sie machte und macht es politisch undenkbar , dass sich der Kanton Thurgau an einer breit abgestützten Regionallösung für das Herzzentrum am St. Galler Zentrumsspital beteiligen würde .";proposition;Frameadverbial;done;;frei;nd;nd;nd;nd;nd;nd;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
121;VVPP;ADJD;vertreten;31;NZZ_1995_08_12_a33_seg3_s6;23;Full|Psp;Der Widerstand gegen die von den Bundesbehörden vorgeschlagene Änderung ist insofern nicht erstaunlich , als die Wirtschaftszweige , die Saisonniers beschäftigen , politisch zu einem wesentlichen Teil von der SVP vertreten werden .;proposition;Frameadverbial;done;;frei;nd;nd;nd;nd;nd;nd;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
