;ID-NZZ;sentence;Funktion-Hit;Head;ID-Head;Meta-Kopf;Function-Head;ID-Token
2765793;NZZ_1995_02_06_a114_seg3_s6;Noch zehn Tage zuvor hatte Pieren das Kuonisbergli gesenkten Hauptes verlassen , hatte er sich doch vergebens für die Durchführung des Rennens eingesetzt .;ADV;einsetzen;23;Full|Psp;VVPP;17
2804008;NZZ_1995_02_14_a71_seg9_s7;Auf die kopernikanische Wende und ein heliozentrisches Europa-Bild wartet man auch beim Thema « Freizügigkeit » vergebens .;ADV;warten;9;Full|3|Sg|Pres|Ind;VVFIN;17
2831308;NZZ_1995_02_18_a185_seg5_s3;Die Jahre ziehen ins Land , doch auf den ( oder gar die ) Spitzenläufer wartet männiglich noch immer vergebens .;ADV;warten;16;Full|3|Sg|Pres|Ind;VVFIN;20
2832923;NZZ_1995_02_20_a2_seg3_s1;Paris , 19. Febr. ( afp ) Der Chef der palästinensischen Autonomiebehörde , Arafat , und Israels Aussenminister Peres versuchten am Wochenende in Paris vergebens , die Verhandlungen über eine Ausweitung der Autonomie im Gazastreifen aus der Sackgasse zu führen .;ADV;versuchen;20;Full|3|Pl|Past|Ind;VVFIN;25
2867860;NZZ_1995_02_25_a204_seg3_s11;Die Furcht vor einer unerwartet hohen Niederlage trieb den Trainer um , doch Pesic , der preussische Zuchtmeister , hatte sich vergebens gesorgt .;ADV;sorgen;23;Full|Psp;VVPP;22
2923495;NZZ_1995_01_11_a154_seg3_s21;Die Verlierer hatten bereits nach dem 2 : 3 ( die Berner reklamierten vergebens ein Offside ) nur begrenzten Druck entwickelt .;ADV;--;16;Reg|Acc|Sg|Neut;NN;14
2950406;NZZ_1995_01_17_a101_seg3_s14;"Die dreissigjährige Planungsgeschichte des Denkmals , an der zwei Bildhauer - erst Christian Rauch , dann sein Schüler Ernst Rietschel - und ganz Deutschland mit Ratschlägen beteiligt waren , mündete in einen Kompromiss , den man als respektabel bezeichnen kann ; Dichter freilich sucht das Auge auf dem Sockel vergebens .";ADV;suchen;44;Full|3|Sg|Pres|Ind;VVFIN;50
2958006;NZZ_1995_01_18_a135_seg32_s2;Alle Erschliessungsanstrengungen waren vergebens .;ADV;sein;3;Sein|3|Pl|Past|Ind;VAFIN;4
2964206;NZZ_1995_01_19_a184_seg8_s3;Einen Kiosk für Souvenirs sucht man vergebens , ein schmales Sortiment an Zeitungen ist jedoch in der Lobby zu haben .;ADV;suchen;5;Full|3|Sg|Pres|Ind;VVFIN;7
2971101;NZZ_1995_01_21_a23_seg5_s1;Weissrusslands Präsident Lukaschenko hat vergebens Druck auf den Vorsitzenden des Parlaments , Grib , ausgeübt : Der Oberste Sowjet konnte am 20. Dezember den Bericht des Abgeordneten Antontschik ungehindert zur Kenntnis nehmen .;ADV;ausüben;15;Full|Psp;VVPP;5
2995236;NZZ_1995_01_25_a181_seg3_s7;"Bei hoher Belastung brach die Piste bis auf Knöchelhöhe ein ; die stunden- und tagelangen Bemühungen von bis zu 120 Helfern waren vergebens gewesen .";ADV;sein;24;Sein|Psp;VAPP;23
3014053;NZZ_1995_01_28_a156_seg17_s1;Ein Porträt des Künstlers als alter Mann von Thomas Bernhard Der heruntergekommene Schauspieler Minetti ist mit seinem letzten Geld nach Ostende gereist und wartet vergebens auf einen Theaterdirektor aus Flensburg , der ihm ein Gastspiel als « Lear » versprochen hat .;ADV;warten;24;Full|3|Sg|Pres|Ind;VVIMP;25
3022782;NZZ_1995_07_01_a29_seg1_s16;Auf einen solchen wartete man von der CVP bisher vergebens . »;ADV;von;6;Dat;APPR;10
3025109;NZZ_1995_07_01_a124_seg33_s7;Neues beziehungsweise neue Fragestellungen zum Thema suchen Leser und Leserin vergebens .;ADV;Leserin;10;Reg|Acc|Sg|Fem;NN;11
3029410;NZZ_1995_07_01_a204_seg7_s12;"Ähnlich ergeht es Italien ; Noberto Bobbio , Giuseppe Duso oder Domenico Losurdo sucht man vergebens .";ADV;suchen;14;Full|3|Sg|Pres|Ind;VVFIN;16
3061410;NZZ_1995_07_08_a86_seg1_s36;Im Kern sind aber alle Schwerpunkte vergebens , wenn die Ziele diffus bleiben .;ADV;sein;3;Sein|3|Pl|Pres|Ind;VAFIN;7
3090312;NZZ_1995_07_14_a100_seg6_s8;"So ist einer der machtvollsten menschlichen Antriebe zwar seit Jahrtausenden Gegenstand der Literatur ; eine Soziologie der Schönheit , die über den empirischen Nachweis der Privilegierung schöner Menschen in allen Lebenssituationen hinausginge , sucht man jedoch vergebens .";ADV;suchen;34;Full|3|Sg|Pres|Ind;VVFIN;37
3130394;NZZ_1995_07_22_a108_seg4_s47;Doch die Hoffnung auf Reformen war vergebens .;ADV;sein;6;Sein|3|Sg|Past|Ind;VAFIN;7
3142480;NZZ_1995_07_25_a99_seg3_s8;Die Handschrift Rainers oder einen gültigen Überblick über sein Ouvre hingegen sucht man in dieser Ausstellung vergebens .;ADV;suchen;12;Full|3|Sg|Pres|Ind;VVFIN;17
3146421;NZZ_1995_07_26_a70_seg6_s9;Aber nicht nur die Liberalisierungsbemühungen wären dann vergebens gewesen , auch die wichtigsten WTO-Prinzipien wie Nichtdiskriminierung , Inländerbehandlung , Transparenz und Meistbegünstigung im Bereich Finanzdienstleistungen kämen nicht zum Tragen .;ADV;sein;9;Sein|Psp;VAPP;8
3178259;NZZ_1995_06_01_a129_seg3_s3;Diese stemmten sich auch vergebens gegen den Antrag , die jährliche Subvention für das Orchester Collegium Novum auf lediglich 200 000 statt 300 000 Franken festzusetzen .;ADV;stemmen;2;Full|3|Pl|Past|Ind;VVFIN;5
3190128;NZZ_1995_06_03_a115_seg15_s11;"Die Opfer verpufften vergebens ; einem Drittweltland gleich schaffe sich Italien Konkurrenzvorteile mit Arbeitskostensenkungen , sichere diese technologisch aber nicht ab .";ADV;verpuffen;3;Full|3|Pl|Past|Ind;VVFIN;4
3247095;NZZ_1995_06_14_a169_seg3_s12;Seine Mühe dürfte vergebens sein .;ADV;sein;5;Sein|-2;VAINF;4
3268153;NZZ_1995_06_17_a202_seg4_s1;Wer das « Lexikon philosophischer Werke » , das die bedeutendsten Texte der Philosophie verzeichnet , aufschlägt , wird dort ebenso vergebens nach pseudoaristotelischen Schriften suchen wie in den renommiertesten Handbüchern der Philosophiegeschichte .;ADV;suchen;26;Full|-2;VVFIN;22
3280381;NZZ_1995_06_20_a178_seg3_s12;Das Zündschloss sucht man zunächst vergebens und findet es dann auf der linken Seite am Fuss des hinteren Zylinders .;ADV;suchen;3;Full|3|Sg|Pres|Ind;VVFIN;6
3292238;NZZ_1995_06_22_a187_seg8_s3;Repräsentative soziologische Untersuchungen über die Situation in den Elendsvierteln des Landes sucht man daher vergebens .;ADV;suchen;12;Full|3|Sg|Pres|Ind;VVFIN;15
3301548;NZZ_1995_06_24_a58_seg19_s4;Solche Rechtsverletzung beschränkt sich jedoch nicht allein auf eine sentimentale Wirkung und ist , so könnte man behaupten , auch nicht ganz vergebens , wenn sie zur Kenntnis und zur Beurteilung gebracht wird .;ADV;können;16;Mod|3|Sg|Past|Subj;VMFIN;23
3328831;NZZ_1995_06_29_a162_seg3_s2;Als er merkte , dass dies vergebens war , verliess er das Dancing gegen 2 Uhr nachts .;ADV;sein;8;Sein|3|Sg|Past|Ind;VAFIN;7
3344589;NZZ_1995_05_03_a76_seg10_s4;Man sucht vergebens nach den Kriterien , die bei den Kürzungen massgebend waren , so dass etwa die Abstriche bei den Schwerpunktprogrammen ( SPP ) der ETH eher zufällig erscheinen .;ADV;suchen;2;Full|3|Sg|Pres|Ind;VVFIN;3
3363897;NZZ_1995_05_06_a83_seg3_s17;Wenn die Bank darüber hinaus wieder mehr Profil im Dialog mit der Dritten und Vierten Welt gewinnt , dann wird Lew Prestons jäh beendete Washingtoner Tätigkeit nicht vergebens gewesen sein .;ADV;sein;29;Sein|Psp;VAPP;28
3383130;NZZ_1995_05_09_a242_seg3_s18;Einen Plüschteppich , wie überall sonst auf dem Cape , sucht man hier vergebens .;ADV;suchen;11;Full|3|Sg|Pres|Ind;VVFIN;14
3383143;NZZ_1995_05_09_a242_seg3_s31;Doch hinter dem weissen Holzzaun sucht man vergebens nach Bobby , JR , Miss Elly und den schnaubenden Holsteinern .;ADV;suchen;6;Full|3|Sg|Pres|Ind;VVFIN;8
3413237;NZZ_1995_05_15_a100_seg5_s6;Die Hände suchten vergebens einen tauglichen Griff , die Füsse fanden in den Wölbungen der Nagelfluh keinen rechten Halt mehr .;ADV;suchen;3;Full|3|Pl|Past|Ind;VVFIN;4
3436272;NZZ_1995_05_19_a119_seg3_s2;Die Namen der grossen internationalen Stars , die oft genug , ausgebrannt und gezeichnet vom Tourneestress , noch schnell in Schweizer Städten Pflichtkonzertchen absolvieren , sucht man nämlich im Schaffhauser Programmheft vergebens .;ADV;suchen;26;Full|3|Sg|Pres|Ind;VVFIN;32
3456750;NZZ_1995_05_23_a112_seg3_s22;Auf sein Finanzierungskonzept aber wartet der Verhandlungspartner beim Kultursenat bisher vergebens .;ADV;warten;5;Full|3|Sg|Pres|Ind;VVFIN;11
3461041;NZZ_1995_05_23_a203_seg8_s8;Auf ein Buch der Lobpreisungen wird man vergebens warten .;ADV;warten;9;Full|-2;VVINF;8
3461622;NZZ_1995_05_23_a210_seg12_s10;Kein Marais hier und kein Trastevere , Kensington sucht man so vergebens wie Knightsbridge .;ADV;suchen;9;Full|3|Sg|Pres|Ind;VVFIN;12
3462867;NZZ_1995_05_24_a51_seg4_s15;Auf die Bewilligung des notwendigen Kredits von rund 20 Millionen Franken durch die zuständige Zentralbehörde in Rom wartete man bisher allerdings vergebens .;ADV;warten;18;Full|3|Sg|Past|Ind;VVFIN;22
3470146;NZZ_1995_05_26_a80_seg4_s6;Den Fragen , ob die Anstrengungen der letzten Jahre vergebens und ob die Errungenschaften nur eine Scheinblüte gewesen waren , ging dieser Tage ein Symposium unter den Auspizien der Fundes , einer vom Industriellen Stephan Schmidheiny gegründeten Stiftung für nachhaltige Entwicklung in Lateinamerika , und der Schweizerischen Kreditanstalt ( SKA ) in Zürich nach .;ADV;und;11;Coord|-2;KON;10
3470148;NZZ_1995_05_26_a80_seg4_s8;"Einzig in der schweizerischen Politik sind die Einladungen offenbar im Papierkorb gelandet : In der Teilnehmerliste suchte man vergebens nach Repräsentanten von Bund und Räten ; Lateinamerika scheint am Radarschirm « Berns » nicht aufzutauchen .";ADV;nach;20;Dat;APPR;19
3478426;NZZ_1995_05_27_a115_seg3_s8;Schade nur , dass sie in diesem Raum durchweg um zwei Nummern zu klein geraten scheinen und damit die Anstrengungen , eine der Fassade entsprechende Innengestaltung wenigstens hier anzudeuten , vergebens bleiben .;ADV;bleiben;32;Full|-2;VVFIN;31
3487438;NZZ_1995_05_29_a107_seg3_s10;Lange Unterführungen sucht man in Regensdorf vergebens .;ADV;suchen;3;Full|3|Sg|Pres|Ind;VVFIN;7
3496480;NZZ_1995_03_01_a50_seg8_s6;Manche vergebens .;ADV;No Head;0;No Head;No Head;2
3542992;NZZ_1995_03_09_a109_seg7_s14;"Nun : Neutra erhoffte sich vergebens einen Auftrag ; Gruens Tätigkeit wurde von der Architektenkammer behindert , seine städtebaulichen Visionen für Wien von anderen umgesetzt .";ADV;erhoffen;4;Full|3|Sg|Past|Ind;VVFIN;6
3564692;NZZ_1995_03_13_a26_seg6_s11;Gegen die Verlängerung des Mandats für eine Untersuchung des angeblichen Söldnerunwesens opponierte der Westen genauso vergebens .;ADV;opponieren;12;Full|3|Sg|Past|Ind;VVFIN;16
3578279;NZZ_1995_03_15_a69_seg4_s2;Beim Flugverkehr wartete die Swissair aber vergebens auf die fünfte und siebte Freiheit , die ihr Kabotage-Rechte in der EU eingeräumt hätten .;ADV;warten;3;Full|3|Sg|Past|Ind;VVFIN;7
3603175;NZZ_1995_03_18_a201_seg10_s4;Für Morelli , denke ich , war es ein verlockender Gedanke , in Burckhardt das Leitbild des kennerschaftlichen Kunsthistorikers gefunden zu haben , nach dem er seit Jahren vergebens Ausschau gehalten hatte .;ADV;halten;31;Full|Psp;VVPP;29
3612918;NZZ_1995_03_21_a92_seg9_s3;Eine eindeutige Zuordnung des Absicherungsgeschäftes zum entsprechenden Grundrisiko sucht man im Berichtwesen zahlreicher Firmen vergebens .;ADV;suchen;9;Full|3|Sg|Pres|Ind;VVFIN;15
3680686;NZZ_1995_11_03_a188_seg8_s7;Der Regisseur und sein Kameramann Hannes Meyer waren schon zum zweitenmal vergebens draussen gewesen .;ADV;sein;14;Sein|Psp;VAPP;12
3685077;NZZ_1995_11_04_a98_seg5_s17;Grundrisse sucht man vergebens .;ADV;suchen;2;Full|3|Sg|Pres|Ind;VVFIN;4
3694724;NZZ_1995_11_06_a131_seg7_s1;Einer dieser Challenger , der Brite Lennox Lewis , machte seine Ansprüche bereits auf der Pressekonferenz des Siegers geltend und versuchte vergebens , den gutgelaunten Bowe mit Beleidigungen in Harnisch zu bringen .;ADV;versuchen;21;Full|3|Sg|Past|Ind;VVFIN;22
3722021;NZZ_1995_11_11_a52_seg50_s4;Eine politische Öffentlichkeit auf europäischer Ebene sucht man vergebens .;ADV;suchen;7;Full|3|Sg|Pres|Ind;VVFIN;9
3742336;NZZ_1995_11_15_a70_seg3_s3;Antworten auf entscheidende Fragen der gemeinsamen Geld- und Währungspolitik sucht man in der Ausarbeitung vergebens .;ADV;suchen;10;Full|3|Sg|Pres|Ind;VVFIN;15
3783268;NZZ_1995_11_22_a152_seg3_s4;Wer in « Freakwater » , dem Nebenprojekt von Catherine Irwin und Janet Bean , der « 11th Day Dream » - Frau , nach versteckter Ironie oder einer Andeutung von Distanz sucht , sucht einen Abend lang vergebens .;ADV;suchen;35;Full|3|Sg|Pres|Ind;VVFIN;39
3807528;NZZ_1995_11_27_a48_seg2_s3;Das mit den Fahnen der Stände Freiburg , Waadt , Genf und Neuenburg drapierte Gotteshaus war bis auf den letzten Platz besetzt , und auf dem Vorplatz suchten Gläubige und Neugierige vergebens Einlass .;ADV;suchen;28;Full|3|Pl|Past|Ind;VVFIN;32
3839559;NZZ_1995_10_03_a47_seg5_s5;Im September wurde die Geduld der Weinbauern allerdings erneut auf die Probe gestellt : Die « Jahrhundert-Unwetter » , die Mitte Monat über dem Mittel- und Südtessin niedergingen , haben den sehr gesunden Trauben zwar nicht geschadet , doch auf eine für den optimalen Abschluss des Reifeprozesses notwendige längere Schönwetterperiode wartete man lange Zeit vergebens .;ADV;warten;51;Full|3|Sg|Past|Ind;VVFIN;55
3839939;NZZ_1995_10_03_a58_seg4_s13;Die Staffel von SKH und Militär stellte sich in Kloten vergebens bereit , nachdem der türkische Krisenstab am frühen Montagmorgen das Angebot noch abgenommen hatte .;ADV;bereit;12;Pos;ADJD;11
3849200;NZZ_1995_10_04_a152_seg3_s13;So gekonnt « Four Mirrors » gemacht ist - das Abschiedslied an einen verstorbenen Vater , der in allen Spiegeln einer New Yorker Wohnung wieder auftaucht - , so rührend die vertonte Todesanzeige für einen Zirkusartisten auch klingt : Die Ideen kommen aus bester Liedermacher-Tradition , aber das Neue , das Ungehörte sucht man vergebens .;ADV;suchen;53;Full|3|Sg|Pres|Ind;VVFIN;55
3867212;NZZ_1995_10_07_a112_seg7_s10;Eine Chronologie der Projekte hingegen sucht man vergebens .;ADV;suchen;6;Full|3|Sg|Pres|Ind;VVFIN;8
3876957;NZZ_1995_10_09_a149_seg3_s18;Mehr Punkte mit Jassen als Tore erzielten bisher die Langnauer ( elf Treffer in fünf Spielen ) , denen Coach Paul-André Cadieux den traditionellen Schieber im Car verbieten wollte , damit die Konzentration auf das Spiel nicht zu sehr leide - dem Vernehmen nach vergebens .;ADV;nach;44;Dat;APPR;45
3934655;NZZ_1995_10_20_a3_seg3_s1;Die grosse Verteidigungsrede von Nato-Generalsekretär Willy Claes vor dem belgischen Parlament war vergebens .;ADV;sein;12;Sein|3|Sg|Past|Ind;VAFIN;13
3952605;NZZ_1995_10_23_a97_seg3_s21;Aber aller Aufwand vergebens - ungeniert kratzen sich die Vorturner der Nation weiter am Sack .;ADV;Aufwand;3;Reg|Dat|Sg|Masc;NN;4
3962890;NZZ_1995_10_24_a161_seg5_s9;Beeindruckend ist zudem die geringe Geräuschentwicklung : Auf das typische « Kompressorbellen » , von den legendären Rennwagen der 20er und 30er Jahre her bekannt , wartet man vergebens .;ADV;warten;27;Full|3|Sg|Pres|Ind;VVIMP;29
3992340;NZZ_1995_10_30_a103_seg11_s1;Deutscher Fernsehfilm ( 1994 ) von Joachim Roering Bei einer Treibjagd kommt ein Jagdgast ums Leben , als er vergebens auf einen Keiler anlegt und daraufhin den Auslösemechanismus seines Jagdgewehrs überprüft .;ADV;anlegen;24;Full|3|Sg|Pres|Ind;VVFIN;20
4000683;NZZ_1995_09_01_a174_seg8_s8;Auf Berühmtheiten wartet man in Grabes « Gesprächsfilmen » ebenso vergebens wie auf vordergründige optische Sensationen .;ADV;warten;3;Full|3|Sg|Pres|Ind;VVFIN;11
4013206;NZZ_1995_09_04_a92_seg7_s3;Doch aller Einsatz scheint vergebens zu sein , als die Bank ihren Kredit kündigt und von Gil Ivy ( Sam Shepard ) die Abzahlung der Schulden verlangt .;ADV;sein;7;Sein|-2;VAINF;5
4072466;NZZ_1995_09_15_a86_seg7_s3;Kinnock hat sich aber bisher vergebens um ein Verhandlungsmandat bemüht , das vom EU- Ministerrat abgesegnet werden muss .;ADV;bemühen;10;Full|Psp;VVPP;6
4127930;NZZ_1995_09_25_a18_seg9_s8;Chirac erklärte dazu mit ironischer Herablassung , Premierminister Rasmussen habe zwei Tage lang mit der den Dänen eigenen Lebhaftigkeit vergebens versucht , die Atomtests auf die Agenda zu setzen .;ADV;versuchen;21;Full|Psp;VVPP;20
4130926;NZZ_1995_09_25_a102_seg1_s9;Einen insgesamt annehmenden Bezirk sucht man indes vergebens .;ADV;suchen;5;Full|3|Sg|Pres|Ind;VVFIN;8
4138115;NZZ_1995_09_26_a47_seg2_s10;Eine Begründung , warum die rekordverdächtige Höhe von zwei Prozent belassen wird , sucht man vergebens .;ADV;suchen;14;Full|3|Sg|Pres|Ind;VVFIN;16
4264142;NZZ_1996_04_18_a216_seg7_s9;Freilich , Komfort sucht man vergebens , die Speisekarte der wenigen Tavernen beschränkt sich auf das , was auf der Insel gerade vorhanden ist .;ADV;suchen;4;Full|3|Sg|Pres|Ind;VVFIN;6
4264144;NZZ_1996_04_18_a216_seg7_s11;Kultur sucht man vergebens .;ADV;suchen;2;Full|3|Sg|Pres|Ind;VVFIN;4
4266438;NZZ_1996_04_19_a8_seg6_s10;Der Ministerpräsident versuchte bisher vergebens , die FDP mit dem Argument des « klassisch liberalen Ressorts » für die Übernahme des Justizministeriums zu gewinnen .;ADV;versuchen;3;Full|3|Sg|Past|Ind;VVFIN;5
4286689;NZZ_1996_04_22_a137_seg2_s14;Auf ein solches Erlebnis hatten am Freitag abend im Südwest-Derby im Wildpark die Zuschauer vergebens gewartet .;ADV;warten;16;Full|Psp;VVPP;15
4353625;NZZ_1996_08_03_a169_seg3_s8;Während sich die meisten helvetischen Gemeinden jeweils vergebens um einen prominenten 1.-August-Redner bemühen , konnte der Schweizer Generalkonsul ( und Organisator ) Fred Jenny gleich mit deren zwei aufwarten .;ADV;bemühen;13;Full|3|Pl|Pres|Ind;VVFIN;8
4353821;NZZ_1996_08_03_a175_seg3_s25;Und sollte doch einmal ein Ereignis von allgemeinem Interesse über den Bildschirm flimmern , wartet man vergebens auf irgendein optisches Häppchen von ausseramerikanischen Sportlern .;ADV;auf;18;Auf;APPR;17
4364478;NZZ_1996_08_06_a134_seg7_s16;Selbst im Unvollkommenen wird man daher vergebens nach literarischen Halbheiten suchen .;ADV;nach;8;Dat;APPR;7
4372615;NZZ_1996_08_07_a172_seg3_s25;Subtile Anspielungen sucht man in diesen Gedichten vergebens .;ADV;suchen;3;Full|3|Sg|Pres|Ind;VVFIN;8
4386145;NZZ_1996_08_10_a101_seg3_s17;Gerade in der Lokalkultur jedoch findet man jenes spontane , leicht verrückte New York , das man als Besucher so oft vergebens sucht .;ADV;suchen;23;Full|3|Sg|Pres|Ind;VVFIN;22
4466047;NZZ_1996_08_26_a88_seg9_s5;« Die meisten Restaurierungen führen zu Gebäuden , an denen man jede Spur von Geschichte oder Kunst vergebens sucht » , wetterte Morris 1879 - und seine Anhänger haben diese und andere Attacken auf das Glatte , das Ehrgeizige und das allzu Beschauliche auch beherzigt .;ADV;suchen;19;Full|3|Sg|Pres|Ind;VVFIN;18
4470217;NZZ_1996_08_27_a14_seg9_s8;Doch während das benachbarte Örtchen St. Augustin längst ein umfangreiches Informationsangebot im Internet bereithält , warten Bonns Bürger bisher vergebens auf diesen Service ihrer Stadt im weltweiten Computer-Netz .;ADV;auf;21;Auf;APPR;20
4470225;NZZ_1996_08_27_a14_seg11_s7;Um grössere Uno-Institutionen hat Bonn bis jetzt dennoch vergebens gebuhlt , weshalb man sich schon über kleine Erfolge erfreut zeigt .;ADV;buhlen;10;Full|Psp;VVPP;9
4491455;NZZ_1996_08_30_a146_seg3_s1;pi. Auf grosse städteplanerische und gestalterische Visionen und Würfe warten die Zürcherinnen und Zürcher seit Jahren vergebens .;ADV;warten;10;Full|3|Pl|Pres|Ind;VVFIN;17
4496923;NZZ_1996_07_31_a122_seg3_s9;Wer die Hoffnung hat , die Autorin möge doch noch zu ihrem früheren Können zurückfinden , liest vergebens weiter .;ADV;lesen;17;Full|3|Sg|Pres|Ind;VVFIN;18
4526934;NZZ_1996_12_05_a184_seg3_s4;"Will man etwa zu den Docklands im Osten , dann sucht man auf diesem Underground-Überblick und ebenso im Register vergebens , dafür sind dort seltsamerweise die Begriffe « Erziehungs- » und « Innenministerium » aufgelistet ; ob das viele Touristen interessiert ?";ADV;Register;19;Reg|Dat|Sg|Neut;NN;20
4541999;NZZ_1996_12_07_a201_seg9_s7;Zum andern : die Wüste bedeutete nicht Zuflucht vor der Stadt , sondern eine Verkörperung der Stadt der Zukunft , genauer : hier draussen wurde jene andere Seite der Stadt sichtbar , wogegen die offizielle Planungsideologie ebenso vergebens wie vehement anrennt .;ADV;anrennen;41;Full|3|Sg|Pres|Ind;VVFIN;38
4560160;NZZ_1996_12_11_a143_seg8_s1;pem. Alle Hoffnungen auf eine Bereinigung der Besitzverhältnisse um das bekannte Ausflugsrestaurant Kittenmühle ob Erlenbach sind vergebens gewesen .;ADV;sein;18;Sein|Psp;VAPP;17
4606370;NZZ_1996_12_19_a140_seg3_s26;Viele Komponistinnen und Komponisten , die man bei Harenberg vergebens sucht , wird man bei Csampai/Holland entdecken ( notfalls hilft das gute Register ) , wobei auch hier ein höherer Frauenanteil wünschbar wäre .;ADV;suchen;11;Full|3|Sg|Pres|Ind;VVFIN;10
4606374;NZZ_1996_12_19_a140_seg3_s30;Einige Beiträge über noch lebende oder erst vor kurzem verstorbene Komponisten sind nicht auf dem aktuellsten Stand , etliche Komponisten aus den neuen deutschen Bundesländern suchen wir vergebens ( der prominenteste Vergessene ist wohl Udo Zimmermann ) .;ADV;suchen;26;Full|1|Pl|Pres|Ind;VVFIN;28
4618528;NZZ_1996_12_21_a95_seg16_s6;Eine Lehre nach deutschem oder schweizerischem Muster sucht man in Spartanburg allerdings vergebens .;ADV;suchen;8;Full|3|Sg|Pres|Ind;VVFIN;13
4623694;NZZ_1996_12_21_a198_seg4_s2;"Und dennoch : Ein Bild wie Klopstocks « im Frühlingsschatten fand ich sie » , in dem wir das junge , noch kleinblättrige Laubwerk im Spiel von Licht und Schatten ein feines Filigran auf dem Boden bilden sehen , ein derartiges Bild bestrickenden Zusammenspiels von Licht und Schatten werden wir vergebens suchen , vergebens auch in der alten japanischen Malerei ; sie kam bekanntlich selbst in ihren grossartigsten Landschaftsszenerien gleichfalls ohne das belebende Element der Schatten aus .";ADV;in;56;In;APPR;54
4624490;NZZ_1996_12_23_a12_seg2_s7;Iran spekuliere vergebens darauf , dass sich die Türkei vom Westen distanziere , meinte ein Diplomat .;ADV;spekulieren;2;Full|3|Sg|Pres|Subj;VVFIN;3
4643642;NZZ_1996_12_28_a2_seg10_s2;Die Mission der Organisation für Sicherheit und Zusammenarbeit in Europa ( OSZE ) , die unter Führung des früheren spanischen Ministerpräsidenten Felipe González die Lokalwahlen untersucht hatte , hat sich offensichtlich vergebens bemüht - dabei hatte Milosevic selbst sie eingeladen .;ADV;bemühen;33;Full|Psp;ADJD;32
4646048;NZZ_1996_12_28_a87_seg3_s18;Wer in den Konterfeis von denen , die Köchl nicht mag , Karikatur oder Satire sucht , sucht vergebens .;ADV;suchen;18;Full|3|Sg|Pres|Ind;VVFIN;19
4722848;NZZ_1996_02_13_a120_seg3_s13;Immer wieder warnt der Erzähler seine Verwandten vor der kommenden Gefahr , die ja schon längst da ist , aber er tut das vergebens .;ADV;tun;22;Full|3|Sg|Pres|Ind;VVFIN;24
4740026;NZZ_1996_02_16_a84_seg2_s1;Gy. Bonn , 15. Februar Seit langem warten Konjunkturbeobachter und Einzelhändler vergebens darauf , dass die deutschen Konsumenten ihr Geld grosszügiger auszugeben beginnen .;ADV;warten;8;Full|3|Pl|Pres|Ind;VVFIN;12
4747314;NZZ_1996_02_17_a87_seg4_s6;Einen Appell zum Abbau der Subventionen , die immerhin noch 1% des Bruttoinlandprodukts ( BIP ) beanspruchen , oder anderer überflüssiger Staatsausgaben sucht man in ihrem Bericht vergebens .;ADV;suchen;23;Full|3|Sg|Pres|Ind;VVFIN;28
4787591;NZZ_1996_02_24_a125_seg5_s4;Erzählerische Experimente sucht man bei ihm vergebens .;ADV;bei;5;Dat;APPR;7
4791939;NZZ_1996_02_24_a205_seg11_s29;Es endet jedoch mit den unbehaglichen , vieldeutigen , in Versalien gedruckten Sätzen : « Die Opfer jener Kämpfe ( gemeint sind die zwischen Deutschland und Polen ) fielen nicht vergebens .;ADV;fallen;29;Full|3|Pl|Past|Ind;VVFIN;31
4798188;NZZ_1996_02_26_a139_seg3_s21;Zur gleichen Zeit warteten 31 500 Zuschauer am Kaiserslauterer Betzenberg vergebens auf Spannung .;ADV;warten;4;Full|3|Pl|Past|Ind;VVFIN;11
4888213;NZZ_1996_01_15_a131_seg3_s5;Seit zehn Jahren haben sie die Wettbewerbe , mit einigen Verschiebungen und Ausfällen von Einzelrennen , immer durchführen können , diesmal aber waren alle Künste des Eismeisters angesichts der warmen Temperaturen vergebens .;ADV;sein;23;Sein|3|Pl|Past|Ind;VAFIN;32
4908222;NZZ_1996_01_18_a164_seg3_s1;gel. Melbourne , 17. Januar Es hat wohl so kommen müssen : Zwei Tage vor dem 30. Geburtstag hat der frühere Weltranglistenerste Stefan Edberg an den australischen Meisterschaften die letzte Faser des Körpers vergebens gestrafft .;ADV;straffen;35;Full|Psp;VVPP;34
4929160;NZZ_1996_01_22_a132_seg3_s10;Am Ende stehen Ehestand und Mutterschaft und die Erkenntnis , dem Glück durch viele Zeitalter vergebens nachgegangen zu sein .;ADV;nachgegangen;17;Pos;VVPP;16
4937079;NZZ_1996_01_23_a180_seg2_s48;Die eilends ausgeführten Reparaturarbeiten waren vergebens .;ADV;sein;5;Sein|3|Pl|Past|Ind;VAFIN;6
5013341;NZZ_1996_07_05_a226_seg3_s11;Der in Istanbul erarbeitete Konsens sei zwar klein , die Konferenz sei aber trotzdem nicht vergebens gewesen .;ADV;sein;17;Sein|Psp;VAPP;16
5057832;NZZ_1996_07_13_a205_seg4_s23;Bereits 1625 , Stoskopff war in Paris , nachdem er sich vergebens um Niederlassung in Frankfurt am Main bemüht hatte , zeigt sich der Maler in einem « Stilleben mit Büchern und Kerze » in seiner besonderen Weise .;ADV;bemühen;19;Full|Psp;VVPP;12
