;ID-NZZ;sentence;Funktion-Hit;Head;ID-Head;Meta-Kopf;Function-Head;ID-Token
1417237;NZZ_1994_06_11_a24_seg6_s5;Gemeinsame Kommissionen sollen die Stellenpläne und die Etatberatungen rechtzeitig harmonisieren , eine neue Verfassung ausarbeiten und die zahllosen Details festlegen , die zu einem fairen Interessenausgleich zwischen den recht unterschiedlich strukturierten Ländern gehören .;ADJD;strukturiert;31;Pos|Dat|Pl|Neut;ADJA;30
1418325;NZZ_1994_06_11_a73_seg3_s1;Wenn zwei so unterschiedlich positionierte Exponenten wie Peter Hasler , der Direktor des Zentralverbands schweizerischer Arbeitgeberorganisationen , und Vasco Pedrina , der Präsident der Gewerkschaft Bau und Industrie ( GBI ) , in zwei unterschiedlichen Publikationsorganen in den Kernpunkten Ähnliches schreiben , wird man hellhörig .;ADJA;Publikationsorgan;36;Reg|Dat|Pl|Neut;NN;35
1418959;NZZ_1994_06_11_a101_seg20_s2;"Zu unterschiedlich ist die Interessenlage ; zu sehr misstraut man der oft ambivalenten Handelspolitik Washingtons .";ADJD;No Head;1;No Head;No Head;2
1420560;NZZ_1994_06_11_a151_seg10_s1;Die Bedeutung des Herzsymbols freilich ist in den verschiedenen Kulturen unterschiedlich .;ADJD;sein;6;Sein|3|Sg|Pres|Ind;VAFIN;11
1431901;NZZ_1994_06_14_a41_seg6_s6;Allerdings und angesichts der sehr heterogenen Strukturen wenig überraschend , war der Geschäftsverlauf innerhalb der Branche sehr unterschiedlich .;ADJD;sein;11;Sein|3|Sg|Past|Ind;VAFIN;18
1431911;NZZ_1994_06_14_a41_seg6_s16;"Die Entwicklung der Erlöse innerhalb der wichtigsten Erzeugnisgruppen verlief indessen unterschiedlich ; so ging der durchschnittliche Umsatz bei den Faltschachteln um 6% , bei den Werbedrucksachen um 2% , bei den Büchern und Broschüren um 7% und bei den periodischen Druckerzeugnissen um 13% pro kg .";ADJD;verlaufen;9;Full|3|Sg|Past|Ind;VVFIN;11
1432269;NZZ_1994_06_14_a64_seg3_s3;"Die höchst unterschiedlichen politischen Ergebnisse in Deutschland , Frankreich und Grossbritannien hätten eine entsprechend differenzierte Reaktion an den Aktienmärkten von Frankfurt , Paris und London erwarten lassen ; die drei Märkte mussten indessen unisono Abschläge hinnehmen , die allenfalls im Ausmass unterschiedlich ausfielen .";ADJD;ausfallen;43;Full|3|Pl|Past|Ind;VVFIN;42
1436347;NZZ_1994_06_14_a180_seg4_s5;Der Kostendeckungsgrad der AEA-Gesellschaften sank im Durchschnitt von 7 auf 3 Prozent , wobei sich die einzelnen Gesellschaften durchaus unterschiedlich entwickelten .;ADJD;entwickeln;21;Full|3|Pl|Past|Ind;VVFIN;20
1442833;NZZ_1994_06_16_a29_seg4_s3;Die Institute sind im übrigen recht unterschiedlich vom Problem betroffen , und auch die Vorsorge ist ungleich weit gediehen .;ADJD;sein;3;Sein|3|Pl|Pres|Ind;VAFIN;7
1445315;NZZ_1994_06_16_a124_seg13_s10;Der reichbebilderte Band geht mit den einzelnen Zeitabschnitten unterschiedlich um , er verschweigt aber nicht , dass die fünfziger und sechziger Jahre dem Frauenverein schwierige , ja schwierigste Zeiten bescherten .;ADJD;gehen;4;Full|3|Sg|Pres|Ind;VVFIN;9
1449465;NZZ_1994_06_17_a56_seg7_s3;Bemerkenswert ist dabei , dass die Zunahmen unterschiedlich ausfielen : Die Kantonalbanken konnten ihren Marktanteil von 2% auf 4% , die Raiffeisenbanken von 4% auf 8% steigern .;ADJD;ausfallen;9;Full|3|Pl|Past|Ind;VVFIN;8
1451128;NZZ_1994_06_17_a130_seg3_s2;Grossangelegte dramatische Steigerungen scheint der 62jährige Chefdirigent des « Grossen Tschaikowsky-Radio-Sinfonieorchesters Moskau » ( des einstigen « Grossen Sinfonieorchesters des Sowjetischen Rundfunks » ) dabei ebenso zu lieben wie rhythmischen Impetus und dynamische Extreme : Neigungen und Qualitäten , die in diesem jüngsten Extrakonzert der Tonhalle-Gesellschaft wiederum sehr ausgiebig zum Zuge kamen und - dem Geist der aufgeführten Werke entsprechend - auf unterschiedlich fruchtbaren Boden fielen .;ADJD;fruchtbar;64;Pos|Dat|Sg|Masc;ADJA;63
1454750;NZZ_1994_06_17_a214_seg4_s12;Oder wenn die neun , schon in ihrer Kleidung ganz unterschiedlich verwestlichten Frauen in Blackpool aus dem Bus steigen , dem Meer zu laufen und in diesem schönen Augenblick von all den Zwängen befreit sind , die ihnen die englische Umgebung , aber auch sie sich selber aufnötigen .;ADJD;verwestlicht;12;Pos|Nom|Pl|Fem;ADJA;11
1456099;NZZ_1994_06_18_a44_seg8_s1;Einigkeit im Grundsätzlichen , aber unterschiedlich nuancierte Folgerungen zeichneten ebenfalls den Dialog zwischen Edzard Reuter , Vorstandsvorsitzender der Daimler-Benz , und dem St. Galler Professor Günter Müller-Stewens zur Frage des fundamentalen Wandels hoch komplexer Organisationen aus .;ADJD;nuanciert;7;Pos|Nom|Pl|Fem;ADJA;6
1456516;NZZ_1994_06_18_a68_seg3_s17;Eine mögliche strategische Allianz mit der Sabena oder gar eine Übernahme der belgischen Gesellschaft durch die Schweizer Fluggesellschaft wurde am Markt unterschiedlich beurteilt .;ADJD;beurteilen;23;Full|Psp;VVFIN;22
1464676;NZZ_1994_06_20_a72_seg6_s15;Zudem besitzt er für diesen Steinway mehrere , unterschiedlich präparierte Mechaniken , die je nach Werk , je nach Wiedergabesituation ins Instrument einfügt werden .;ADJD;präpariert;10;Pos|Acc|Pl|Fem;ADJA;9
1467813;NZZ_1994_06_21_a34_seg9_s1;Eine wesentliche Erkenntnis ist indessen , dass Kantone vergleichbarer Grösse unterschiedlich viele Fälle an die Schuldbetreibungs- und Konkurskammer des Bundesgerichtes liefern .;ADJD;liefern;21;Full|-2;VVFIN;11
1468044;NZZ_1994_06_21_a46_seg8_s5;Zwar fiel die nationale Antwort auf diese Anforderungen jeweils unterschiedlich aus .;ADJD;fallen;2;Full|3|Sg|Past|Ind;VVFIN;10
1470888;NZZ_1994_06_21_a127_seg6_s10;Die Ergebnisse aus den einzelnen Familiengartenarealen sind stark unterschiedlich ausgefallen .;ADJD;ausfallen|ausgefallen;10;Full|Psp;VVPP;9
1471562;NZZ_1994_06_21_a156_seg3_s17;4000 bis 5000 Polizisten sind Jahr für Jahr in den Sicherheitsdienst integriert , deren Einsätze sehr unterschiedlich abgegolten werden .;ADJD;abgelten;18;Full|Psp;VVPP;17
1471703;NZZ_1994_06_21_a162_seg6_s1;Die Ökonomie der Kräfte erhält zusammen mit der Ernährungsfrage und der möglichst sinnvollen Gestaltung der unterschiedlich langen Freizeit zwischen den Spielen an Turnieren dieser Art grosse Bedeutung .;ADJD;lang;17;Pos|Gen|Sg|Fem;ADJA;16
1473997;NZZ_1994_06_22_a81_seg5_s2;Obwohl die Kostenstrukturen in den einzelnen Kantonen höchst unterschiedlich sind , beginnen ein Stück weit alle bei Null , obwohl sie auf ganz unterschiedlichen Kostensockeln stehen .;ADJA;--;25;Reg|Dat|Pl|Masc;NN;24
1477305;NZZ_1994_06_22_a181_seg8_s4;Es ist von ganz besonderer technischer und wissenschaftlicher Bedeutung , dass selbst innerhalb dieser einzelnen Werkstoffklassen die Anfälligkeit auf Spannungsrisskorrosion sehr unterschiedlich ausgeprägt sein kann , je nach Zusammensetzung , Wärmebehandlung , Verformung und Bestrahlung .;ADJD;ausgeprägt;23;Pos;VVPP;22
1478726;NZZ_1994_06_23_a61_seg21_s1;In vergröberter Form ist hier der Vorwurf der « Schmutzkonkurrenz » ( « Öko-dumping » und « social dumping » ) gemeint : Richtig ist , dass Länder unterschiedlich mit ökologischer und sozialer Umwelt ausgestattet sind , dass sie um so unterschiedlichere Zeitpräferenzen haben , je grösser die Einkommensunterschiede sind , und dass von daher der internationale Handel den « Wettkampf der ( Regulierungs- ) Systeme » fördert .;ADJA;Zeitpräferenz;43;Reg|Acc|Pl|Fem;NN;42
1480356;NZZ_1994_06_23_a137_seg8_s1;Die Parteivorträge von Staatsanwalt und Verteidiger vor der geheimen Urteilsberatung belegten mit grosser Deutlichkeit , wie unterschiedlich das Verhalten und Verschulden des Angeklagten aufgefasst werden kann .;ADJD;können;26;Mod|3|Sg|Pres|Ind;VMFIN;17
1480516;NZZ_1994_06_23_a142_seg4_s20;Die versuchten Produkte waren in bezug auf Aroma und Geschmeidigkeit recht unterschiedlich .;ADJD;sein;4;Sein|3|Pl|Past|Ind;VAFIN;12
1483295;NZZ_1994_06_23_a199_seg9_s2;Die Aufgaben einer Kursleitung sind situativ unterschiedlich , aber meist komplex .;ADJD;sein;5;Sein|3|Pl|Pres|Ind;VAFIN;7
1483608;NZZ_1994_06_23_a206_seg12_s6;Bereits jetzt kann man sagen , dass die Produktionsweisen durchaus unterschiedlich angelegt sind : Hat in der Schweiz die arbeitsteilige Konzeption von Autorenteams und einzelner Autorinnen und Autoren Tradition , werden Schulbücher in den drei Oststaaten auch nach der Wende in eher zentralistischer Manier verfasst .;ADJD;anlegen;12;Full|Psp;VVPP;11
1484354;NZZ_1994_06_24_a10_seg3_s2;Die - wahlpolitische - Opportunität einer solchen , mit einer Verfassungsrevision verbundenen Lösung wird von den Politikern unterschiedlich beurteilt .;ADJD;beurteilen;19;Full|Psp;VVFIN;18
1491648;NZZ_1994_06_25_a40_seg8_s5;Die Tatsache , dass die IRP in Europa je nach Land , je nach Branchenstruktur ( vertikale Integration contra dezentrale Struktur ) und je nach Unternehmen unterschiedlich eingesetzt werden kann , zeigte allerdings eines deutlich : Bei der Ressourcenplanung kann es sich bestenfalls um ein ( einzel ) unternehmerisches Führungsinstrument im Rahmen der Investitionsplanung handeln .;ADJD;einsetzen;28;Full|Psp;VVPP;27
1501678;NZZ_1994_06_27_a159_seg3_s13;Schon am Afrikacup in Tunesien vergangenen Frühling bildeten furchterregende Attacken beinahe in jedem Match die Regel , wobei sie von der Arbitrage höchst unterschiedlich interpretiert wurden .;ADJD;interpretieren;25;Full|Psp;VVPP;24
1509012;NZZ_1994_06_29_a72_seg9_s8;Doch auch diese Altersgruppe gehe damit höchst unterschiedlich um : Es gebe den Frosch , der , in einen Rahmkübel gefallen , wehrlos ertrinke , und jenen , der sich so lange strampelnd wehre , bis er auf der Butter stehen könne .;ADJD;gehen;5;Full|3|Sg|Pres|Subj;VVFIN;8
1509637;NZZ_1994_06_29_a98_seg6_s6;Erfreulich unterschiedlich sind die Ausrichtungen der Verlage .;ADJD;sein;3;Sein|3|Pl|Pres|Ind;VAFIN;2
1514654;NZZ_1994_05_31_a106_seg14_s6;Dabei sind wir von der Kultur und der Tradition her und vor allem in bezug auf die Bevölkerungsdichte derart unterschiedlich strukturiert , dass vernünftigerweise Kantone und Gemeinden diese Aufgaben autonom zu lösen haben .;ADJD;strukturieren;21;Full|3|Sg|Pres|Ind;VVPP;20
1519132;NZZ_1994_05_02_a22_seg5_s4;Die Beträge , die von der Firma Montedison an die Politiker gingen , sind unterschiedlich hoch .;ADJD;sein;14;Sein|3|Pl|Pres|Ind;VAFIN;15
1519715;NZZ_1994_05_02_a54_seg11_s1;Die Beurteilung der Rechnung 1993 fällt unterschiedlich aus , je nachdem ob als Vergleich die Vorjahresrechnung oder das Budget herangezogen wird .;ADJD;fallen|fällen;6;Full|3|Sg|Pres|Ind;VVFIN;7
1529920;NZZ_1994_05_04_a45_seg6_s10;Markterfolge werden erwartet durch das erneuerte Maschinenprogramm , die Zwei-Modell-Politik mit unterschiedlich kapital- und arbeitskräfteintensiven Maschinen sowie durch das breite Programm , das Rieter ermöglicht , als Anbieter sowohl von Einzelmaschinen als auch von verbundenen Systemen aufzutreten .;ADJD;--;13;Adj;TRUNC;12
1530014;NZZ_1994_05_04_a52_seg6_s1;Die Umsatzsteigerung verlief auf den verschiedenen Märkten unterschiedlich .;ADJD;verlaufen;3;Full|3|Sg|Past|Ind;VVFIN;8
1535623;NZZ_1994_05_05_a102_seg2_s2;An einer Pressekonferenz in New York gaben die britischen Musiker , welche in den letzten Jahren mit Soloprojekten unterschiedlich geglänzt hatten , die Reiseroute bekannt .;ADJD;glänzen;20;Full|Psp;VVPP;19
1541604;NZZ_1994_05_06_a113_seg2_s1;Die Uno und ihre Arbeit mag man heute unterschiedlich beurteilen .;ADJD;beurteilen;10;Full|-2;VVINF;9
1541911;NZZ_1994_05_06_a126_seg45_s2;Das Satellitenbild zeigt nahezu wolkenfreie Schönwettergebiete bei der Ostsee und über der Iberischen Halbinsel , während Mittel- und Nordwesteuropa unterschiedlich , vielfach stark bewölkt sind .;ADJD;bewölken;24;Full|Psp;VVPP;20
1547450;NZZ_1994_05_07_a65_seg15_s3;Doch die jüngsten Schachzüge der führenden Konzerne weisen darauf hin , dass die einzelnen Elemente im Kernsatz von Gerber in der praktischen Anwendung derzeit recht unterschiedlich gewichtet werden .;ADJD;gewichten;27;Full|Psp;VVPP;26
1548144;NZZ_1994_05_07_a101_seg9_s1;Auf die neue Lage haben die Internationalen sehr unterschiedlich reagiert .;ADJD;reagieren;10;Full|Psp;VVPP;9
1548499;NZZ_1994_05_07_a112_seg47_s3;In der Zeitspanne vom 11. bis zum 28. April waren die Regenfälle unterschiedlich verteilt , erklärbar aus den durchwegs schwachen Höhenwinden aus den verschiedensten Richtungen .;ADJD;verteilen;14;Full|Psp;VVPP;13
1549678;NZZ_1994_05_07_a141_seg7_s4;Die Rechtsgleichheit war nicht etwa dadurch verletzt , dass andere - allerdings oft nicht sofortige Gewinnmöglichkeiten bietende - Geldspielmöglichkeiten bestehen und Gelegenheiten zu riskantem Verhalten zugelassen sind , dass die Kantone diese Angelegenheiten in ihrem Autonomiebereich ganz unterschiedlich regeln oder dass der Bund die Glücksspiele um Geld freigeben wird .;ADJD;regeln;39;Full|3|Pl|Pres|Ind;VVFIN;38
1565650;NZZ_1994_05_11_a111_seg3_s11;In der britischen Presse sind die bisherigen Reaktionen unterschiedlich .;ADJD;sein;5;Sein|3|Pl|Pres|Ind;VAFIN;9
1565775;NZZ_1994_05_11_a119_seg5_s3;Die Resonanz auf das Eröffnungsfeuerwerk ( fünf Premieren gleich in der ersten Woche ) war dennoch höchst unterschiedlich : während die überregionale Presse skeptisch bis abwartend reagierte ( « Nicht viel gewonnen .;ADJD;sein;15;Sein|3|Sg|Past|Ind;VAFIN;18
1569896;NZZ_1994_05_13_a1_seg4_s1;Die erste Regierung Berlusconi ist von der öffentlichen Meinung sehr unterschiedlich beurteilt worden .;ADJD;beurteilen;12;Full|Psp;VVPP;11
1570657;NZZ_1994_05_13_a37_seg3_s12;Mit Blick auf die konjunkturelle Erholung - die in Europa bis jetzt allerdings unterschiedlich vorangeschritten sei - sieht Lusser gute Chancen , die strukturellen Probleme nun endlich zu lösen .;ADJD;voranschreiten;15;Full|Psp;VVPP;14
1570674;NZZ_1994_05_13_a38_seg3_s14;McDonough betonte jedoch , dass je nach Regierungssystem eine Zentralbank verschieden organisiert und deren Unabhängigkeit entsprechend unterschiedlich ausgeprägt sei .;ADJD;ausprägen;18;Full|Psp;ADJD;17
1571181;NZZ_1994_05_13_a74_seg10_s3;Für die Benutzung der Infrastruktur werden unterschiedlich hohe Gebühren verrechnet und der Infrastrukturrechnung gutgeschrieben .;ADJD;gutschreiben;14;Full|Psp;VVPP;7
1571987;NZZ_1994_05_13_a118_seg27_s9;In allen Gebieten der Schweizer Alpen ist die Lawinengefahr oberhalb rund 2200 Meter sehr stark von der nächtlichen Abstrahlung abhängig und auch im tageszeitlichen Verlauf sehr unterschiedlich .;ADJD;sein;7;Sein|3|Sg|Pres|Ind;VAFIN;27
1572050;NZZ_1994_05_13_a120_seg5_s15;"So sei es zum Beispiel völlig unzureichend , Abgrenzung bis zur Gewalt damit erklären zu wollen , dass es sich dabei jeweils um die Stabilisierung von Gruppen handle ; Gruppen könnten sich schliesslich ganz unterschiedlich zueinander verhalten .";ADJD;handeln;28;Full|3|Sg|Pres|Subj;VVFIN;35
1572327;; , zunehmend vereinnahmt von der Fiktionalität ihrer Existenz , hingegeben an den puren Fetischcharakter der Dinge , deren « Bio » top , die Konsumgesellschaft , eine sinnvolle Hierarchie ( und Genese ) von Funktion und Ästhetik gar nicht mehr kennt und verzweifelt « eine Funktion für einen Shape » sucht ... « Siehe , ohne mich , das Ding , bist du nichts » , heisst es psalmodierend zum Geleit der Geschichten , die ihr Thema ganz unterschiedlich umspielen : in Versen , in Dialogen , Sketchs mit Variationen , Bildbeschreibungen ...;ADJD;umspielen;80;Full|3|Pl|Pres|Ind;VVFIN;79
1577134;NZZ_1994_05_14_a25_seg3_s7;Nach dem gegenwärtigen Wahlsystem werden die Unterhausabgeordneten noch alle direkt in 130 unterschiedlich grossen Mehr-Mandats-Wahlkreisen bestimmt .;ADJD;groß;14;Pos|Dat|Pl|Masc;ADJA;13
1596823;NZZ_1994_05_18_a102_seg2_s35;Wobei sich die Gläubigen in noch vergleichsweise lebensnahen Fragen wie der des gemeinsamen Kommunionsempfangs in Geduld fassen müssen : es wird erst anheimgestellt , ob das je offizielle Eucharistieverständnis vielleicht doch nicht mehr gar so « unterschiedlich » sei .;ADJD;»;38;Pos;$(;37
1596830;NZZ_1994_05_18_a102_seg2_s42;Ein Verhalten , unterschiedlich nicht nach Konfessionen , sondern nach Situationen , einheitlich nicht durch kirchlichen Gehorsam , sondern durch geistliche Verantwortung und weltliche Einsicht .;ADJD;nach;6;Dat;APPR;4
1597324;NZZ_1994_05_18_a127_seg4_s9;Bei den Blasinstrumenten waren die Leistungen unterschiedlich .;ADJD;sein;4;Sein|3|Pl|Past|Ind;VAFIN;7
1597835;NZZ_1994_05_18_a157_seg2_s1;- individuell unterschiedlich - vegetative Begleitphänomene - inkohärente , unkoordinierte und fehlerhafte Handlungen - Handlungsdesorganisation - extremste Form von Stress- reaktion ist die Panik - Hyperaktivität oder Hypoaktivität - Beeinträchtigung des Feinmotoriksystems - empfindet Situation als unangenehm , lähmend und ungewohnt;ADJD;sein;22;Sein|3|Sg|Pres|Ind;VAFIN;3
1602705;NZZ_1994_05_19_a160_seg4_s5;"Die Versammlung hatte eine Reihe von Jahresberichten abzunehmen , was diskussionslos und mit unterschiedlich starkem Applaus erfolgte ; besonders laut wurden das « Frauenteam » und die « SeniorInnengruppe » beklatscht , und begeisterten Applaus gaben sich die Delegierten selber , als ihnen Parteipräsident Koni Loepfe attestierte , mit der Bestimmung einer vierten Stadtratskandidatin und der Nomination Vreni Hubmanns im vergangenen Jahr den richtigen Entscheid getroffen zu haben .";ADJD;stark;15;Pos|Dat|Sg|Masc;ADJA;14
1607647;NZZ_1994_05_20_a133_seg54_s7;An schattigen Stellen überdeckt der Neuschnee allerdings vielerorts unterschiedlich verfestigte Schneeschichten .;ADJD;überdecken;4;Full|3|Sg|Pres|Ind;VVFIN;9
1612165;NZZ_1994_05_21_a32_seg8_s1;Beachtung verschafft sich die OECD mit ihren Sachpublikationen , deren Qualität allerdings unterschiedlich ist .;ADJD;sein;14;Sein|3|Sg|Pres|Ind;VAFIN;13
1612689;NZZ_1994_05_21_a64_seg3_s12;Die Chancen der CS Holding , die österreichische Creditanstalt-Bankverein zu akquirieren , werden von Analytikern als unterschiedlich eingeschätzt .;ADJD;einschätzen;18;Full|Psp;VVPP;17
1615278;NZZ_1994_05_21_a130_seg8_s3;Dieses Verbot ist jedoch unterschiedlich zu verstehen , je nachdem , ob der Eingriff in die Form selbst oder nur in das Umfeld des an sich unangetastet bleibenden Werkexemplars erfolgt .;ADJD;verstehen;7;Full|-2;VVINF;5
1620430;NZZ_1994_05_24_a59_seg3_s6;"Die Situation sei jedoch regional unterschiedlich ; im Raum Aargau - Innerschweiz bestehe ein Versorgungsengpass .";ADJD;sein;3;Sein|3|Sg|Pres|Subj;VAFIN;6
1621136;NZZ_1994_05_24_a92_seg38_s4;Nachdem die Warmfront des nachfolgenden Randtiefs am Samstag bedeckten Himmel und geringfügigen Regen gebracht hatte , kam es an der Grenzzone zwischen kälterer , im Norden nach Osten vorstossender Luft und warmen Massen im Süden in der Nacht zum Pfingstsonntag zu unterschiedlich intensiven , vielerorts aber ergiebigen Regenfällen ( in Zürich 30 , in Aarau 20 und in Bern über 25 Liter pro Quadratmeter in 12 Stunden ) .;ADJD;intensiv;43;Pos|Dat|Sg|Fem;ADJA;42
1629618;NZZ_1994_05_25_a171_seg7_s1;Nicht nur an molekularer Grösse übertreffen die Glycane die Eiweisse und viele Nukleinsäuren , sondern auch an struktureller Vielfalt : Die sogenannten glycosidischen Bindungen , welche die Zucker-Bausteine miteinander verknüpfen , sind unterschiedlich , wogegen Eiweisse und Nukleinsäuren einheitliche Bindungstypen aufweisen und praktisch nur als lineare Ketten vorkommen .;ADJD;sein;32;Sein|3|Pl|Pres|Ind;VAFIN;33
1636113;NZZ_1994_05_27_a30_seg10_s4;Die Märkte seien unterschiedlich .;ADJD;sein;3;Sein|3|Pl|Pres|Subj;VAFIN;4
1636339;NZZ_1994_05_27_a41_seg2_s8;Vor allem der finanzpolitische Aktionsradius des Staates ist unterschiedlich , sind doch die im letzten Konjunkturabschwung aufgedeckten Strukturprobleme mit ganz unterschiedlichen Strategien angegangen worden .;ADJA;Strategie;22;Reg|Dat|Pl|Fem;NN;21
1641003;NZZ_1994_05_27_a200_seg6_s13;Doch so unterschiedlich die Tätigkeits- und Experimentierfelder auch sein mögen , was die New-Edge-Vertreter miteinander verbindet , ist das Ziel , die allermodernsten Technologien in Kunst und Gesellschaft sowie zur Bewusstseinserweiterung einzusetzen .;ADJD;und;6;Coord|-2;KON;3
1642351;NZZ_1994_05_28_a35_seg3_s5;Zumindest in diesem Punkt stimmten die unterschiedlich positionierten Referenten anlässlich der Generalversammlung des Verbands schweizerischer Kantonalbanken vom Freitag in Flüelen überein .;ADJD;positioniert;8;Pos|Nom|Pl|Masc;ADJA;7
1642582;NZZ_1994_05_28_a47_seg4_s8;Die Entwicklung in Iberien verläuft demgegenüber unterschiedlich .;ADJD;verlaufen;5;Full|3|Sg|Pres|Ind;VVFIN;7
1642704;NZZ_1994_05_28_a55_seg7_s3;Die genannten 5 Bio. Yen entsprechen ungefähr dem gesamten Betriebsgewinn der elf Banken , wobei aber von Bank zu Bank das Verhältnis zwischen Abschreibung und Betriebsgewinn stark unterschiedlich ist .;ADJD;sein;29;Sein|3|Sg|Pres|Ind;VAFIN;28
1643295;NZZ_1994_05_28_a84_seg5_s2;Dieses komplexe Spannungsverhältnis wird je nach Politikbereich unterschiedlich aufgelöst .;ADJD;auflösen;9;Full|Psp;VVPP;8
1643725;NZZ_1994_05_28_a103_seg6_s7;Die Ergebnisse dieser Input-Output-Analysen sind zwar in den errechneten Grössen sehr unterschiedlich , in der Gesamtbilanz aber ähnlich : Der Kulturbetrieb belebt die Volkswirtschaft .;ADJD;sein;5;Sein|3|Pl|Pres|Ind;VAFIN;12
1643843;NZZ_1994_05_28_a106_seg3_s6;"Die Bootsplätze entlang der neun Brücken sind unterschiedlich gross ; in der Marina finden Schiffe bis zu 17 Metern Länge und 5 Metern Breite Platz .";ADJD;groß;9;Pos;PTKVZ;8
1648539;NZZ_1994_05_28_a206_seg4_s67;Während die Architekturhistoriker die unter der Federführung von Giovanni Michelucci entstandene Florentiner Stazione di S. Maria Novella einhellig rühmen ( wobei nicht vergessen sei , dass Piacentini in der Jury sass und mit seinem Votum den Ausschlag gab für das rationalistische Projekt ) , fällt das Urteil über Sabaudia unterschiedlich aus .;ADJD;fallen|fällen;45;Full|3|Sg|Pres|Ind;VVFIN;50
1654668;NZZ_1994_03_01_a45_seg13_s1;Zolltarifliche und sonstige handelspolitische Regelungen behandeln Importwaren je nach Ursprung unterschiedlich .;ADJD;Importware;7;Reg|Nom|Pl|Fem;NN;11
1659182;NZZ_1994_03_02_a24_seg5_s1;hau. Berlin , Ende Februar Die Zahl der Spitzel in der einstigen DDR war in den ersten Veröffentlichungen recht unterschiedlich eingeschätzt worden und schwankte zwischen 100 000 und einer halben Million .;ADJD;einschätzen;21;Full|Psp;VVPP;20
1664229;NZZ_1994_03_03_a15_seg3_s4;So soll jeder Wähler zwei Stimmen erhalten , um unterschiedlich über die Zusammensetzung des nationalen und des jeweiligen Provinzparlaments entscheiden zu können .;ADJD;entscheiden;20;Full|-2;VVINF;10
1670246;NZZ_1994_03_04_a41_seg6_s5;"Brasiliens Währungsreserven werden heute unterschiedlich mit 33 bis 35 Mrd. $ angegeben ; der Börsenwert allein der fünf grössten Staatsbetriebe betrug Ende Januar 1994 nahezu 50 Mrd. $ .";ADJD;angeben;12;Full|Psp;ADJD;5
1675647;NZZ_1994_03_04_a212_seg3_s17;Bei aller gemeinsamen Erfahrung mit einer Besetzungsmacht sind ihre Lebensumstände und deren Verarbeitung völlig unterschiedlich .;ADJD;No Head;0;No Head;No Head;15
1676066;NZZ_1994_03_04_a224_seg19_s6;« Unsere ganze Aussenwelt ist ein Garten » , meint Kienast , « er ist lediglich unterschiedlich ausgebildet - manchmal sehr grau , manchmal grün . »;ADJD;ausbilden;18;Full|Psp;VVPP;17
1676304;NZZ_1994_03_04_a224_seg68_s10;Allseitig beträgt die Gebäudehöhe 14 Meter , obwohl die einzelnen Teile des Baukomplexes in sich unterschiedlich sind .;ADJD;sein;17;Sein|3|Pl|Pres|Ind;VAFIN;16
1678977;NZZ_1994_03_05_a122_seg3_s13;Also fünf kleine Uraufführungen , die allerdings unterschiedlich gelungen sind .;ADJD;gelingen;9;Full|Psp;VVPP;8
1679600;NZZ_1994_03_05_a142_seg7_s14;Die Resultate , die künstlerisch beide überzeugen , sind so unterschiedlich , dass sie , so Jochen Schmidt , « vor allem auch klarmachen , dass Rekonstruktionen keine Originale sind » .;ADJD;sein;9;Sein|3|Pl|Pres|Ind;VAFIN;11
1686401;NZZ_1994_03_07_a86_seg3_s2;Die Stimmenzahlen der Parteien lassen sich nicht über mehrere Wahlkreise hinweg vergleichen , weil die einzelnen Wählenden je nach der Zahl der Mandate , die in einem Kreis zu vergeben sind , unterschiedlich viele Stimmen zur Verfügung haben .;ADJD;viele;34;Indef|Attr|-3|Nom|Pl|Fem;PIAT;33
1687416;NZZ_1994_03_07_a117_seg8_s1;Die Schweizer Bilanz in Finnland fiel unterschiedlich aus .;ADJD;fallen;6;Full|3|Sg|Past|Ind;VVFIN;7
1691945;NZZ_1994_03_08_a80_seg23_s11;Die Daten der Volkszählung zeigen jedoch ebenso deutlich , dass die Umstände des Alleinlebens unterschiedlich sind , und legen dementsprechend nahe , unterschiedliche Bedeutungen von Individualisierung zu bedenken .;ADJA;Bedeutung;24;Reg|Acc|Pl|Fem;NN;23
1693141;NZZ_1994_03_08_a123_seg3_s3;Insgesamt haben die Kandidaten der bürgerlichen Sechserliste mehr Stimmen auf sich vereinigen können als die sechs links-grünen , die Verteilung war indessen so unterschiedlich , dass Gody Müller und Andreas Müller die Wahl in den Stadtrat mit 827 beziehungsweise 1832 Stimmen äusserst knapp verpasst haben .;ADJD;sein;21;Sein|3|Sg|Past|Ind;VAFIN;24
1693293;NZZ_1994_03_08_a129_seg2_s28;Natürlich sind die Ergebnisse von Kreis zu Kreis verschieden , weil die Bewohnerzahlen und die Parteilandschaften sehr unterschiedlich sind .;ADJD;sein;19;Sein|3|Pl|Pres|Ind;VAFIN;18
1693920;NZZ_1994_03_08_a147_seg46_s5;Da die Verhältnisse tatsächlich unterschiedlich seien , werde es bei der Bemessung der wirtschaftlichen Hilfe immer wieder zu Unterschieden kommen .;ADJD;sein;6;Sein|3|Pl|Pres|Subj;VAFIN;5
1698115;NZZ_1994_03_09_a110_seg4_s5;Um sie seinem Komponieren dienstbar zu machen , schuf er Instrumente mit 31 und 43 unterschiedlich grossen Tonschritten in der Oktave .;ADJD;groß;17;Pos|Dat|Pl|Masc;ADJA;16
