Interne-ID;Function-Head;Funktion-Hit;Head;ID-Head;ID-NZZ;ID-Token;Meta-Kopf;sentence;Oberkategorie;Unterkategorie;Status;Kommentar;externe Funktion;prozess;pFREQ;AuW;pure;agent;method;degree;proposition;KONJ;FRAME;SADV;extern;KAUS;TEMP;FREQ;BU;LOC;intern;INST;KOM;SH;iLOC
65;VVFIN;ADV;suchen;2;NZZ_1995_05_03_a76_seg10_s4;3;Full|3|Sg|Pres|Ind;Man sucht vergebens nach den Kriterien, die bei den Kürzungen massgebend waren, so dass etwa die Abstriche bei den Schwerpunktprogrammen ( SPP ) der ETH eher zufällig erscheinen .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
66;VVPP;ADV;freuen;13;NZZ_1994_02_26_a200_seg4_s153;12;Full|Psp;Auf das Zusammentreffen mit dem wohl tüchtigsten Veteranen hatte ich mich vergebens gefreut .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
67;VVFIN;ADV;suchen;34;NZZ_1999_01_14_a215_seg3_s12;36;Full|3|Sg|Pres|Ind;Im Zuge dieser Entwicklung übertönen die schnellen Rhythmen urbaner Veränderungsprozesse die melancholische, schlanke Stimme Granadas, die García Lorca in seiner Jugend vernommen hat, und auch die verborgenen Orte der Selbstbegegnung sucht man vergebens : statt der kleinen Nischen findet der Besucher Sightseeing-Points, an denen sich Menschen drängen und Granada in einer Rückblende an sich vorbeiziehen lassen, wobei das Kolorit dieser Erinnerungsbilder vom Mythos vergangenen Glanzes und von der Magie einer phantastischen Welt gefärbt wird .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
68;VVFIN;ADV;suchen;3;NZZ_1995_02_03_a140_seg3_s16;5;Full|1|Pl|Pres|Ind;Das aber suchen wir vergebens .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
69;VVINF;ADV;warten;31;NZZ_1994_10_05_a11_seg6_s9;30;Full|-2;Beobachter in Moskau hatten dem Auftritt des Präsidenten - vor allem nach dem Zwischenfall in Irland, wo Jelzin den irischen Premierminister Reynolds unter bisher nicht völlig geklärten Umständen vergebens warten liess - mit gemischten Gefühlen entgegengeblickt .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
70;VVFIN;ADV;suchen;15;NZZ_1994_08_20_a217_seg5_s2;19;Full|3|Sg|Pres|Ind;In China gibt es Hautgout weder als Eigenschaft noch als Begriff, und deshalb sucht man in Wörterbüchern vergebens nach einem chinesischen Wort für Hautgout .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
71;VVFIN;ADV;flehen;19;NZZ_1994_08_16_a94_seg4_s17;33;Full|3|Sg|Pres|Subj;"Der Papst, mit erhobenen Händen, « urbi et orbi », stehe am offenen Fenster und flehe den Allmächtigen an, er möchte der roten Sündflut Einhalt gebieten ; aber vergebens .";nd;nd;not of interest;Parenthese;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
72;VVFIN;ADV;bemühen;3;NZZ_1996_09_23_a138_seg3_s4;8;Full|3|Sg|Past|Ind;Doch bisher bemühte sich das lokale Wetter vergebens : seit 54 Vuelta-Renntagen warten die Radsportanhänger Spaniens auf den Sieg eines Einheimischen in einer Überlandetappe .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
73;VVPP;ADV;hoffen;44;NZZ_1998_09_26_a62_seg4_s2;43;Full|Psp;Die Woche, in deren Mitte der astronomische Herbst begann, war von einer Wetterlage dominiert, auf die man im Sommer 1998 speziell an den deutschen Nord- und Ostseeküsten, wo der Sommer eher kühl und regnerisch war, immer wieder vergebens gehofft hatte .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
74;VVFIN;ADV;halten;22;NZZ_1994_09_21_a20_seg5_s4;27;Full|3|Pl|Pres|Ind;Nach anderen typisch « lila » Äusserungen der ersten Regierung ohne Christlichdemokraten seit Einführung des allgemeinen Wahlrechts vor über siebzig Jahren halten die Niederländer bisher allerdings vergebens Ausschau .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
75;VVFIN;ADV;kurven;21;NZZ_1996_03_16_a202_seg3_s10;29;Full|3|Sg|Past|Ind;Und weil « Ideal » die Kaution von drei Monatslöhnen pro Fahrer bisher nicht beim internationalen Verband hinterlegt hatte, kurvte sie in den vergangenen vier Wochen quasi vergebens in Italien herum .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
76;VVINF;ADV;suchen;13;NZZ_1999_04_13_a197_seg3_s10;12;Full|-2;Genau eine solche Argumentation wird man in den einschlägigen kirchlichen Stellungnahmen vergebens suchen .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
77;VVFIN;ADV;warten;25;NZZ_1999_12_17_a148_seg14_s1;21;Full|3|Sg|Pres|Ind;"An einer Stelle skizziert Lang die Bild-Ton-Gegenüberstellung in der berühmten Szene aus « M », in der die Mutter vergebens auf ihr Kind wartet : « Stummer Film : Treppe / Hof / Gasse / Zimmer / Mauer - ohne Menschen ; man hört : die Rufe der Mutter . »";prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
78;VVFIN;ADV;suchen;34;NZZ_1999_02_20_a247_seg11_s28;33;Full|3|Sg|Pres|Ind;In Schikorskys flüssig geschriebenem und ausgezeichnet illustriertem Porträt tauchen gelegentlich sogar Informationen auf, die man in Sven Hanuscheks immerhin dreimal so umfangreicher Biographie « Keiner blickt dir hinter das Gesicht » vergebens sucht .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
79;VVFIN;ADV;suchen;9;NZZ_1999_12_15_a151_seg5_s5;11;Full|3|Sg|Pres|Ind;Und einen Frank Capra als Regisseur der Marathondebatte sucht man vergebens .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
80;VVFIN;ADV;versuchen;11;NZZ_1997_06_05_a125_seg7_s12;13;Full|3|Sg|Pres|Ind;Der alsbald volltrunkene Kater stürzt in eine tiefe Regentonne, versucht sich vergebens zu retten, gibt auf und ertrinkt .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
81;VVFIN;ADV;warten;5;NZZ_1995_05_23_a112_seg3_s22;11;Full|3|Sg|Pres|Ind;Auf sein Finanzierungskonzept aber wartet der Verhandlungspartner beim Kultursenat bisher vergebens .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
82;VVFIN;ADV;suchen;34;NZZ_1999_01_14_a215_seg3_s12;36;Full|3|Sg|Pres|Ind;Im Zuge dieser Entwicklung übertönen die schnellen Rhythmen urbaner Veränderungsprozesse die melancholische, schlanke Stimme Granadas, die García Lorca in seiner Jugend vernommen hat, und auch die verborgenen Orte der Selbstbegegnung sucht man vergebens : statt der kleinen Nischen findet der Besucher Sightseeing-Points, an denen sich Menschen drängen und Granada in einer Rückblende an sich vorbeiziehen lassen, wobei das Kolorit dieser Erinnerungsbilder vom Mythos vergangenen Glanzes und von der Magie einer phantastischen Welt gefärbt wird .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
83;VVFIN;ADV;suchen;37;NZZ_1998_03_10_a27_seg8_s2;39;Full|3|Sg|Pres|Ind;"Postulate, die keine Voten einzubringen versprachen, wurden kurzerhand aus dem Programm gestrichen ; Forderungen nach Reform des Steuersystems oder nach Redimensionierung des Wohlfahrtsstaats, Anliegen, die den Liberalen traditionellerweise am Herzen liegen, sucht man vergebens in ihrem Manifest .";prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
84;VVFIN;ADV;suchen;34;NZZ_1999_10_27_a33_seg6_s11;33;Full|3|Sg|Pres|Ind;Das Gassengewirr liegt in unmittelbarer Nähe des Hoan-Kiem-Sees, in dessen Mitte eine sagenumwobene Pagode steht und der Stadt zusammen mit anderen unzähligen Oasen eine Ruhe verleiht, die man in Saigon vergebens sucht .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
85;VVFIN;ADV;kämpfen;6;NZZ_1999_12_04_a154_seg2_s1;9;Full|3|Pl|Pres|Ind;lx. « Mit der Dummheit kämpfen Götter selbst vergebens . »;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
86;VVFIN;ADV;anrennen;41;NZZ_1996_12_07_a201_seg9_s7;38;Full|3|Sg|Pres|Ind;Zum andern : die Wüste bedeutete nicht Zuflucht vor der Stadt, sondern eine Verkörperung der Stadt der Zukunft, genauer : hier draussen wurde jene andere Seite der Stadt sichtbar, wogegen die offizielle Planungsideologie ebenso vergebens wie vehement anrennt .;nd;nd;not of interest;Vergleich;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
87;VVFIN;ADV;hoffen;6;NZZ_1994_07_25_a89_seg3_s5;5;Full|3|Sg|Past|Ind;Worauf man in Zug vergebens hoffte, wurde in Solothurn Wirklichkeit : Zehn regionale Privatunternehmen sprangen in die Lücke und sicherten damit mittelfristig den Preis, der fortan jährlich « für hervorragende Leistungen » vergeben werden soll .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
88;VVFIN;ADV;suchen;4;NZZ_1997_10_16_a195_seg10_s2;7;Full|3|Sg|Pres|Ind;"Rinder und Schafe sucht man allerdings vergebens ; hier dreht sich alles um den Wein .";prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
89;VVINF;ADV;warten;30;NZZ_1994_06_22_a100_seg17_s4;26;Full|-2;Der eröffnenden « Totenfeier » mangelt es nicht an Düsternis und Feierlichkeit, aber man wird bei Abbado und den Wiener Philharmonikern in dieser Aufnahme vergebens auf schaurige Momentaufnahmen warten, wie sie Bernstein in der genannten, aber auch in seiner älteren Londoner CBS/Sony-Interpretation grell herausgearbeitet bzw. mit Inbrunst abgedunkelt hat .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
90;VVFIN;ADV;halten;9;NZZ_1998_12_30_a63_seg6_s1;10;Full|3|Sg|Pres|Ind;Wer mit dem Auto hinausfährt nach Budafok, hält vergebens Ausschau nach einem Hinweisschild zum Park .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
91;VVFIN;ADV;warten;5;NZZ_1999_11_12_a153_seg3_s16;7;Full|3|Sg|Pres|Ind;Auf einen filmischen Diskurs wartet man vergebens .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
92;VVFIN;ADV;suchen;4;NZZ_1994_01_12_a129_seg3_s28;11;Full|3|Sg|Pres|Ind;Deren Sinn freilich sucht man in diesem « Fünfmonatsgequassel » vergebens .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
93;VVFIN;ADV;suchen;34;NZZ_1995_12_20_a120_seg80_s6;39;Full|3|Sg|Pres|Ind;Rockunterstützte akustische Musik mit keltischen und irischen Einflüssen - wie man sie beispielsweise von den Pogues, den Levellers oder Runrig kennt, die ein breiteres, oftmals auch jüngeres Publikum ansprechen - sucht man auf dem Label vergebens .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
94;VVPP;ADV;bewerben;20;NZZ_1996_05_28_a16_seg5_s16;13;Full|Psp;Bundestagsvizepräsidentin Antje Vollmer von den Grünen, die sich auch dieses Jahr vergebens um einen Redebeitrag an der Tagung beworben hatte, bezeichnete am Samstag die Forderungen von Teilen der Landsmannschaft als masslos und überzogen .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
95;VVFIN;ADV;erhoffen;4;NZZ_1995_03_09_a109_seg7_s14;6;Full|3|Sg|Past|Ind;"Nun : Neutra erhoffte sich vergebens einen Auftrag ; Gruens Tätigkeit wurde von der Architektenkammer behindert, seine städtebaulichen Visionen für Wien von anderen umgesetzt .";prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
96;VVPP;ADV;suchen;22;NZZ_1998_04_15_a23_seg8_s7;15;Full|Psp;Perfektion darf man allerdings nicht erwarten, sonst hätte man nicht an anderer Stelle vergebens einen in der Zeitung angepriesenen Informationsstand gesucht .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
97;VVFIN;ADV;suchen;29;NZZ_1994_02_17_a134_seg5_s8;31;Full|3|Sg|Pres|Ind;"In Text und Begründung der Einzelinitiative Estermann ist nun allerdings lediglich von « Ausgleich » gewonnener Vorteile die Rede ; Hinweise auf das dazu gehörende Pendant der Minderwertentschädigung sucht man vergebens .";prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
98;VVFIN;ADV;erweisen;8;NZZ_1997_12_13_a202_seg3_s2;11;Full|3|Sg|Past|Ind;Die weite Reise der Skidamen nach Savoyen erwies sich als vergebens .;nd;nd;not of interest;Vergleich;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
99;VVFIN;ADV;suchen;9;NZZ_1995_05_23_a210_seg12_s10;12;Full|3|Sg|Pres|Ind;Kein Marais hier und kein Trastevere, Kensington sucht man so vergebens wie Knightsbridge .;nd;nd;not of interest;Vergleich;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
100;VVFIN;ADV;wünschen;22;NZZ_1999_08_13_a238_seg3_s11;21;Full|3|Sg|Pres|Ind;Zur Verfügung steht damit ein kompaktes Nachschlagewerk, wie es sich der Praktiker für staatliche Institutionen und Verwaltungen mancher Nationalstaaten vergebens wünscht .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
101;VMFIN;ADV;können;16;NZZ_1997_02_08_a211_seg4_s3;12;Mod|3|Sg|Past|Ind;"Nach Steilheiten suchte man Mount Kotakakura und am Pico Veleta tatsächlich vergebens ; der Abfahrer konnte sich ganz auf das perfekte Gleiten konzentrieren .";prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
102;VVFIN;ADV;suchen;11;NZZ_1998_01_29_a81_seg5_s5;16;Full|3|Sg|Pres|Ind;Die Schweiz, die sich als führender Finanzplatz versteht, sucht man in dieser Statistik vergebens .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
103;VVFIN;ADV;suchen;50;NZZ_1999_10_08_a27_seg6_s7;62;Full|3|Sg|Pres|Ind;Doch wer zum erstenmal den Namen Ronald Reagan hört und sich über das Leben des einstigen Rettungsschwimmers, Sportreporters, Filmschauspielers, Gewerkschafters, Industriesprechers, Gouverneurs von Kalifornien und Präsidenten orientieren möchte, lässt besser die Finger von der Neuerscheinung, denn nach verständlicher Chronologie und konsistenter Beurteilung sucht er in diesem verwirrend impressionistischen und mit Fehlern zuhauf verzierten Gemälde vergebens .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
104;VVPP;ADV;suchen;20;NZZ_1997_02_14_a120_seg2_s19;19;Full|Psp;Allein hier kann sich jene Andacht entfalten, die wir in den Kirchen und auf dem jüdischen Friedhof vergebens gesucht haben .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
105;VVINF;ADV;suchen;15;NZZ_1999_09_07_a137_seg7_s19;14;Full|-2;( ... ) Nach einer einheitlichen Theorie wird man auf den folgenden Seiten vergebens suchen, weil diese der Widersprüchlichkeit der Befunde kaum gerecht werden würde . »;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
106;VVFIN;ADV;suchen;16;NZZ_1999_08_20_a216_seg2_s6;18;Full|3|Sg|Pres|Ind;Aber eine Rechtsnorm, die die Transporteure im Hinblick auf das Erfassungsgerät kostenpflichtig macht, sucht man vergebens .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
107;VVFIN;ADV;suchen;119;NZZ_1999_06_01_a142_seg3_s26;118;Full|3|Sg|Pres|Ind;"Und ich durchbrach das Schema in den folgenden Wochen, aber durchbrach es zuviel, also ein neuer Termin, und natürlich habe ich Zeit und höre alle Wünsche heraus ; wie eine Hure, die ihre Beine öffnet, öffne ich mich für jeden Einwand, bis zur nächsten Fassung ; ich bin der Sisyphus des Freitagsfalls, der Prinz von Homburg des preussischen Krimis, dessen eiserne Regeln ich eisern erfülle und zugleich breche, daran selber zerbrechend, bis Matzek aus seiner ewigen Hechtrolle philosophisch dem Täter ins Knie schiesst ; das alles in einem Milieu, wie meine Produzenten es lieben, blonde Nutten auf nassem Pflaster - Idyll, das jeder Frankfurtreisende vergebens sucht -, dazu Sozialkritik nach Augenmass, dem der mageren Redakteurin, und einem Schlussbild vor der sogenannten Skyline - Bild 46, Aussen/ Nacht, Mainufer mit Hochhäusern .";prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
108;VVFIN;ADV;suchen;24;NZZ_1998_07_06_a95_seg4_s16;29;Full|3|Sg|Pres|Ind;Jetzt, da es um die erneute Zusammenführung zweier Bevölkerungsgruppen geht, deren Kultur und Ansichten während beinah hundert Jahren scharf divergierten, sucht man diesen Geist oftmals vergebens .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
109;VVPP;ADV;buhlen;10;NZZ_1996_08_27_a14_seg11_s7;9;Full|Psp;Um grössere Uno-Institutionen hat Bonn bis jetzt dennoch vergebens gebuhlt, weshalb man sich schon über kleine Erfolge erfreut zeigt .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
110;VVFIN;ADV;suchen;26;NZZ_1995_06_17_a202_seg4_s1;22;Full|-2;Wer das « Lexikon philosophischer Werke », das die bedeutendsten Texte der Philosophie verzeichnet, aufschlägt, wird dort ebenso vergebens nach pseudoaristotelischen Schriften suchen wie in den renommiertesten Handbüchern der Philosophiegeschichte .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
111;VVFIN;ADV;suchen;33;NZZ_1999_01_13_a141_seg8_s5;37;Full|3|Sg|Pres|Ind;Zu Recht weist Hachmeister darauf hin, dass « Six ' Rolle im Vorfeld des Genozids bisher deutlich unterschätzt wurde » ( selbst in der 1997 erschienenen « Enzyklopädie des Nationalsozialismus » sucht man seinen Namen vergebens ! );prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
112;VVFIN;ADV;suchen;26;NZZ_1997_12_19_a118_seg6_s18;29;Full|3|Sg|Pres|Ind;Vom dramaturgischen Standpunkt aus funktioniert es nicht, weil es zu einer Interaktion zwischen den Protagonisten kaum jemals kommt : Dialoge, wirkliche Zwie gespräche sucht man hier vergebens .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
113;VVFIN;ADV;suchen;18;NZZ_1997_04_17_a127_seg3_s5;24;Full|3|Sg|Past|Ind;Inhalte, die für vergleichbare Bands wie U2 einen guten Teil ihrer Motivation und Inspiration ausmachen, suchte man zwar schon früher meist vergebens .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
114;VVPP;ADV;bemühen;19;NZZ_1996_07_13_a205_seg4_s23;12;Full|Psp;Bereits 1625, Stoskopff war in Paris, nachdem er sich vergebens um Niederlassung in Frankfurt am Main bemüht hatte, zeigt sich der Maler in einem « Stilleben mit Büchern und Kerze » in seiner besonderen Weise .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
115;VVFIN;ADV;suchen;35;NZZ_1995_11_22_a152_seg3_s4;39;Full|3|Sg|Pres|Ind;Wer in « Freakwater », dem Nebenprojekt von Catherine Irwin und Janet Bean, der « 11th Day Dream » - Frau, nach versteckter Ironie oder einer Andeutung von Distanz sucht, sucht einen Abend lang vergebens .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
116;VVFIN;ADV;opponieren;12;NZZ_1995_03_13_a26_seg6_s11;16;Full|3|Sg|Past|Ind;Gegen die Verlängerung des Mandats für eine Untersuchung des angeblichen Söldnerunwesens opponierte der Westen genauso vergebens .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
117;VVFIN;ADV;tun;11;NZZ_1996_08_31_a184_seg4_s16;13;Full|3|Sg|Pres|Ind;Wer heute im Seefeld nach einem solchen Ort sucht, tut dies vergebens .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
118;VVFIN;ADV;suchen;53;NZZ_1998_07_27_a98_seg4_s24;55;Full|3|Sg|Pres|Ind;"Dass sich die Musik stilistisch auf unterschiedlichen Ebenen bewegt, wird kaum hörbar ; besonders die Songs entbehren der klanglichen wie rhythmischen Schärfe, und nach jenen Anleihen beim musikalischen Zeitgeist, wie sie die legendäre Aufnahme von 1958 mit der alten Lotte Lenya und dem Dirigenten Wilhelm Brückner- Rüggeberg vermittelt, sucht man vergebens .";prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
119;VVFIN;ADV;verehren;12;NZZ_1994_02_26_a111_seg9_s17;18;Full|2|Pl;Einer der Besucher des Vaters, Fürst Ingmar aus Lüttich, verehrt sie sein ganzes Leben lang vergebens .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
120;VVFIN;ADV;stehen;3;NZZ_1998_05_02_a213_seg5_s6;2;Full|3|Sg|Pres|Ind;Nicht vergebens steht der menschliche Körper und dessen Erforschung seit Jahrhunderten im Zentrum einer der ältesten und berühmtesten medizinischen Fakultäten .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
121;VVFIN;ADV;suchen;9;NZZ_1999_06_12_a63_seg7_s6;11;Full|3|Sg|Pres|Ind;Blättert man in allen Jahrgängen der Zeitschrift, sucht man vergebens nach einer konkreten Definition des Begriffs Zensur .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
122;VVFIN;ADV;suchen;27;NZZ_1997_02_05_a129_seg4_s18;26;Full|3|Sg|Pres|Ind;"Bei aller Breite weist das Werk gleichwohl inhaltliche und methodische Lücken auf : Giovanni Botero, der Begründer der katholischen Staatsraison, fehlt ganz ; vergebens sucht man nach der humanistischen « via media » zwischen den Parteien ; und die jüngeren Entwicklungen der Städteforschung und der historischen Anthropologie hätten von einem Artikel « Rom » mehr erwarten lassen als lokale Ereignisgeschichte, wie sie eher unter dem Stichwort « Papst ( tum ) » gesucht würde - Stadtentwicklung als Erfahrung und Gestaltung eines sakralen Raums ist im Blick auf das gegenreformatorische Rom gewiss kein überflüssiges Thema .";prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
123;VVFIN;ADV;suchen;7;NZZ_1998_04_06_a47_seg7_s8;9;Full|3|Sg|Pres|Ind;Wilde Achterbahn-Fahrten und raffinierte High-Tech-Spielereien allerdings sucht man vergebens .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
124;VVFIN;ADV;suchen;11;NZZ_1996_12_19_a140_seg3_s26;10;Full|3|Sg|Pres|Ind;Viele Komponistinnen und Komponisten, die man bei Harenberg vergebens sucht, wird man bei Csampai/Holland entdecken ( notfalls hilft das gute Register ), wobei auch hier ein höherer Frauenanteil wünschbar wäre .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
