;ID-NZZ;sentence;Funktion-Hit;Head;ID-Head;Meta-Kopf;Function-Head;ID-Token
2289380;NZZ_1995_04_04_a43_seg8_s3;So geringfügig bliebe der Mehrverbrauch jedoch nur , wenn erstens keine Lockerung in der Energiepolitik stattfindet , also - entgegen der Bestrebung mancher Kreise - der jetzige Energienutzungsbeschluss inhaltlich mit dem zu beschliessenden Energiegesetz fortgeführt würde , und zweitens alle bestehenden Kernkraftwerke ( also auch Mühleberg und die beiden Beznau ) weiterbetrieben beziehungsweise durch neue Kernkraftwerke ersetzt würden .;ADJD;bleiben;3;Full|3|Sg|Past|Subj;VVFIN;2
2305005;NZZ_1995_04_06_a187_seg12_s4;Der Anteil ausländischer Kinder erhöhte sich geringfügig und liegt jetzt knapp über 40 Prozent .;ADJD;erhöhen;5;Full|3|Sg|Past|Ind;VVFIN;7
2311235;NZZ_1995_04_07_a171_seg8_s7;"Keine Altersgruppe sieht weniger fern als die sogenannten Kids zwischen 14 und 19 Jahren ; ihre Verweildauer vor dem Fernsehgerät ( knapp 100 Minuten ) hat sich trotz einer Vervielfachung der Angebote im Verlauf der letzten zehn Jahre nur geringfügig geändert .";ADJD;ändern;41;Full|Psp;VVPP;40
2338335;NZZ_1995_04_13_a70_seg3_s3;Die Arbeitslosenquote wird mit 4% angegeben - geringfügig niedriger im Vergleich mit dem revidierten Wert vom Februar ( 5% ) und deutlich besser als vor einem Jahr ( 7% ) - , die das tiefste Niveau seit dem Juli 1991 bedeuten .;ADJD;angeben;6;Full|Psp;ADJD;8
2338509;NZZ_1995_04_13_a79_seg7_s6;Dieser negative Saldo von 15% ist nur geringfügig besser als der Saldo des ersten Quartals ( -17% ) , bedeutet aber im Vergleich mit den Saldi des ersten Quartals 1994 ( -55% ) und 1993 ( -71% ) eine deutliche Verbesserung .;ADJD;gut;9;Comp;ADJD;8
2346766;NZZ_1995_04_15_a72_seg3_s1;Japans Überschuss im Aussenhandel ist im Fiskaljahr 1994/95 ( per 31. März ) gegenüber dem Vorjahr geringfügig um 3% auf 98 Mrd. $ gesunken .;ADJD;sinken;24;Full|Psp;VVPP;17
2347124;NZZ_1995_04_15_a92_seg7_s3;Die mit Schaumstoffen , Seilen , Gurten und Sportartikeln ausserhalb des Baumarktes tätige Sparte Konsum- und Industrieprodukte konnte den Umsatz nur geringfügig steigern .;ADJD;steigern;23;Full|-2;VVINF;22
2354898;NZZ_1995_04_18_a71_seg6_s3;Der Yen gab nur geringfügig nach auf 83.55 Yen je Dollar .;ADJD;geben;3;Full|3|Sg|Past|Ind;VVFIN;5
2354910;NZZ_1995_04_18_a71_seg8_s9;Die Anpassungen zwischen den drei Reservewährungen hätten fundamentalen Charakter , so dass die gegenwärtige Situation durch fiskalische und wirtschaftliche Adjustierungen nur geringfügig korrigiert werde .;ADJD;korrigieren;23;Full|Psp;VVPP;22
2354946;NZZ_1995_04_18_a71_seg14_s11;Zuversicht ging unterdessen von Analysen aus , die zeigen , dass die amerikanischen Anleger entgegen ersten Befürchtungen nur geringfügig ihre Mittel in Lateinamerika reduziert haben .;ADJD;reduzieren;24;Full|Psp;VVPP;19
2355455;NZZ_1995_04_18_a91_seg7_s4;Der Verein erwarb die Lizenzen von den Originalverlagen und verkaufte die nur geringfügig abgewandelten Ausgaben an seine Mitglieder weiter .;ADJD;abgewandelt;14;Pos|Acc|Pl|Fem;ADJA;13
2378220;NZZ_1995_04_22_a81_seg5_s2;"( Reuter ) Die Erzeugerpreise gewerblicher Produkte in Westdeutschland sind im März gegenüber dem Vormonat nur geringfügig gestiegen ; wie das Statistische Bundesamt mitteilt , erhöhten sich die Preise um 1 ( Februar : 2 ) % im Vormonats- und damit um 8% im Jahresabstand .";ADJD;steigen;18;Full|Psp;VVPP;17
2387793;NZZ_1995_04_24_a119_seg5_s5;"Auch die Gemeinden wenden weitgehend die gleiche Praxis an ; mit einer Gesetzesänderung auf kantonaler Ebene würde ihr Spielraum jedoch geringfügig eingeschränkt .";ADJD;einschränken;22;Full|Psp;VVPP;21
2402595;NZZ_1995_04_26_a196_seg8_s8;Sie ist heute in einer Fülle von Habillements erhältlich , doch das Werk wurde nur geringfügig überarbeitet .;ADJD;überarbeiten;17;Full|Psp;VVPP;16
2416534;NZZ_1995_03_31_a104_seg4_s12;Die Bilanzsumme vergrösserte sich geringfügig um 6% auf 8 Mrd. Fr .;ADJD;vergrößern;3;Full|3|Sg|Past|Ind;VVFIN;5
2416578;NZZ_1995_03_31_a105_seg5_s14;Einen Rückgang des Wertberichtigungserfordernisses ergab sich vor allem beim ausländischen Kreditgeschäft , wobei freilich der Vorsorgebedarf für Länderrisiken geringfügig zugenommen hat .;ADJD;zunehmen;20;Full|Psp;VVPP;19
2416579;NZZ_1995_03_31_a105_seg5_s15;Im Inlandskreditgeschäft , das weiterhin durch namhafte Insolvenzen gekennzeichnet war , lagen die Vorsorgedotierungen indessen nur geringfügig unter denen des Vorjahres .;ADJD;liegen;12;Full|3|Pl|Past|Ind;VVFIN;17
2416859;NZZ_1995_03_31_a121_seg8_s8;In diese Richtung scheint am Kapitalmarkt bereits der Kursverlauf des Conf-Futures zu deuten , der nach einem sehr volatilen Geschäft im Tagesvergleich schliesslich nur geringfügig zuzulegen vermochte .;ADJD;zulegen;26;Full|zu;VVIZU;25
2420704;NZZ_1995_03_31_a227_seg22_s24;Die schwarze Stellung wäre dann nur geringfügig schlechter .;ADJD;schlecht;8;Comp;ADJD;7
2433039;NZZ_1995_08_04_a68_seg6_s4;Der « starke » Schweizerfranken führte in beiden Richtungen des Aussenhandels zu einem Rückgang der Güterpreise , der bei den ausgeführten Waren etwas markanter ausfiel als bei den Importgütern , so dass sich die Terms of trade geringfügig veränderten .;ADJD;verändern;39;Full|3|Pl|Past|Ind;VVFIN;38
2433808;NZZ_1995_08_04_a98_seg3_s10;Mit geringfügig scheinenden Verschiebungen ( oft nur eines einzigen Buchstabens ) entsteht ein Höchstmass an Überraschung .;ADJD;scheinend;3;Pos|Dat|Pl|Fem;ADJA;2
2442500;NZZ_1995_08_05_a126_seg2_s30;Der bei den kantonalen Wahlen vom April nur geringfügig angewachsene Wähleranteil des Landesrings jedenfalls reicht bei weitem nicht aus , um der Migros-Direktorin den Ständeratssitz zu sichern .;ADJD;angewachsen;10;Pos|Nom|Sg|Masc;ADJA;9
2442535;NZZ_1995_08_05_a129_seg3_s3;Obwohl im Jahre 1994 mit 440 neuen Miet- und Eigentumswohnungen wesentlich mehr Wohneinheiten als in den Vorjahren auf den Markt gekommen sind , hat sich der Leerwohnungsbestand nur geringfügig vergrössert , wie das Stadtplanungsamt mitteilt .;ADJD;vergrößern;30;Full|Psp;VVPP;29
2445639;NZZ_1995_08_07_a60_seg3_s5;Im Sektor Vorprodukte , der bereits früh in der Aufschwungphase expandiert hatte , lag die Kapazitätsauslastung gemäss der Umfrage mit 6% allerdings nur geringfügig über dem März-Wert ( 3% ) .;ADJD;über;25;über;APPR;24
2445645;NZZ_1995_08_07_a60_seg3_s11;Bei den Gebrauchsgütern hingegen ist die Kapazität im Juni etwas weniger stark ausgenützt worden als im Frühjahr ( 7% nach 1% ) , und die geringfügig auf 2 Monate erhöhte Reichweite der Auftragsbestände wird als unbefriedigend eingestuft .;ADJD;erhöht;30;Pos|Nom|Sg|Fem;VVFIN;26
2450948;NZZ_1995_08_08_a43_seg3_s4;Der europäische Kaltlufttropfen hat sich geringfügig ostwärts verschoben .;ADJD;verschieben;8;Full|Psp;VVPP;6
2459552;NZZ_1995_08_09_a150_seg2_s21;Lage und Verlauf der Sulci sind in der rechten und der linken Hälfte des Gehirns geringfügig verschieden , ein Unterschied , der wiederum von Mensch zu Mensch verschieden stark ausgeprägt sein kann .;ADJD;verscheiden;17;Full|Psp;VVPP;16
2460899;NZZ_1995_08_10_a70_seg4_s1;Die Deutsche Bundesbank hat den sogenannten dritten Leitzins , den Satz für Wertpapierpensionsgeschäfte , geringfügig auf 45% gesenkt .;ADJD;haben;4;Haben|3|Sg|Pres|Ind;VAFIN;15
2490671;NZZ_1995_08_16_a61_seg3_s2;Washington , 15. August Die Industrieproduktion der USA ist nach Angaben des Federal Reserve ( Fed ) im Juli zum erstenmal seit Januar wieder gestiegen , wenn auch nur geringfügig , um saisonbereinigt 1% .;ADJD;steigen;25;Full|Psp;VVPP;30
2492936;NZZ_1995_08_16_a107_seg5_s8;je Quadratmeter gehandelt , während bei Bauland für Geschäfts- und Wohnzwecke der mittlere Preis sich nur geringfügig erhöhte , nämlich um 10 Fr .;ADJD;erhöhen;18;Full|3|Sg|Past|Ind;VVFIN;17
2508709;NZZ_1995_08_19_a75_seg3_s7;Branchenführer Abitibi-Price ' s Produktionsausstoss ist nur noch geringfügig grösser .;ADJD;groß;10;Comp;ADJD;9
2512240;NZZ_1995_08_19_a151_seg3_s24;Das eingespielte und ohne Stars erfolgreiche Team wurde folglich nur geringfügig , mit finanziellem Minimalaufwand ergänzt .;ADJD;werden;8;Aux|3|Sg|Past|Ind;VAFIN;11
2521486;NZZ_1995_08_22_a40_seg5_s11;Die zehn übrigen , bezüglich Volkseinkommen im Mittelfeld liegenden Kantone verloren mit einem Anteilsrückgang von 9 auf 4 Prozent geringfügig an Gewicht .;ADJD;verlieren;11;Full|Psp;VVPP;20
2522307;NZZ_1995_08_22_a81_seg5_s5;Besonderes Gepräge hat dem Konzernabschluss die Entwicklung der Aufwandseite gegeben : Bei einem geringfügig höheren Personalaufwand haben die Geschäfts- und Bürokosten um 11% auf 989 Mio. Fr. abgenommen .;ADJD;hoch;15;Comp|Dat|Sg|Masc;ADJA;14
2527390;NZZ_1995_08_23_a85_seg3_s6;Für das gesamte Jahr wird deshalb ein Umsatzrückgang von 374 Mio. auf 350 Mio. Fr. erwartet , während der Reingewinn trotzdem nur geringfügig unter das Vorjahresniveau von 8 Mio. Fr. zu liegen kommen dürfte .;ADJD;unter;24;Unter;APPR;23
2533212;NZZ_1995_08_24_a108_seg3_s5;Und an den Aktienmärkten liessen die massgeblichen Kurse den DAX geringfügig steigen .;ADJD;steigen;12;Full|-2;VVINF;11
2533213;NZZ_1995_08_24_a108_seg3_s6;Alles in allem schien die Reduktion des Repo- Satzes durch die Buba die Stimmung der Marktteilnehmer kaum zu beeinflussen , da diese Bewegung die Erwartungen der meisten Beobachter allenfalls geringfügig übertroffen hat und die Verringerung eines « echten » Leitzinses bei den Anlegern als wichtigere geldpolitische Massnahme gilt .;ADJD;übertreffen;31;Full|Psp;VVPP;30
2538063;NZZ_1995_08_25_a67_seg7_s1;In der Tat hat sich die Indikatorgeldmenge M3 im Juli wieder geringfügig zurückgebildet , nachdem sie im Juni Anzeichen einer Expansion gezeigt hatte .;ADJD;zurückbilden;13;Full|Psp;VVPP;12
2538064;NZZ_1995_08_25_a67_seg7_s2;Seit dem Schlussquartal 1994 , welches für die diesjährige Geldmengenexpansion als Bezugspunkt gilt , hat sich die Geldmenge weitaus weniger zügig entwickelt , als sich die Bundesbank-Führung zum Ziel gesetzt hat : Für das laufende Jahr gilt eine Wachstumsrate von 4% bis 6% als Expansionsziel , in Wirklichkeit ist das M3-Aggregat zwischen dem Schlussquartal 1994 und Juli geringfügig geschrumpft .;ADJD;schrumpfen;59;Full|Psp;VVPP;58
2550514;NZZ_1995_08_26_a199_seg4_s16;Allenfalls ihr geringfügig rauherer Akzent hebt sie von den Bewohnern des Midi ab .;ADJD;rauh;4;Comp|Nom|Sg|Masc;ADJA;3
2568045;NZZ_1995_08_30_a168_seg6_s10;Während der Phase der Erkundung von Jupiter wird Galileo wiederholt an den grossen Monden des Planeten vorbeifliegen , wobei seine Umlaufbahn von deren Schwerefeldern jedesmal geringfügig geändert wird .;ADJD;ändern;27;Full|Psp;VVPP;26
2576570;NZZ_1995_12_01_a96_seg4_s19;Die gesamte Jahresdividende ist geringfügig auf 0 p gestiegen .;ADJD;gestiegen;9;Pos;VVPP;5
2583823;NZZ_1995_12_02_a73_seg2_s4;Walesa hatte bemängelt , die Neuregelung würde den Mittelstand erheblich belasten , während gleichzeitig die niedrigsten Einkommen nur geringfügig entlastet würden .;ADJD;entlasten;20;Full|Psp;VVPP;19
2584172;NZZ_1995_12_02_a90_seg2_s13;Mit 9 Mio. £ fiel im weiteren der Anteil an den Betriebsverlusten aus den Medienbeteiligungen geringfügig tiefer als in der Vergleichsperiode 1994 aus .;ADJD;tief;17;Comp;ADJD;16
2601234;NZZ_1995_12_05_a153_seg3_s2;Das von der Stadt Winterthur und den beiden Firmen Sulzer und Rieter auf dem Sulzer- Areal geplante Ausbildungszentrum für Lehrlinge der städtischen Metallarbeiterschule Winterthur ( MSW ) wird geringfügig verkleinert .;ADJD;verkleinern;30;Full|Psp;VVPP;29
2640675;NZZ_1995_12_12_a71_seg8_s4;Der Treibstoffkonsum des Verkehrssektors hingegen wird gemäss der Prognose in zehn Jahren um fast einen Fünftel über dem Wert von 1992 liegen , um erst anschliessend geringfügig nachzugeben .;ADJD;nachgeben;28;Full|zu;VVIZU;27
2645758;NZZ_1995_12_13_a45_seg7_s2;Nach der Aktenlage schien die Rolle des P. im Tatablauf zwar geringfügig und wenig geeignet , die Urteilsfällung zu verändern .;ADJD;und;13;Coord|-2;KON;12
2659807;NZZ_1995_12_15_a74_seg3_s8;Billiger waren auch Bekleidung und Transportkosten , während die Ausgaben fürs Wohnen nur noch geringfügig stiegen .;ADJD;steigen;16;Full|3|Pl|Past|Ind;VVFIN;15
2667226;NZZ_1995_12_16_a87_seg3_s1;Trotz der konjunkturellen Belebung Italiens erwarten die Banken für dieses Jahr nur geringfügig bessere Resultate als im Krisenjahr 1994 .;ADJD;gut;14;Comp|Acc|Pl|Neut;ADJA;13
2680393;NZZ_1995_12_19_a31_seg4_s6;Gemäss den Auswertungen des Bundesamtes für Statistik hat sich an den Grundgesetzen der Frauenvertretung nämlich bei den letzten Wahlen trotz vermehrten Anstrengungen der Frauen schweizweit nur geringfügig etwas geändert .;ADJD;ändern;29;Full|Psp;VVPP;27
2681912;NZZ_1995_12_19_a94_seg3_s2;Am Devisenmarkt hat es laut den Aussagen der zuständigen Stelle der Nationalbank noch am Freitag und geringfügig auch am Montag etwas Bewegung gegeben , auf die man vorbereitet gewesen sei .;ADJD;an;19;Dat|Sg|Masc;APPRART;17
2684637;NZZ_1995_12_19_a156_seg41_s21;Das ist geringfügig mehr , als der Kanton einspart durch den Systemwechsel bzw. den Entscheid , nur 50 Prozent der möglichen Bundesbeiträge auszuschöpfen .;ADJD;sein;2;Sein|3|Sg|Pres|Ind;VAFIN;3
2685405;NZZ_1995_12_19_a179_seg4_s6;Von den Dimensionen her weicht der Lancia Y nur geringfügig vom Fiat Punto ab .;ADJD;weichen;5;Full|3|Sg|Pres|Ind;VVIMP;10
2690262;NZZ_1995_12_20_a157_seg4_s14;60 Mio. Fr. sind nicht geringfügig , auch nicht 30 Mio. Fr. , um die sich der Voranschlag verschlechtern würde .;ADJD;sein;4;Sein|3|Pl|Pres|Ind;VAFIN;6
2706359;NZZ_1995_12_23_a87_seg5_s2;Diese Lohndifferenz verkleinert sich laut dem BFS auch innerhalb gleicher Ausbildungsniveaus nur geringfügig .;ADJD;verkleinern;3;Full|3|Sg|Pres|Ind;VVFIN;13
2720959;NZZ_1995_12_28_a59_seg8_s8;Nach einem milden , aber sehr schneereichen Winter und einem sehr heissen , aber kurzen Sommer hat die Gletschermasse geringfügig zugenommen .;ADJD;zunehmen;21;Full|Psp;VVPP;20
2723895;NZZ_1995_12_28_a133_seg5_s12;Obwohl in der letzten Saison 5 Millionen Franken Gewinn ausgewiesen wurden , ist das Budget nur geringfügig auf 20 Millionen , das Sozialkapital jedoch um 100 Prozent auf über 8 Millionen erhöht worden .;ADJD;werden;33;Aux|Psp;VAPP;17
2733358;NZZ_1995_11_30_a100_seg5_s2;Im Laufe des Tages fiel das Pfund Sterling gegenüber den meisten Währungen , und der handelsgewichtete Sterling-Index touchierte kurzfristig den bisher geltenden Tiefstand von 2 Punkten , bevor er sich geringfügig erholte und bei 4 Punkten ( 7 Punkte ) schloss .;ADJD;erholen;32;Full|3|Sg|Past|Ind;VVFIN;31
2743055;NZZ_1995_02_02_a48_seg5_s5;Dazu wurde festgehalten , es entspreche « durchaus der allgemeinen Lebenserfahrung , dass eine Auffahrkollision , die jedenfalls nicht als bloss geringfügig bezeichnet werden kann , bei den Insassen der darin verwickelten Fahrzeuge zu Gesundheitsschädigungen von der Art , wie sie die Klägerin erlitten hat , führen kann » .;ADJD;bezeichnen;23;Full|Psp;VVPP;22
2743925;NZZ_1995_02_02_a87_seg3_s1;Gy. Bonn , 1. Februar In Westdeutschlands Industrie hat sich die Tourenzahl im Dezember deutlich erhöht , nachdem der Ausstoss im November nur geringfügig gesteigert worden war .;ADJD;steigern;25;Full|Psp;VVPP;24
2770099;NZZ_1995_02_07_a89_seg6_s3;In Deutschland stieg der Absatz geringfügig um 8% auf 940 000 Fahrzeuge , in Westeuropa legten die Auslieferungen um 3% auf 05 Mio. Stück zu .;ADJD;steigen;3;Full|3|Sg|Past|Ind;VVFIN;6
2772632;NZZ_1995_02_08_a29_seg10_s4;Der Bau des Lötschberg- Astes vor demjenigen am Gotthard wäre laut Studie geringfügig weniger wirtschaftlich als das umgekehrte Szenario .;ADJD;sein;10;Sein|3|Sg|Past|Subj;VAFIN;13
2772647;NZZ_1995_02_08_a29_seg12_s11;Für Friedli zeigt die Studie Coopers & Lybrand deutlich , dass die Rückstellung einer Achse unter den derzeitigen verkehrspolitischen Bedingungen die betriebswirtschaftliche Rentabilität der Neat nur geringfügig verbessere .;ADJD;verbessern;28;Full|3|Sg|Pres|Subj;VVFIN;27
2775877;NZZ_1995_02_08_a168_seg4_s14;Die Temperatur des in den Rohrschlangen zirkulierenden Wassers unterscheidet sich nur geringfügig von der Raumtemperatur .;ADJD;unterscheiden;9;Full|3|Sg|Pres|Ind;VVFIN;12
2776673;NZZ_1995_02_09_a19_seg6_s1;Der äussere Anlass für die Beendigung der Ampelkoalition in der Hansestadt schien eher geringfügig .;ADJD;scheinen;12;Full|3|Sg|Past|Ind;VVFIN;14
2783700;NZZ_1995_02_10_a83_seg3_s15;Eine Verbesserung der Lage machte sich in den Jahren 1990 bis 1993 bemerkbar , aber sie war geringfügig .;ADJD;sein;17;Sein|3|Sg|Past|Ind;VAFIN;18
2789077;NZZ_1995_02_11_a25_seg7_s1;In London werden die Differenzen als geringfügig und vorübergehend hingestellt .;ADJD;und;8;Coord|-2;KON;7
2809398;NZZ_1995_02_15_a82_seg7_s1;Im Geschäftsbereich Erdölexploration und -förderung ( « Upstream » ) ist der Betriebsgewinn zu Wiederbeschaffungskosten trotz einem Rückgang des Erdölpreises nur geringfügig auf 88 Mrd. £ zurückgefallen .;ADJD;zurückfallen|zurückgefallen;27;Full|Psp;VVPP;22
2814572;NZZ_1995_02_16_a80_seg3_s6;Allerdings stieg der Auslastungsgrad der Industrie nochmals geringfügig von 4% auf 5% , womit der höchste Stand seit Oktober 1979 ( 8% ) erreicht wurde .;ADJD;steigen;2;Full|3|Sg|Past|Ind;VVFIN;8
2814580;NZZ_1995_02_16_a80_seg5_s7;Die Kapazitätsauslastung im Verarbeitungsbereich stieg geringfügig um einen Zehntelpunkt auf 1% .;ADJD;steigen;5;Full|3|Sg|Past|Ind;VVFIN;6
2820114;NZZ_1995_02_17_a84_seg5_s7;Wie das BFS in seiner Pressemitteilung weiter ausführt , dürfte der Produzenten- und Importpreisindex durch die auf Januar erfolgte Ablösung der Warenumsatzsteuer durch die Mehrwertsteuer nur geringfügig beeinflusst werden , da die Indizes die Preisentwicklung exklusive allfälliger indirekter Steuern messen .;ADJD;beeinflussen;28;Full|Psp;VVPP;27
2830366;NZZ_1995_02_18_a152_seg5_s1;cer. In nur geringfügig voneinander abweichenden Variationen haben sämtliche wichtigen englischen Tageszeitungen in ihren Dienstag- oder Mittwochausgaben über die Lettenräumung berichtet .;ADJD;abweichend;6;Pos|Nom|Pl|Fem;ADJA;4
2839697;NZZ_1995_02_21_a35_seg3_s3;Im Vergleich zum Ergebnis der ersten Lesung - es unterlag im Sommer und Herbst 1994 der sogenannten Volksdiskussion , einem allgemein zugänglichen Vernehmlassungsverfahren - änderte das Parlament den Text nur noch geringfügig .;ADJD;ändern;25;Full|3|Sg|Past|Ind;VVFIN;32
2848452;NZZ_1995_02_22_a146_seg7_s6;Anders als die Kantonalbank , die zwar ebenfalls keine Steuern zahlt , aber dem Staat immerhin einen ( allerdings vom Regierungsrat als zu geringfügig bezeichneten ) Gewinnanteil abliefert , erhält der Staat auch unter diesem Titel von der GVZ nichts .;ADJD;Regierungsrat;21;Reg|Dat|Sg|Masc;NN;24
2857435;NZZ_1995_02_24_a115_seg4_s2;Die auf den Gebieten Kosmetik , Waschmittel und Spezialchemie tätige Gruppe der Henkel KGaA ( Düsseldorf ) hat im vergangenen Geschäftsjahr den Umsatz geringfügig gesteigert und dabei einen Fünftel mehr Gewinn erwirtschaftet als im Vorjahr ( vgl. Kasten ) .;ADJD;steigern;25;Full|Psp;VVPP;24
2870844;NZZ_1995_02_27_a45_seg3_s4;Die vorübergehend geringfügig angestiegenen Temperaturen sind wieder zurückgegangen .;ADJD;angestiegen;4;Pos|Nom|Pl|Fem;ADJA;3
2871636;NZZ_1995_02_27_a88_seg13_s17;Die Bedeutung von Malcolms omnipräsentem « X » hat sich nur geringfügig verschoben - es überdauert die Jahrzehnte als universales Kürzel für die Schwierigkeiten , zu sich selbst zu kommen , solange die Hautfarbe eine Rolle spielt .;ADJD;verschieben;13;Full|Psp;VVPP;12
2880740;NZZ_1995_01_31_a192_seg12_s6;Laut Marktbeobachtern entsprechen die Charakteristiken dieser Sondervermögen jenen der Hypotheken-Portfolios , was auch ein Vergleich der ausgewiesenen Risiken bestätigt : Für Immobilienfonds errechnet sich ein Risiko von rund 10% , während sich die entsprechenden Kennzahlen bei den Immobilien-Sondervermögen auf 2% bis 7% stellen und damit jene der Sondervermögen Hypotheken ( 2% bis 7% ) nur geringfügig übertreffen .;ADJD;Sondervermögen;48;Reg|Gen|Pl|Neut;NN;56
2880744;NZZ_1995_01_31_a192_seg14_s2;Da der Marktanteil der Anlagestiftungen am Gesamtvermögen der zweiten Säule nur geringfügig stieg , deutet einiges darauf hin , dass die Konkurrenz um die Gunst der Pensionskassen 1994 tendenziell zugenommen hat , was zu verstärkten Werbeanstrengungen führte .;ADJD;steigen;13;Full|3|Sg|Past|Ind;VVFIN;12
2883252;NZZ_1995_01_03_a70_seg5_s1;"Der Goldpreis schwankte im Jahr 1994 nur geringfügig und vermochte die 400-$-Marke nicht zu durchstossen ; etliche Anleger verabschiedeten sich vom Markt .";ADJD;schwanken;3;Full|3|Sg|Past|Ind;VVFIN;8
2902814;NZZ_1995_01_07_a59_seg14_s1;Die gegenüber dem Vorjahr geringfügig kühlere Witterung liess den Schwefeldioxid-Gehalt ( SO 2 ) in der Stadt um 1 Prozent ansteigen , während die Stickstoffdioxid-Konzentration ( NO 2 ) um 14 Prozent zunahm .;ADJD;kühl;6;Comp|Nom|Sg|Fem;ADJA;5
2903022;NZZ_1995_01_07_a78_seg2_s11;Der durchschnittliche Stundenverdienst aller Erwerbstätigen nahm nach einem leichten Rückgang im Vormonat wieder geringfügig um 3 Cent auf $ 11.26 zu .;ADJD;zu;21;Verb;PTKVZ;14
2903718;NZZ_1995_01_07_a111_seg2_s9;"In Montreal , dem zweitgrössten Börsenplatz , fiel der ME-Market-Portfolio-Index nur geringfügig um 8% auf 79 Punkte ; weniger erfreulich entwickelte sich der VSE-Composite- Index in Vancouver , der um 9% auf 40 Punkte nachgab .";ADJD;fallen;8;Full|3|Sg|Past|Ind;VVFIN;12
2920061;NZZ_1995_01_11_a69_seg4_s3;"Selbst wenn berücksichtigt wird , dass die Zunahme weitgehend dem typischen Saisonmuster zuzuschreiben ist , hat sich das Ungleichgewicht an den deutschen Arbeitsmärkten im Berichtsmonat doch geringfügig verstärkt ; so weisen im westlichen Landesteil etwa auch die saisonbereinigten Zahlen ( +1000 Erwerbslose ) darauf hin , dass die Arbeitslosigkeit im Dezember wieder leicht angezogen hat .";ADJD;verstärken;28;Full|Psp;VVPP;27
2920510;NZZ_1995_01_11_a85_seg11_s4;Für die Zukunft kann davon ausgegangen werden , dass die Überwälzung der Teuerung geringfügig kleiner sein wird als in der Vergangenheit , nämlich 90% der Inflationsrate .;ADJD;klein;15;Comp;ADJD;14
2925646;NZZ_1995_01_12_a76_seg4_s6;Bloss geringfügig gestiegene Anteile verzeichnete man im Detailhandel ( Zunahme um 9 Prozentpunkte auf 4% ) und im Industriebereich ( neu 5% gegenüber 3% im Vorjahr ) .;ADJD;gestiegen;3;Pos|Acc|Pl|Masc;ADJA;2
2930946;NZZ_1995_01_13_a82_seg7_s1;Bonn , 12. Jan. Gy. Der Erzeugerpreisindex für ganz Deutschland , dessen Basis von 100 sich auf den Beginn des Jahres 1991 bezieht , steig im vergangenen Oktober geringfügig auf 5 Zähler , auf einen Wert also , der um 2% über der September-Marke lag .;ADJD;auf;34;Auf;APPR;29
2953544;NZZ_1995_01_17_a161_seg4_s7;Wie Ernst Bieri darlegt , wollte der Urheber der christlichen Zeitrechnung , der Mönch Dionysius Exiguus ( er bezeichnete sich in seiner Demut selbst als exiguus = unbedeutend , geringfügig ) , das Jahr 1 mit der Menschwerdung Christi beginnen , anno incarnationis .;ADJD;unbedeutend;28;Pos;ADJD;30
2960606;NZZ_1995_01_19_a75_seg3_s2;Gemäss revidierten Zahlen ist im dritten Quartal das Bruttoinlandprodukt um 8% gestiegen , was im Jahresvergleich ein Wachstum von 1% - nur geringfügig unter den ersten Schätzungen von 2% - ergibt .;ADJD;unter;24;Unter;APPR;23
2966696;NZZ_1995_01_20_a119_seg3_s5;So weit der nicht gerade neue Plot des Romans , der in geringfügig veränderten Variationen Ausgangspunkt für eine ganze Generation österreichischer Autoren gewesen ist , die sich ihren Ekel vor der Ideologie des Wiederaufbaus und der stillschweigenden « Vergangenheitsbewältigung » nach 1945 von der Seele geschrieben haben .;ADJD;verändert;14;Pos|Dat|Pl|Fem;ADJA;13
2978118;NZZ_1995_01_21_a194_seg15_s4;Sie gelang , was auch Fachleute kaum für möglich gehalten hätten , in einer Wohnung , die nur geringfügig verändert wurde und so eingerichtet ist , dass sich jedermann darin wohl fühlen könnte .;ADJD;verändern;20;Full|Psp;VVPP;19
2979492;NZZ_1995_01_23_a36_seg7_s1;Die Konvention erweiterte die materielle Spannweite der Freiheitsrechte hingegen nur geringfügig .;ADJD;erweitern;3;Full|3|Sg|Past|Ind;VVFIN;11
2985942;NZZ_1995_01_24_a71_seg7_s5;Auf Grund der Frankenstärke lagen die Preise für Einfuhren stark unter dem Vorjahresniveau ( 8% ) , was bei gleichzeitig um 7% geringfügig tieferen Exportpreisen zu einer weiteren Verbesserung des Austauschverhältnisses im Handel ( Terms of trade ) führte .;ADJD;tief;24;Comp|Dat|Pl|Masc;ADJA;23
2986376;NZZ_1995_01_24_a97_seg2_s2;Doch zum Schluss stellte sich der Dow Jones Industrial nach einem Rally auf 41 Punkte , womit er im Vergleich zum Vortag nur geringfügig , nämlich um 05% oder 02 Punkte , tiefer notierte .;ADJD;Vergleich;20;Reg|Dat|Sg|Masc;NN;24
2989022;NZZ_1995_01_24_a147_seg2_s9;Geprägt von der auf Fleiss und Organisation basierenden « Porto-Schule » , formte der junge Trainer eine Equipe , die in der zweiten Liga überlegen auftrumpfte und , obwohl nur geringfügig verändert , auch auf höherem Niveau reüssiert .;ADJD;verändern;32;Full|Psp;VVPP;31
