;ID-NZZ;sentence;Funktion-Hit;Head;ID-Head;Meta-Kopf;Function-Head;ID-Token
1599545;NZZ_1994_05_18_a180_seg7_s11;Der Antrieb ist eine klassische Aufgabe des Maschinenbaus , seine Konstruktion erfolgt auf Grund der anerkannten und wissenschaftlich wohlfundierten Regeln der Mechanik .;ADJD;--;19;Pos|Gen|Pl|Fem;ADJA;18
1607688;NZZ_1994_05_20_a134_seg3_s14;"Aber auch Seltsames ist zu sehen , so die amerikanischen « Fitter Families » , die in den zwanziger Jahren wie wohlgeratene Schweine oder Kürbisse prämiert wurden , oder Habseligkeiten des kultisch verehrten Lyssenko , etwa ein Stück Eichenwurzel , das dieser ständig bei sich trug ; ebenso Schreckliches wie Akten und Aufnahmen von Euthanasieopfern und ( in Photos dokumentierte ) « Arbeiten » der 1936 beim Reichsgesundheitsamt eingerichteten « Erbwissenschaftlichen Forschungsstelle » , die Vermessungen an « Zigeunern » vornahm , womit deren spätere Ermordung scheinbar wissenschaftlich verbrämt wurde .";ADJD;verbrämen;89;Full|Psp;VVPP;88
1611961;NZZ_1994_05_21_a25_seg10_s3;Er sieht in ihr auch die Rückkehr zu den Wurzeln einer ursprünglich lustbetonten Gesellschaft , für welche das Kamasutra nur ein Beispiel unter vielen ist : « Das alte Indien war sowohl sinnlich wie wissenschaftlich , sowohl spirituell wie zotig . »;ADJD;sowohl;37;Coord|-2;KON;35
1613231;NZZ_1994_05_21_a87_seg2_s3;Im weiteren billigte die Landesregierung die ihr von den PTT-Betrieben beantragten Taxerhöhungen von durchschnittlich 3 Prozent bei der Paketpost , verabschiedete eine Verordnung zur Einführung einer neuen , weitgehend fälschungssicheren Identitätskarte und beschloss , die Folgen des Neins zum EWR-Beitritt wissenschaftlich untersuchen zu lassen .;ADJD;untersuchen;42;Full|-2;VVINF;41
1626698;NZZ_1994_05_25_a87_seg3_s2;« Technologiefolgenabschätzung » nennt sich der Versuch , Nebenwirkungen wissenschaftlich entwickelter Produkte und Verfahren früh zu erfassen und , soweit sie gefährlich sind , zu vermeiden .;ADJD;entwickelt;11;Pos|Gen|Pl|Neut;ADJA;10
1631946;NZZ_1994_05_26_a99_seg3_s8;Dass inhaltsreiche und wissenschaftlich fundierte Artikel auch von ausseruniversitären Personen verfasst werden können , belegt der aus Winterthur stammende Kantonspolizeibeamte Franz Gut mit seinem Aufsatz « Der Leumund und seine rechtliche Bedeutung » .;ADJD;und;3;Coord|-2;KON;4
1632662;NZZ_1994_05_26_a138_seg5_s4;"Martine Koelliker von der Denkmalpflege hat die Restaurierung wissenschaftlich begleitet ; sie spricht von einem Grenzfall dessen , was in diesem Bereich machbar - und sinnvoll - sei .";ADJD;begleiten;10;Full|Psp;VVPP;9
1650103;NZZ_1994_05_30_a65_seg2_s3;Das Auswahlverfahren der Nagra sei wissenschaftlich nicht nachvollziehbar , heisst es in einer SES-Resolution .;ADJD;sein;5;Sein|3|Sg|Pres|Subj;VAFIN;6
1650455;NZZ_1994_05_30_a79_seg6_s25;Connes interessantes Ouvre , das die Schau ohne Katalog erstmals zusammenhängend ausbreitet , verdiente es , wissenschaftlich aufgearbeitet zu werden .;ADJD;aufarbeiten;18;Full|Psp;VVPP;17
1666812;NZZ_1994_03_03_a128_seg5_s1;rz. Im Rahmen der vom Bundesamt für Gesundheitswesen ( BAG ) bewilligten Versuche mit einer ärztlich kontrollierten und wissenschaftlich begleiteten Drogenabgabe wurden der privaten Zürcher Arbeitsgemeinschaft für risikoarmen Umgang mit Drogen ( Arud ) drei Projektgruppen mit je 50 Drogenabhängigen zugesprochen .;ADJD;und;18;Coord|-2;KON;19
1666838;NZZ_1994_03_03_a128_seg9_s9;Die körperlichen Folgeerscheinungen und mögliche Komplikationen von intravenösem Methadonkonsum seien allerdings auch dort bisher kaum wissenschaftlich untersucht worden , erklärte Seidenberg .;ADJD;untersuchen;17;Full|Psp;VVPP;16
1671211;NZZ_1994_03_04_a103_seg8_s6;Er dauert bis Ende 1994 und wird vom Basler Institut für Sozial- und Präventivmedizin wissenschaftlich begleitet .;ADJD;begleiten;16;Full|Psp;VVPP;15
1679891;NZZ_1994_03_05_a144_seg23_s1;Nicht kausal , wohl aber paradigmatisch besitzt diese Herleitung des Judenhasses eine überraschende Parallele : In Sigmund Freuds ebenfalls 1939 erschienenem einzigen Exilwerk , « Der Mann Moses und die monotheistische Religion » , tritt die - wissenschaftlich inzwischen längst verworfene - These phylogenetischer Latenz eines Mythos auf .;ADJD;verworfen;41;Pos|Acc|Sg|Fem;ADJA;38
1680816;NZZ_1994_03_05_a174_seg5_s18;Auswüchse gibt es überall , wo sich Menschen engagieren , aber sind Betrunkene ein hinreichendes Kriterium , den Rebbau und die Weinkultur nicht auch wissenschaftlich zu fördern ?;ADJD;fördern;27;Full|-2;VVINF;25
1697230;NZZ_1994_03_09_a88_seg7_s9;Weitherum bekannt sein dürfte die wissenschaftlich belegte Erkenntnis , dass die Erziehung eines Menschen vor allem eines verlangt : Zuwendung und Liebe .;ADJD;belegt;7;Pos|Nom|Sg|Fem;ADJA;6
1703445;NZZ_1994_03_10_a102_seg6_s3;Was der Gelehrte beim Betrachten dieser wohl eher schönen als wissenschaftlich folgenreichen Entdeckung empfindet , ist nicht nur « Vergnügen » , sondern - wie ein lautloser Jubelruf stehen die Wörter da - « Glück , Glück » .;ADJD;folgenreich;12;Pos|Gen|Sg|Fem;ADJA;11
1721509;NZZ_1994_03_12_a219_seg5_s9;Prinzhorn hatte darin anhand von zehn Beispielen mit Lebensbeschreibung und Werkabbildungen seine in zweijähriger Arbeit aufgebaute Sammlung mit 5000 Exponaten wissenschaftlich ausgewertet .;ADJD;auswerten;22;Full|Psp;VVPP;21
1723411;NZZ_1994_03_14_a77_seg8_s13;1964 , da war Dürrenmatt gerade 43 , hatte mir Walter Muschg eine Dissertation über Dürrenmatt und Wedekind vorgeschlagen , unter dem wissenschaftlich etwas fragwürdigen Gesichtspunkt des « schwarzen Humors » .;ADJD;fragwürdig;25;Pos|Dat|Sg|Masc;ADJA;23
1742431;NZZ_1994_03_17_a116_seg3_s14;Nur so kann , wie Kotte erläuterte , eine Theatergeschichte der Schweiz wissenschaftlich seriös erarbeitet werden .;ADJD;erarbeiten;15;Full|Psp;VVPP;13
1753656;NZZ_1994_03_19_a78_seg4_s13;Sie geben scheinbar ungern die Vorstellung auf , dass eine kurze Freiheitsstrafe von wenigen Wochen etwas nütze , obwohl deren Wirkung wissenschaftlich mehr als fraglich ist .;ADJD;mehren;23;Indef|Attr|-3|*4|*5|*6;ADV;22
1759959;NZZ_1994_03_21_a14_seg6_s11;So gehen die Wissenschafter davon aus , dass sich eine tatsächliche Veränderung als Folge der Treibhausgasemission wissenschaftlich schlüssig kaum vor Ende dieses Jahrzehnts überhaupt nachweisen lässt , anderseits die heutigen Emissionen in Jahrzehnten zu gefährlichen Klimaänderungen führen können , die sich dannzumal nicht mehr rückgängig machen lassen .;ADJD;schlüssig;18;Pos;ADJD;17
1761347;NZZ_1994_03_21_a84_seg6_s4;Jedenfalls bestand er 1839 in Lausanne die Prüfung als Apothekergehilfe und wirkte dann in Vevey bei einem wissenschaftlich qualifizierten Apotheker und Schüler des grossen Chemikers Justus von Liebig .;ADJD;qualifiziert;19;Pos|Dat|Sg|Masc;ADJA;18
1761414;NZZ_1994_03_21_a86_seg3_s18;Da die Wuppertaler Forschungsstelle für Prager deutsche Literatur die Edition wissenschaftlich betreut und eine Gesamtausgabe der Briefe Kafkas vorbereitet , über deren Beschaffenheit sie demnach informiert sein müsste , ist es schwer verständlich , warum dem Leser vorenthalten wird , dass der fragliche Brief an den Wiener Schriftsteller Fritz Lampl gerichtet wurde und sich in der Handschriftensammlung der Österreichischen Nationalbibliothek in Wien im Original erhalten hat .;ADJD;betreuen;12;Full|Psp;VVPP;11
1777971;NZZ_1994_03_24_a125_seg3_s17;Doch Buvard denkt nicht daran , die Welt wissenschaftlich zu erforschen .;ADJD;erforschen;11;Full|-2;VVINF;9
1778432;NZZ_1994_03_24_a152_seg4_s10;Daneben hat Bühlmann in den frühen fünfziger Jahren erste Erfahrungen mit der künstlichen Beatmung von Patienten mit Tetanus und Kinderlähmung wissenschaftlich ausgewertet .;ADJD;auswerten;22;Full|Psp;VVPP;21
1807444;NZZ_1994_03_30_a83_seg9_s9;Eine Ausdehnung des Begriffes « Boden » auf die gesamte Lockergesteinsdecke ist wissenschaftlich äusserst fragwürdig und schafft im übrigen keineswegs klarere Kompetenzverhältnisse bei der Behandlung durch die Verwaltung .;ADJD;fragwürdig;15;Pos;ADJD;13
1812270;NZZ_1994_11_01_a72_seg3_s3;In Basel hatten die Stimmberechtigten im vergangenen Juni grünes Licht für die wissenschaftlich begleiteten Versuche mit der staatlichen Drogenabgabe gegeben .;ADJD;begleitet;14;Pos|Acc|Pl|Masc;ADJA;13
1812662;NZZ_1994_11_01_a92_seg2_s1;Die gleich zu Beginn des Artikels ( NZZ Nr. 230 ) formulierte These « mehr CO 2 -Emission durch den Bau der Neat - kein Dienst an der Umwelt » beweist in repräsentativer Art und Weise , wie die Medien , und zwar generell die sich zum Thema äussernden , nicht fachkundigen Journalisten , eine sehr oft wissenschaftlich korrekte Zusammenfassung eines komplexen Sachverhaltes nicht wahrheitsgetreu wiedergeben .;ADJD;korrekt;59;Pos|Nom|Sg|Fem;ADJA;58
1817700;NZZ_1994_11_02_a90_seg15_s6;Zu diesem Zweck wurden - wissenschaftlich und pädagogisch mustergültige Flugblätter , Poster sowie eine 16seitige Aufklärungsschrift mit graphischen Darstellungen in verschiedenen Indiosprachen geschaffen und verteilt .;ADJD;und;7;Coord|-2;KON;6
1828751;NZZ_1994_11_04_a118_seg11_s5;Nach diesen Befunden , die die Autoren als wissenschaftlich erhärtet darstellen , weisen langjährige Tests für die Schwarzen in Amerika im Durchschnitt einen um 15 Punkte niedrigeren IQ als für die Weissen aus , während Ostasiaten einige Prozentpunkte ( die genaue Zahl ist gemäss Murray und Herrnstein nicht eindeutig geklärt ) über dem IQ-Durchschnitt der weissen Amerikaner liegen .;ADJD;erhärten;10;Full|Psp;VVPP;9
1841560;NZZ_1994_11_07_a87_seg3_s14;Voran geht eine Darstellung des denkbar scharfen Gegensatzes zwischen dem leichten , gewinnenden Umgang der Schriftstellerin mit ihren Stoffen und dem Glaubenssatz des Romanciers , « dass die grosse Kunst wissenschaftlich und unpersönlich ist » .;ADJD;und;32;Coord|-2;KON;31
1841565;NZZ_1994_11_07_a87_seg3_s19;"Er geht nicht vom Textvergleich aus , legt nicht - « wissenschaftlich und unpersönlich » - Strukturen der Sandschen , der Flaubertschen Prosa frei , mit einem so naheliegenden Resultat , dass sich der Aufwand wohl kaum gelohnt hätte ; er skizziert vielmehr die freundschaftlich-intime Beziehung zwischen den beiden Autoren , er weckt unser « stoffartiges » Interesse an ihrer Biographie .";ADJD;und;13;Coord|-2;KON;12
1847872;NZZ_1994_11_08_a125_seg4_s11;Diese Umstände erlaubten , wissenschaftlich abzuklären , wie sich die Heroinabgabe « auf dem Weg zur Drogenabstinenz » auswirke .;ADJD;abklären;6;Full|zu;VVIZU;5
1860797;NZZ_1994_11_10_a191_seg2_s38;Erstmals wissenschaftlich entdeckt wurde das Nidlenloch 1827 von Professor Franz Hugi , dem Erstbesteiger des Finsteraarhorns .;ADJD;entdecken;3;Full|Psp;VVPP;2
1862971;NZZ_1994_11_11_a111_seg3_s2;"Er ist Kardiologe und hat wissenschaftlich Bedeutendes geleistet ; so gelang es ihm als erstem , verstopfte Herzkranzarterien mittels Fibrinolyse wieder zu öffnen - heute eine Routinemassnahme bei Herzinfarkten .";ADJD;leisten;8;Full|Psp;VVPP;6
1887977;NZZ_1994_11_16_a118_seg6_s2;Um die vom Tourismus bedrohte Stätte zu bewahren und sie wissenschaftlich aufzubereiten , ist eine Nachbildung geschaffen worden , die zurzeit am Archäologischen Institut der Universität zu sehen ist .;ADJD;aufbereiten;12;Full|zu;VVIZU;11
1888615;NZZ_1994_11_16_a148_seg2_s11;Das Bewusstsein um die akute Bedrohung der wertvollen Stätte sowie der Wunsch , sie wissenschaftlich aufzuarbeiten , bewogen den Münchner Ägyptologen Wolfgang Wettengel , das Grab nach der Vorlage eigens aufgenommener Photographien nachzubilden .;ADJD;aufarbeiten;16;Full|zu;VVIZU;15
1892538;NZZ_1994_11_17_a87_seg4_s6;Der Begriff « wissenschaftlich » unterliegt dem Streit der Wissenschaften .;ADJD;unterliegen;6;Full|3|Sg|Pres|Ind;VVIMP;4
1892539;NZZ_1994_11_17_a87_seg4_s7;Jede Wissenschaft entwirft eine Theorie zu einem von ihr untersuchten Gegenstand und erhebt zu Recht den Anspruch , auf ihre Weise wissenschaftlich zu sein .;ADJD;sein;24;Sein|-2;VAINF;22
1906266;NZZ_1994_11_19_a135_seg6_s5;Es war selbstverständlich , dass Schriftsteller wissenschaftlich tätig waren und sogar selbst Forschung betrieben , dass sie Impulse gaben , Einsichten verbreiteten und Begriffe klärten .;ADJD;tätig;8;Pos;ADJD;7
1919400;NZZ_1994_11_22_a90_seg3_s4;"Bundesrätin Dreifuss hat kürzlich zu Recht darauf aufmerksam gemacht , dass « wissenschaftlich nachgewiesen » in einem modernen methodischen Verständnis kaum mehr etwas zu tun hat mit einem Beweis eines physiologischen Wirkungsmechanismus ; entscheidend ist , ob ein Patientennutzen dokumentiert werden kann .";ADJD;nachweisen;14;Full|Psp;VVPP;13
1919402;NZZ_1994_11_22_a90_seg3_s6;Als Allgemeinpraktiker und Akupunkteur und zugleich auch wissenschaftlich ausgewiesener Mitarbeiter von « pharma-kritik » und Anwärter auf die Professur für Komplementärmedizin an der Universität Bern steht mir die Bemerkung zu , dass viele Komplementärmediziner stark in einem überholten Grabendenken verhaftet sind und dadurch die sich anbahnenden einschneidenden Entwicklungen in der konventionellen medizinischen Forschungsmethodik übersehen .;ADJD;ausgewiesen;9;Pos|Nom|Sg|Masc;ADJA;8
1933856;NZZ_1994_11_24_a177_seg9_s6;Allerdings fehlen hierzu wissenschaftlich abgestützte Studien .;ADJD;fehlen;2;Full|3|Pl|Pres|Ind;VVFIN;4
1936465;NZZ_1994_11_25_a117_seg5_s5;Ganz toll wird es dann dort , wo der Bundesrat in seiner Kurzstellungnahme der Abstimmungsbroschüre Seite 8 folgendes sagt : « Im Gegensatz zum heutigen Recht muss eine Behandlungsmethode nicht mehr von der Schulmedizin wissenschaftlich anerkannt werden . »;ADJD;anerkennen;36;Full|Psp;VVPP;35
1945454;NZZ_1994_11_26_a175_seg2_s2;Dies ist der Brennpunkt , in dem das Schaffen der englischen Autorin Marina Warner bei aller Vielseitigkeit zusammenläuft , ob sie sich ihrem Thema nun wissenschaftlich oder imaginativ nähert .;ADJD;oder;27;Coord|-2;KON;26
1967414;NZZ_1994_10_01_a110_seg2_s6;Ammann habe das Schaffen Dietrichs in beispiellos hingebungsvoller und wissenschaftlich profilierter Arbeit begleitet , dargestellt und zugänglich gemacht .;ADJD;profiliert;11;Pos|Dat|Sg|Fem;ADJA;10
1976706;NZZ_1994_10_03_a144_seg4_s4;Der Karlsruher Physikprofessor Henning Genz hat sich wissenschaftlich auf Nichts spezialisiert .;ADJD;spezialisieren;11;Full|Psp;VVPP;8
1979279;NZZ_1994_10_04_a61_seg8_s6;Am Finanzierungsmodus der wissenschaftlich begleiteten Versuchsanordnung ändert sich nichts .;ADJD;begleitet;5;Pos|Gen|Sg|Fem;ADJA;4
1979577;NZZ_1994_10_04_a71_seg21_s1;Alles in allem darf der Schluss gezogen werden , dass die unglaubliche Karriere von Heroin als Hoffnungsträger der Nation weder medizinisch , wissenschaftlich , wirtschaftlich noch drogenspezifisch hinreichend gerechtfertigt ist , sondern politische Gründe hat .;ADJD;medizinisch;21;Pos;ADJD;23
1986914;NZZ_1994_10_05_a119_seg4_s12;Diese Beschlüsse seien gefällt worden , ohne dass die laufenden Versuche abgeschlossen und wissenschaftlich ausgewertet wurden .;ADJD;auswerten;15;Full|Psp;VVPP;14
1990222;NZZ_1994_10_06_a52_seg13_s8;Uns ist bewusst , dass bei vielen Entscheidungen im Wirtschaftsleben Risikoaversion im Spiel ist , doch ob und wie dies bei der Berechnung externer Kosten einfliessen soll , ist wissenschaftlich noch weitgehend ungelöst und verdient weitere Aufmerksamkeit sowie erheblich verbesserte Modelle .;ADJD;sein;29;Sein|3|Sg|Pres|Ind;VAFIN;30
1990238;NZZ_1994_10_06_a52_seg19_s1;Die wissenschaftlich fundierte Quantifizierung externer Kosten der Elektrizitätserzeugung ist eine komplexe und kostspielige Aufgabe .;ADJD;fundiert;3;Pos|Nom|Sg|Fem;ADJA;2
1990629;NZZ_1994_10_06_a71_seg4_s3;Die bewilligte Heroinmenge reicht für die wissenschaftlich begleitete Abgabe an 250 Abhängige .;ADJD;begleitet;8;Pos|Acc|Sg|Fem;ADJA;7
1990638;NZZ_1994_10_06_a71_seg6_s7;Da einzig eine wissenschaftliche Begleitung und Auswertung die Abgabe von Opiaten zulässt und komparative Tests wissenschaftlich ergiebiger sind , hatte man die drei Substanzen in die Versuchsanlage einbezogen .;ADJD;ergiebig;17;Comp;ADJD;16
1994560;NZZ_1994_10_06_a176_seg3_s19;Am Ende der akustischen Reise durch Wien ist eines sicher : Die Linguistik kann zwar den ungewöhnlichen Konsonanten wissenschaftlich exakt beschreiben , dem wahren Wesen aber kommt sie nicht auf die Spur .;ADJD;exakt;20;Pos;ADJD;19
2002923;NZZ_1994_10_08_a62_seg6_s1;Die wertmässige Erfassung eines Unfalls und die daraus hervorgehenden sozialen Kosten können mit verschiedenen Methoden errechnet werden , wobei es bis heute noch kein wissenschaftlich standardisiertes Verfahren gibt .;ADJD;standardisiert;26;Pos|Acc|Sg|Neut;ADJA;25
2005044;NZZ_1994_10_08_a126_seg11_s10;"Wir haben heute keinen eindeutigen Begriff für diesen Autortypus , er ist in unserer Gegenwart selten geworden ; Müllers Arbeitsgrundlagen waren nicht nur fachlich , sondern im engeren Sinne wissenschaftlich .";ADJD;sondern;26;Coord|-2;KON;30
2011649;NZZ_1994_10_10_a112_seg3_s2;Seit ihrem Verstummen in den mittleren zwanziger Jahren war sie weder wissenschaftlich erforscht noch in ihren inneren Zusammenhängen begriffen und als eigene Spezies aufgeführt worden : Dada-Musik , heute noch ein Fremdwort , schickt sich an , zu einen neuen musikalischen Fachbegriff zu werden .;ADJD;erforschen;13;Full|Psp;VVFIN;12
2026464;NZZ_1994_10_13_a94_seg10_s1;Abseits des offiziellen kulturpolitischen Treibens gab es jedoch während des vierzigjährigen Bestehens der DDR eine einzige Nische , in der Nietzsche immer präsent war und wissenschaftlich erforscht wurde : auf den theologischen Fakultäten .;ADJD;erforschen;27;Full|Psp;VVPP;26
2036269;NZZ_1994_10_15_a65_seg3_s40;Erfahrungen mit obligatorischen Beratungs- und Beschäftigungsprogrammen sind in der Schweiz bisher wissenschaftlich nur spärlich ausgewertet worden .;ADJD;spärlich;14;Pos;ADJD;12
2037753;NZZ_1994_10_15_a119_seg3_s24;Vielleicht konnten sie es wegen der auf Leistung konzentrierten Anforderungen einer amerikanischen Eliteuniversität zu wenig würdigen , dass Eco schön sprechen wollte , dass seine Vorlesungen wissenschaftlich und vergnüglich zugleich sein sollten .;ADJD;und;28;Coord|-2;KON;27
2049460;NZZ_1994_10_18_a102_seg1_s5;Sie betrachtet aber insbesondere die Aussagen des österreichischen Herstellers , wonach « durch körperliche Anstrengungen entstandene Schadstoffe rascher abgebaut » werden , als wissenschaftlich nicht haltbar und irreführend .;ADJD;haltbar;26;Pos;ADJD;24
2053987;NZZ_1994_10_19_a111_seg3_s19;Kurze , gut lesbare und dennoch wissenschaftlich fundierte Texte geben den heutigen Stand der Forschung wieder .;ADJD;fundiert;8;Pos|Nom|Pl|Masc;ADJA;7
2075341;NZZ_1994_10_24_a26_seg13_s9;Paul Feyerabend , erst Anhänger , dann Kritiker von Popper , hat 1976 in seinem Werk « Wider den Methodenzwang » seinen wissenschaftstheoretisch-anarchischen Schluss gezogen : Anything goes - Mach ( wissenschaftlich ) , was du willst !;ADJD;machen;30;Full|2|Sg;VVIMP;32
2075345;NZZ_1994_10_24_a26_seg15_s3;Seither ist vieles - wirtschaftspolitisch wie wissenschaftlich - den Bach der Zeit hinuntergegangen .;ADJD;wirtschaftspolitisch;5;Pos;ADJD;7
2076840;NZZ_1994_10_24_a84_seg6_s1;Artikel 23 des Krankenversicherungsgesetzes verlangt von allen Leistungserbringern und damit auch von den Ärzten , dass sie sich in der Behandlung , in der Verordnung und Abgabe von Arzneimitteln sowie in der Anordnung und Durchführung von wissenschaftlich anerkannten Heilanwendungen und Analysen auf das durch das Interesse des Versicherten und den Behandlungszweck erforderliche Mass beschränken .;ADJD;anerkannt;38;Pos|Dat|Pl|Fem;ADJA;37
2096655;NZZ_1994_10_28_a72_seg8_s2;Bereits im Juni schlug deshalb das Ratsbüro vor , die Ursachen der « Stadtratsflucht » wissenschaftlich zu untersuchen .;ADJD;untersuchen;18;Full|-2;VVINF;16
2097840;NZZ_1994_10_28_a125_seg3_s29;"Frau Fuhrer scheint für die Drogenabgabe an Schwersüchtige zu sein , sofern die Versuche korrekt wissenschaftlich ausgewertet würden , ist aber gegen eine Erweiterung der Versuche ; laut einem Papier aus der Pressemappe lehnt sie « eine Abgabe oder Freigabe von Drogen » aber ab .";ADJD;auswerten;17;Full|Psp;VVPP;16
2102949;NZZ_1994_10_29_a67_seg3_s7;Auszugehen ist dabei weniger von publizistisch leicht verkaufbaren Horrorszenarien , sondern mehr von einer wissenschaftlich fundierten Risikoanalyse .;ADJD;fundiert;16;Pos|Dat|Sg|Fem;ADJA;15
2104504;NZZ_1994_10_29_a122_seg3_s5;"In seiner genauso fesselnd ansprechend wie konzise wissenschaftlich verfassten Studie weist Spies nach , welch zentrale Rolle das Motiv des Kindes in mehreren Werkphasen Picassos spielt ; es erscheint auf vielen hundert Blättern und Bildern .";ADJD;verfasst;9;Pos|Gen|Sg|Fem;ADJA;8
2104774;NZZ_1994_10_29_a126_seg4_s27;Scholems Interesse am Judentum war historisch , wissenschaftlich und insofern säkular .;ADJD;historisch;6;Pos;ADJD;8
2130211;NZZ_1994_09_03_a132_seg8_s9;Trotz seiner Theorie der Gravitation , die er 1687 zum erstenmal in seinen « Philosophiae Naturalis Principia Mathematica » einem wissenschaftlich interessierten und mathematisch kenntnisreichen Publikum zugänglich machte , hielt Newton bis zu seinem Tod im Jahre 1727 an einem Bild des Universums fest , in welchem Gott weiterhin eine aktive , interventionistische Rolle zugedacht war .;ADJD;interessiert;22;Pos|Dat|Sg|Neut;ADJA;21
2141213;NZZ_1994_09_06_a78_seg10_s3;Keinen Anstoss hat die Rechtsprechung daran genommen , dass der Rassenbegriff , wissenschaftlich betrachtet , höchst problematisch ist .;ADJD;betrachten;14;Full|3|Sg|Pres|Ind;VVPP;13
2142699;NZZ_1994_09_06_a133_seg5_s13;Im Sinne einer ambulanten Therapie könne andererseits ein engmaschiges Programm zur wissenschaftlich begleiteten Abgabe von Heroin in Betracht gezogen werden .;ADJD;begleitet;13;Pos|Dat|Sg|Fem;ADJA;12
2159505;NZZ_1994_09_09_a101_seg2_s1;Die kommentarlos abgedruckte SDA-Meldung ( NZZ Nr. 161 ) , dass 500 Frauen Schadenersatz wegen Nebenwirkungen von Silikonimplantaten in der Brust verlangen , überrascht , nachdem die NZZ 2 Wochen zuvor eine umfassende , ausgewogene und wissenschaftlich fundierte Darstellung der Problematik durch PD Dr. Leo Clodius veröffentlicht hat ( NZZ Nr. 149 ) .;ADJD;fundiert;38;Pos|Acc|Sg|Fem;ADJA;37
2179605;NZZ_1994_09_13_a106_seg13_s6;Sie sei keinem der wissenschaftlich ohnehin nicht erhärteten « Risikofaktoren » ausgesetzt gewesen .;ADJD;erhärtet;8;Pos|Gen|Pl|Masc;VVFIN;5
2185392;NZZ_1994_09_14_a48_seg14_s10;Die unterschiedlichen Resultate sind weitgehend darauf zurückzuführen , dass diese wichtige Grösse wissenschaftlich verschieden definiert wird .;ADJD;definieren;15;Full|Psp;VVPP;13
2185422;NZZ_1994_09_14_a48_seg18_s16;Eine wissenschaftlich fundierte Diagnose und Prognose garantiert noch nicht gesunde Finanzen .;ADJD;fundiert;3;Pos|Nom|Sg|Fem;ADJA;2
2190206;NZZ_1994_09_15_a30_seg7_s1;Die Europäische Kommission hat ein deutsches Totalverbot von Pentachlorphenol wissenschaftlich begründet und gutgeheissen .;ADJD;begründen;11;Full|Psp;VVPP;10
2191312;NZZ_1994_09_15_a85_seg5_s1;fel. Luzern , im September Eine vom Arzt vorgenommene diagnostische oder therapeutische Massnahme muss von den Krankenkassen übernommen werden , wenn sie wissenschaftlich anerkannt , zweckmässig und wirtschaftlich ist .;ADJD;anerkennen;24;Full|Psp;VVPP;23
2191984;NZZ_1994_09_15_a113_seg3_s20;"Die Autoren beschränken ihren Text auf zwei bis drei Seiten ( mit bis zu dreissig Anmerkungen ) ; sie begleiten den Leser wissenschaftlich und kunstsinnig , schenken ihm auch literarische Arabesken .";ADJD;begleiten;20;Full|3|Pl|Pres|Ind;VVFIN;23
2196975;NZZ_1994_09_16_a105_seg10_s20;Der Katalog ist ein Kompendium wissenschaftlich fundierter Texte . );ADJD;fundiert;7;Pos|Gen|Pl|Masc;ADJA;6
2204519;NZZ_1994_09_17_a133_seg8_s10;"Andere Male schlägt die Waage zur Überraschung des Lesers , am Ende allen Raisonnements « für und gegen » , doch noch kräftig aus ; Beispiel Makart : « Man findet bei Makart , wenn man an Veronese oder Rubens denkt , die Federn des Sperlings , aber unter den Mitlebenden in Deutschland erscheint er wie ein Adler » ; « hatte Delaroche die Malerei in eine Sammlung flach nüchterner , wissenschaftlich pedantischer Geschichtsillustrationen verwandelt , so gab ihr Makart wieder einen heiteren , festlichen Schwung .";ADJD;pedantisch;73;Pos|Gen|Pl|Fem;ADJA;72
2204687;NZZ_1994_09_17_a135_seg7_s29;Das Projekt wird wissenschaftlich betreut von Brunhes : Kahn übergibt dem Geographen aus der Auvergne die Führung .;ADJD;betreuen;5;Full|Psp;VVPP;4
2232841;NZZ_1994_09_23_a85_seg9_s7;Wer wissenschaftlich , als Anwalt oder sonst beratend im Sozialversicherungsrecht arbeitet , kommt kaum an der SVR-Rechtsprechung vorbei .;ADJD;oder;6;Coord|-2;KON;2
2233805;NZZ_1994_09_23_a125_seg8_s6;An Schmids letztem Denkansatz , dem Bild des « Eisbergs » mit dem Gleichgewicht des ungleich grossen , wissenschaftlich Genauen und unbewusst Mächtigen , müsse weiter gearbeitet , weitergedacht werden , hielt Vogt fest .;ADJD;--;20;Pos;ADJA;19
2240877;NZZ_1994_09_24_a117_seg12_s2;Der Forderung der Autorin nach einer zuverlässigen , wissenschaftlich und philologisch akzeptablen Edition der Seminare Lacans und einer Übergabe der stenographischen Mitschriften an die Bibliothèque Nationale , um diese damit allgemein der Forschung zugänglich zu machen , kann sich freilich jeder anschliessen , der gezwungen ist , mit den selbstherrlich schlampigen Textausgaben J.-A. Millers zu arbeiten .;ADJD;und;10;Coord|-2;KON;9
2252011;NZZ_1994_09_27_a40_seg13_s5;Die Aversion gegenüber wissenschaftlich fundierten Erkenntnissen ist zurzeit bei den zuständigen Instanzen zu gross , um Aufgaben für diesen Zweck lohnend erscheinen zu lassen .;ADJD;fundiert;5;Pos|Dat|Pl|Fem;ADJA;4
